year,team,opponent,w,d,l,n
2015,Italian Serie B,Italian Serie B,281,216,281,778
2015,Jamaica Premier League,Jamaica Premier League,44,30,44,138
2015,League of Ireland Premier Division,English League Championship,0,1,0,1
2015,League of Ireland Premier Division,League of Ireland Premier Division,151,94,151,398
2015,League of Ireland Premier Division,Norwegian Tippeligaen,0,0,2,2
2015,Liga Nacional de Guatemala,Liga Nacional de Guatemala,139,94,139,392
2015,Liga Nacional de Guatemala,Major League Soccer,0,1,3,4
2015,Liga Profesional Boliviana,Liga Profesional Boliviana,104,80,104,288
2015,Liga Profesional Boliviana,Primera División de Uruguay,2,1,3,6
2015,Major League Soccer,English Premier League,3,0,3,6
2015,Major League Soccer,Liga Nacional de Guatemala,3,1,0,4
2015,Major League Soccer,Major League Soccer,295,156,295,746
2015,Major League Soccer,Mexican Liga MX,1,4,5,10
2015,Major League Soccer,Portuguese Liga,1,0,0,1
2015,Major League Soccer,Primera División de Paraguay,2,0,0,2
2015,Major League Soccer,Spanish Primera División,0,0,1,1
2015,Malaysian Super League,Malaysian Super League,10,4,10,34
2015,Mexican Liga MX,Ascenso MX,37,11,15,63
2015,Mexican Liga MX,English Premier League,1,0,1,2
2015,Mexican Liga MX,Major League Soccer,5,4,1,10
2015,Mexican Liga MX,Mexican Liga MX,279,158,279,716
2015,Mexican Liga MX,Portuguese Liga,0,1,0,1
2015,Mexican Liga MX,Primera División de El Salvador,2,0,0,2
2015,Nacional B de Argentina,Nacional B de Argentina,73,78,73,224
2015,Northern Irish Premiership,English League One,0,0,1,1
2015,Northern Irish Premiership,Northern Irish Premiership,89,36,89,220
2015,Norwegian Tippeligaen,Belgian Jupiler League,1,0,1,2
2015,Norwegian Tippeligaen,Dutch Eredivisie,0,2,0,2
2015,Norwegian Tippeligaen,French Ligue 1,0,2,0,2
2015,Norwegian Tippeligaen,German Bundesliga,0,0,2,2
2015,Norwegian Tippeligaen,Italian Serie A,0,0,2,2
2015,Norwegian Tippeligaen,League of Ireland Premier Division,2,0,0,2
2015,Norwegian Tippeligaen,Norwegian Tippeligaen,166,88,166,420
2015,Norwegian Tippeligaen,Scottish Premiership,2,0,0,2
2015,Norwegian Tippeligaen,Spanish Primera División,1,0,1,2
2015,Norwegian Tippeligaen,Swedish Allsvenskanliga,1,0,1,2
2015,Norwegian Tippeligaen,Turkish Super Lig,1,0,1,2
2015,Portuguese Liga,Austrian Bundesliga,1,1,2,4
2015,Portuguese Liga,Brasileirao B,0,0,3,3
2015,Portuguese Liga,Dutch Eredivisie,1,1,0,2
2015,Portuguese Liga,English Premier League,1,0,1,2
2015,Portuguese Liga,French Ligue 1,1,0,2,3
2015,Portuguese Liga,Futebol Brasileiro,0,0,1,1
2015,Portuguese Liga,German Bundesliga,0,1,5,6
2015,Portuguese Liga,Italian Serie A,0,1,2,3
2015,Portuguese Liga,Major League Soccer,0,0,1,1
2015,Portuguese Liga,Mexican Liga MX,0,1,0,1
2015,Portuguese Liga,Portuguese Liga,161,98,161,420
2015,Portuguese Liga,Russian Premier League,4,0,2,6
2015,Portuguese Liga,Spanish Primera División,1,0,1,2
2015,Portuguese Liga,Swedish Allsvenskanliga,1,1,0,2
2015,Portuguese Liga,Swiss Super League,2,1,1,4
2015,Portuguese Liga,Turkish Super Lig,3,1,2,6
2015,Primera A de Ecuador,Fútbol Profesional Colombiano,1,1,2,4
2015,Primera A de Ecuador,Primera A de Ecuador,83,62,83,228
2015,Primera A de Ecuador,Primera División de Argentina,1,0,1,2
2015,Primera A de Ecuador,Primera División de Paraguay,2,0,0,2
2015,Primera A de Ecuador,Primera División de Uruguay,0,2,0,2
2015,Primera A de Ecuador,Primera División de Venezuela,1,1,0,2
2015,Primera Division B de Argentina,Primera Division B de Argentina,119,86,119,324
2015,Primera Division C de Argentina,Primera Division C de Argentina,51,50,51,152
2015,Primera Division D de Argentina,Primera Division D de Argentina,77,70,77,224
2015,Primera Division D de Argentina,Primera Profesional de Perú,4,4,3,11
2015,Primera División de Argentina,Fútbol Profesional Colombiano,0,3,1,4
2015,Primera División de Argentina,Futebol Brasileiro,2,1,1,4
2015,Primera División de Argentina,Primera A de Ecuador,1,0,1,2
2015,Primera División de Argentina,Primera División de Argentina,309,280,309,898
2015,Primera División de Argentina,Primera División de Paraguay,1,1,0,2
2015,Primera División de Argentina,Primera División de Uruguay,1,3,0,4
2015,Primera División de Argentina,Spanish Primera División,0,0,1,1
2015,Primera División de Chile,Primera División de Chile,182,136,182,500
2015,Primera División de Chile,Primera División de Paraguay,0,1,7,8
2015,Primera División de Chile,Primera División de Uruguay,2,0,0,2
2015,Primera División de El Salvador,Mexican Liga MX,0,0,2,2
2015,Primera División de El Salvador,Primera División de El Salvador,33,24,33,114
2015,Primera División de Paraguay,Fútbol Profesional Colombiano,2,4,0,6
2015,Primera División de Paraguay,Futebol Brasileiro,1,2,1,4
2015,Primera División de Paraguay,Major League Soccer,0,0,2,2
2015,Primera División de Paraguay,Primera A de Ecuador,0,0,2,2
2015,Primera División de Paraguay,Primera División de Argentina,0,1,1,2
2015,Primera División de Paraguay,Primera División de Chile,7,1,0,8
2015,Primera División de Paraguay,Primera División de Paraguay,105,80,105,290
2015,Primera División de Uruguay,Fútbol Profesional Colombiano,1,0,1,2
2015,Primera División de Uruguay,Liga Profesional Boliviana,3,1,2,6
2015,Primera División de Uruguay,Primera A de Ecuador,0,2,0,2
2015,Primera División de Uruguay,Primera División de Argentina,0,3,1,4
2015,Primera División de Uruguay,Primera División de Chile,0,0,2,2
2015,Primera División de Uruguay,Primera División de Uruguay,158,106,158,422
2015,Primera División de Uruguay,Primera Profesional de Perú,2,0,0,2
2015,Primera División de Venezuela,Fútbol Profesional Colombiano,0,4,2,6
2015,Primera División de Venezuela,Primera A de Ecuador,0,1,1,2
2015,Primera División de Venezuela,Primera División de Venezuela,44,52,44,140
2015,Primera División de Venezuela,Primera Profesional de Perú,0,0,2,2
2015,Primera Profesional de Perú,Fútbol Profesional Colombiano,1,0,1,2
2015,Primera Profesional de Perú,Primera Division D de Argentina,3,4,4,11
2015,Primera Profesional de Perú,Primera División de Uruguay,0,0,2,2
2015,Primera Profesional de Perú,Primera División de Venezuela,2,0,0,2
2015,Primera Profesional de Perú,Primera Profesional de Perú,154,114,154,422
2015,Russian Premier League,Austrian Bundesliga,1,1,0,2
2015,Russian Premier League,Dutch Eredivisie,1,0,1,2
2015,Russian Premier League,English Premier League,0,2,2,4
2015,Russian Premier League,French Ligue 1,2,2,0,4
2015,Russian Premier League,German Bundesliga,1,0,3,4
2015,Russian Premier League,Greek Super League,1,1,0,2
2015,Russian Premier League,Portuguese Liga,2,0,4,6
2015,Russian Premier League,Russian Premier League,117,78,117,312
2015,Russian Premier League,Spanish Primera División,2,0,0,2
2015,Russian Premier League,Swiss Super League,1,0,1,2
2015,Russian Premier League,Turkish Super Lig,0,3,1,4
2015,Scottish Championship,English League Championship,0,0,3,3
2015,Scottish Championship,English League One,0,0,1,1
2015,Scottish Championship,Scottish Championship,154,84,154,392
2015,Scottish Championship,Scottish League One,14,1,3,18
2015,Scottish Championship,Scottish League Two,12,1,3,16
2015,Scottish Championship,Scottish Premiership,10,7,14,31
2015,Scottish League One,Scottish Championship,3,1,14,18
2015,Scottish League One,Scottish League One,154,78,154,386
2015,Scottish League One,Scottish League Two,9,2,2,13
2015,Scottish League One,Scottish Premiership,2,2,6,10
2015,Scottish League Two,Scottish Championship,3,1,12,16
2015,Scottish League Two,Scottish League One,2,2,9,13
2015,Scottish League Two,Scottish League Two,148,80,148,376
2015,Scottish League Two,Scottish Premiership,2,1,4,7
2015,Scottish Premiership,Dutch Eredivisie,0,1,2,3
2015,Scottish Premiership,English League Championship,1,1,5,7
2015,Scottish Premiership,English League One,2,1,2,5
2015,Scottish Premiership,English Premier League,0,0,1,1
2015,Scottish Premiership,French Ligue 1,1,0,0,1
2015,Scottish Premiership,Norwegian Tippeligaen,0,0,2,2
2015,Scottish Premiership,Scottish Championship,14,7,10,31
2015,Scottish Premiership,Scottish League One,6,2,2,10
2015,Scottish Premiership,Scottish League Two,4,1,2,7
2015,Scottish Premiership,Scottish Premiership,185,104,185,474
2015,Scottish Premiership,Spanish Primera División,1,0,0,1
2015,Scottish Premiership,Swedish Allsvenskanliga,1,0,1,2
2015,Scottish Premiership,Turkish Super Lig,0,2,0,2
2015,Singapore S-League,Singapore S-League,47,28,47,146
2015,South African Premiership,English Premier League,0,0,1,1
2015,South African Premiership,South African Premiership,147,126,147,430
2015,Spanish Primera División,Austrian Bundesliga,3,0,1,4
2015,Spanish Primera División,Dutch Eredivisie,0,3,1,4
2015,Spanish Primera División,English League Championship,0,1,1,2
2015,Spanish Primera División,English Premier League,8,2,4,14
2015,Spanish Primera División,French Ligue 1,5,2,2,9
2015,Spanish Primera División,German Bundesliga,8,2,4,14
2015,Spanish Primera División,Italian Serie A,7,4,2,13
2015,Spanish Primera División,Major League Soccer,1,0,0,1
2015,Spanish Primera División,Norwegian Tippeligaen,1,0,1,2
2015,Spanish Primera División,Portuguese Liga,1,0,1,2
2015,Spanish Primera División,Primera División de Argentina,1,0,0,1
2015,Spanish Primera División,Russian Premier League,0,0,2,2
2015,Spanish Primera División,Scottish Premiership,0,0,1,1
2015,Spanish Primera División,Spanish Primera División,319,204,319,842
2015,Spanish Primera División,Spanish Segunda Division,6,1,5,12
2015,Spanish Primera División,Swedish Allsvenskanliga,2,0,0,2
2015,Spanish Primera División,Swiss Super League,1,1,0,2
2015,Spanish Primera División,Turkish Super Lig,3,0,0,3
2015,Spanish Segunda Division,Spanish Primera División,5,1,6,12
2015,Spanish Segunda Division,Spanish Segunda Division,273,248,273,794
2015,Swedish Allsvenskanliga,Austrian Bundesliga,1,0,1,2
2015,Swedish Allsvenskanliga,Danish SAS-Ligaen,1,1,0,2
2015,Swedish Allsvenskanliga,French Ligue 1,0,0,2,2
2015,Swedish Allsvenskanliga,Norwegian Tippeligaen,1,0,1,2
2015,Swedish Allsvenskanliga,Portuguese Liga,0,1,1,2
2015,Swedish Allsvenskanliga,Scottish Premiership,1,0,1,2
2015,Swedish Allsvenskanliga,Spanish Primera División,0,0,2,2
2015,Swedish Allsvenskanliga,Swedish Allsvenskanliga,176,112,176,468
2015,Swiss Super League,English Premier League,0,2,0,2
2015,Swiss Super League,French Ligue 1,2,1,3,6
2015,Swiss Super League,Italian Serie A,1,1,0,2
2015,Swiss Super League,Portuguese Liga,1,1,2,4
2015,Swiss Super League,Russian Premier League,1,0,1,2
2015,Swiss Super League,Spanish Primera División,0,1,1,2
2015,Swiss Super League,Swiss Super League,133,98,133,370
2015,Thai Premier League,Thai Premier League,58,58,58,178
2015,Turkish Super Lig,Dutch Eredivisie,1,1,0,2
2015,Turkish Super Lig,Italian Serie A,0,1,1,2
2015,Turkish Super Lig,Norwegian Tippeligaen,1,0,1,2
2015,Turkish Super Lig,Portuguese Liga,2,1,3,6
2015,Turkish Super Lig,Russian Premier League,1,3,0,4
2015,Turkish Super Lig,Scottish Premiership,0,2,0,2
2015,Turkish Super Lig,Spanish Primera División,0,0,3,3
2015,Turkish Super Lig,Turkish Super Lig,159,104,159,426
2015,Welsh Premier League,Danish SAS-Ligaen,0,0,2,2
2015,Welsh Premier League,Welsh Premier League,107,56,107,292
2016,Australian A-League,Australian A-League,102,76,102,280
2016,Australian A-League,Chinese Super League,1,4,2,7
2016,Australian A-League,Italian Serie A,0,1,0,1
2016,Australian A-League,Japanese J League,0,3,1,4
2016,Austrian Bundesliga,Austrian Bundesliga,146,68,146,360
2016,Austrian Bundesliga,Belgian Jupiler League,1,0,1,2
2016,Austrian Bundesliga,English League Championship,0,0,1,1
2016,Austrian Bundesliga,English Premier League,1,0,1,2
2016,Austrian Bundesliga,French Ligue 1,1,0,1,2
2016,Austrian Bundesliga,German Bundesliga,1,0,1,2
2016,Austrian Bundesliga,Italian Serie A,0,3,1,4
2016,Austrian Bundesliga,Norwegian Tippeligaen,2,0,0,2
2016,Austrian Bundesliga,Romanian First Division,1,0,1,2
2016,Austrian Bundesliga,Russian Premier League,0,1,1,2
2016,Austrian Bundesliga,Scottish Premiership,0,0,1,1
2016,Austrian Bundesliga,Spanish Primera División,0,1,1,2
2016,Belgian Jupiler League,Austrian Bundesliga,1,0,1,2
2016,Belgian Jupiler League,Belgian Jupiler League,226,160,226,612
2016,Belgian Jupiler League,Danish SAS-Ligaen,0,0,2,2
2016,Belgian Jupiler League,Dutch Eredivisie,0,1,1,2
2016,Belgian Jupiler League,English Premier League,1,2,3,6
2016,Belgian Jupiler League,French Ligue 1,0,1,1,2
2016,Belgian Jupiler League,German Bundesliga,1,1,0,2
2016,Belgian Jupiler League,Greek Super League,1,1,0,2
2016,Belgian Jupiler League,Italian Serie A,2,0,0,2
2016,Belgian Jupiler League,League of Ireland Premier Division,2,0,0,2
2016,Belgian Jupiler League,Portuguese Liga,0,2,2,4
2016,Belgian Jupiler League,Romanian First Division,2,2,0,4
2016,Belgian Jupiler League,Russian Premier League,1,1,2,4
2016,Belgian Jupiler League,Spanish Primera División,1,3,2,6
2016,Belgian Jupiler League,Turkish Super Lig,2,0,0,2
2016,Brasileirao B,Brasileirao B,181,130,181,492
2016,Brasileirao B,Futebol Brasileiro,8,8,8,24
2016,Chinese Super League,Australian A-League,2,4,1,7
2016,Chinese Super League,Chinese Super League,176,128,176,480
2016,Chinese Super League,German Bundesliga,0,1,1,2
2016,Chinese Super League,Japanese J League,5,3,3,11
2016,Chinese Super League,Thai Premier League,1,1,0,2
2016,Danish SAS-Ligaen,Belgian Jupiler League,2,0,0,2
2016,Danish SAS-Ligaen,Danish SAS-Ligaen,184,134,184,502
2016,Danish SAS-Ligaen,Dutch Eredivisie,1,0,1,2
2016,Danish SAS-Ligaen,English Premier League,0,1,1,2
2016,Danish SAS-Ligaen,German Bundesliga,1,0,1,2
2016,Danish SAS-Ligaen,Greek Super League,0,1,1,2
2016,Danish SAS-Ligaen,Northern Irish Premiership,2,0,0,2
2016,Danish SAS-Ligaen,Norwegian Tippeligaen,1,1,0,2
2016,Danish SAS-Ligaen,Portuguese Liga,0,2,0,2
2016,Danish SAS-Ligaen,Romanian First Division,1,1,0,2
2016,Danish SAS-Ligaen,Scottish Championship,1,0,1,2
2016,Danish SAS-Ligaen,Swiss Super League,1,1,0,2
2016,Danish SAS-Ligaen,Turkish Super Lig,0,0,2,2
2016,Dutch Eeerste Divisie,Dutch Eeerste Divisie,218,132,218,568
2016,Dutch Eeerste Divisie,Dutch Eredivisie,3,5,13,21
2016,Dutch Eeerste Divisie,English League Two,0,0,1,1
2016,Dutch Eredivisie,Belgian Jupiler League,1,1,0,2
2016,Dutch Eredivisie,Danish SAS-Ligaen,1,0,1,2
2016,Dutch Eredivisie,Dutch Eeerste Divisie,13,5,3,21
2016,Dutch Eredivisie,Dutch Eredivisie,253,148,253,654
2016,Dutch Eredivisie,English League Championship,1,1,1,3
2016,Dutch Eredivisie,English Premier League,1,0,3,4
2016,Dutch Eredivisie,French Ligue 1,1,1,3,5
2016,Dutch Eredivisie,German Bundesliga,1,0,3,4
2016,Dutch Eredivisie,Greek Super League,5,1,0,6
2016,Dutch Eredivisie,Israeli Premier League,0,1,1,2
2016,Dutch Eredivisie,League of Ireland Premier Division,1,1,0,2
2016,Dutch Eredivisie,Portuguese Liga,2,2,0,4
2016,Dutch Eredivisie,Russian Premier League,1,3,2,6
2016,Dutch Eredivisie,Spanish Primera División,1,2,2,5
2016,Dutch Eredivisie,Swedish Allsvenskanliga,1,0,0,1
2016,Dutch Eredivisie,Turkish Super Lig,0,0,2,2
2016,English League Championship,Austrian Bundesliga,1,0,0,1
2016,English League Championship,Dutch Eredivisie,1,1,1,3
2016,English League Championship,English League Championship,433,274,433,1140
2016,English League Championship,English League One,25,12,12,49
2016,English League Championship,English League Two,24,9,10,43
2016,English League Championship,English National League,6,3,6,15
2016,English League Championship,English Premier League,9,7,28,44
2016,English League Championship,French Ligue 1,1,0,0,1
2016,English League Championship,German 2. Bundesliga,2,2,1,5
2016,English League Championship,German Bundesliga,0,1,0,1
2016,English League Championship,Italian Serie A,0,0,1,1
2016,English League Championship,League of Ireland Premier Division,3,0,0,3
2016,English League Championship,Scottish Championship,0,0,1,1
2016,English League Championship,Spanish Segunda Division,0,1,0,1
2016,English League One,English League Championship,12,12,25,49
2016,English League One,English League One,422,322,422,1166
2016,English League One,English League Two,35,11,28,74
2016,English League One,English National League,10,7,5,22
2016,English League One,English Premier League,4,3,16,23
2016,English League Two,Dutch Eeerste Divisie,1,0,0,1
2016,English League Two,English League Championship,10,9,24,43
2016,English League Two,English League One,28,11,35,74
2016,English League Two,English League Two,429,298,429,1156
2016,English League Two,English National League,4,4,1,9
2016,English League Two,English Premier League,1,3,13,17
2016,English National League,English League Championship,6,3,6,15
2016,English National League,English League One,5,7,10,22
2016,English National League,English League Two,1,4,4,9
2016,English National League,English National League,428,258,428,1114
2016,English National League,English Premier League,2,1,5,8
2016,English National League,Scottish League Two,1,0,0,1
2016,English Premier League,Austrian Bundesliga,1,0,1,2
2016,English Premier League,Belgian Jupiler League,3,2,1,6
2016,English Premier League,Danish SAS-Ligaen,1,1,0,2
2016,English Premier League,Dutch Eredivisie,3,0,1,4
2016,English Premier League,English League Championship,28,7,9,44
2016,English Premier League,English League One,16,3,4,23
2016,English Premier League,English League Two,13,3,1,17
2016,English Premier League,English National League,5,1,2,8
2016,English Premier League,English Premier League,325,172,325,824
2016,English Premier League,French Ligue 1,4,2,4,10
2016,English Premier League,French Ligue 2,0,1,0,1
2016,English Premier League,German 2. Bundesliga,1,0,1,2
2016,English Premier League,German Bundesliga,2,3,6,11
2016,English Premier League,Israeli Premier League,0,2,0,2
2016,English Premier League,Italian Serie A,4,0,5,9
2016,English Premier League,Major League Soccer,0,2,1,3
2016,English Premier League,Mexican Liga MX,1,0,0,1
2016,English Premier League,North American Soccer League,0,1,0,1
2016,English Premier League,Norwegian Tippeligaen,1,0,0,1
2016,English Premier League,Portuguese Liga,1,0,1,2
2016,English Premier League,Romanian First Division,2,1,1,4
2016,English Premier League,Russian Premier League,3,1,1,5
2016,English Premier League,Scottish Premiership,0,3,0,3
2016,English Premier League,Spanish Primera División,5,4,6,15
2016,English Premier League,Swiss Super League,2,0,0,2
2016,English Premier League,Turkish Super Lig,3,0,1,4
2016,French Ligue 1,Austrian Bundesliga,1,0,1,2
2016,French Ligue 1,Belgian Jupiler League,1,1,0,2
2016,French Ligue 1,Dutch Eredivisie,3,1,1,5
2016,French Ligue 1,English League Championship,0,0,1,1
2016,French Ligue 1,English Premier League,4,2,4,10
2016,French Ligue 1,French Ligue 1,320,196,320,836
2016,French Ligue 1,French Ligue 2,9,4,4,17
2016,French Ligue 1,German Bundesliga,2,3,3,8
2016,French Ligue 1,Greek Super League,1,1,0,2
2016,French Ligue 1,Israeli Premier League,1,1,0,2
2016,French Ligue 1,Italian Serie A,2,1,4,7
2016,French Ligue 1,Russian Premier League,2,1,1,4
2016,French Ligue 1,Spanish Primera División,6,3,2,11
2016,French Ligue 1,Swiss Super League,2,0,0,2
2016,French Ligue 1,Turkish Super Lig,2,0,2,4
2016,French Ligue 2,English Premier League,0,1,0,1
2016,French Ligue 2,French Ligue 1,4,4,9,17
2016,French Ligue 2,French Ligue 2,274,238,274,786
2016,Fútbol Profesional Colombiano,Fútbol Profesional Colombiano,336,272,336,944
2016,Fútbol Profesional Colombiano,Futebol Brasileiro,9,4,5,18
2016,Fútbol Profesional Colombiano,Japanese J League,0,0,1,1
2016,Fútbol Profesional Colombiano,Liga Profesional Boliviana,4,3,1,8
2016,Fútbol Profesional Colombiano,Mexican Liga MX,0,1,0,1
2016,Fútbol Profesional Colombiano,Primera A de Ecuador,1,1,0,2
2016,Fútbol Profesional Colombiano,Primera División de Argentina,3,5,4,12
2016,Fútbol Profesional Colombiano,Primera División de Chile,2,0,0,2
2016,Fútbol Profesional Colombiano,Primera División de Paraguay,3,5,4,12
2016,Fútbol Profesional Colombiano,Primera División de Uruguay,2,2,0,4
2016,Fútbol Profesional Colombiano,Primera División de Venezuela,1,3,2,6
2016,Fútbol Profesional Colombiano,Primera Profesional de Perú,4,0,0,4
2016,Fútbol Profesional Colombiano,Spanish Primera División,0,0,1,1
2016,Futebol Brasileiro,Brasileirao B,8,8,8,24
2016,Futebol Brasileiro,Fútbol Profesional Colombiano,5,4,9,18
2016,Futebol Brasileiro,Futebol Brasileiro,319,228,319,866
2016,Futebol Brasileiro,Liga Profesional Boliviana,0,1,1,2
2016,Futebol Brasileiro,Mexican Liga MX,2,0,2,4
2016,Futebol Brasileiro,Nacional B de Argentina,3,0,1,4
2016,Futebol Brasileiro,Portuguese Liga,2,1,0,3
2016,Futebol Brasileiro,Primera A de Ecuador,2,0,0,2
2016,Futebol Brasileiro,Primera División de Argentina,4,9,3,16
2016,Futebol Brasileiro,Primera División de Chile,4,1,1,6
2016,Futebol Brasileiro,Primera División de Paraguay,1,0,1,2
2016,Futebol Brasileiro,Primera División de Uruguay,1,3,2,6
2016,Futebol Brasileiro,Primera División de Venezuela,1,1,0,2
2016,Futebol Brasileiro,Primera Profesional de Perú,3,1,0,4
2016,German 2. Bundesliga,English League Championship,1,2,2,5
2016,German 2. Bundesliga,English Premier League,1,0,1,2
2016,German 2. Bundesliga,German 2. Bundesliga,222,178,222,622
2016,German 2. Bundesliga,German Bundesliga,1,5,10,16
2016,German Bundesliga,Austrian Bundesliga,1,0,1,2
2016,German Bundesliga,Belgian Jupiler League,0,1,1,2
2016,German Bundesliga,Chinese Super League,1,1,0,2
2016,German Bundesliga,Danish SAS-Ligaen,1,0,1,2
2016,German Bundesliga,Dutch Eredivisie,3,0,1,4
2016,German Bundesliga,English League Championship,0,1,0,1
2016,German Bundesliga,English Premier League,6,3,2,11
2016,German Bundesliga,French Ligue 1,3,3,2,8
2016,German Bundesliga,German 2. Bundesliga,10,5,1,16
2016,German Bundesliga,German Bundesliga,241,158,241,640
2016,German Bundesliga,Greek Super League,1,1,0,2
2016,German Bundesliga,Italian Serie A,6,2,1,9
2016,German Bundesliga,Portuguese Liga,3,0,2,5
2016,German Bundesliga,Russian Premier League,3,2,1,6
2016,German Bundesliga,Scottish Premiership,1,1,0,2
2016,German Bundesliga,Spanish Primera División,2,4,9,15
2016,German Bundesliga,Swiss Super League,2,0,0,2
2016,Greek Super League,Belgian Jupiler League,0,1,1,2
2016,Greek Super League,Danish SAS-Ligaen,1,1,0,2
2016,Greek Super League,Dutch Eredivisie,0,1,5,6
2016,Greek Super League,French Ligue 1,0,1,1,2
2016,Greek Super League,German Bundesliga,0,1,1,2
2016,Greek Super League,Greek Super League,185,134,185,504
2016,Greek Super League,Israeli Premier League,0,1,1,2
2016,Greek Super League,Italian Serie A,1,1,0,2
2016,Greek Super League,Norwegian Tippeligaen,1,0,1,2
2016,Greek Super League,Portuguese Liga,2,0,0,2
2016,Greek Super League,Spanish Primera División,0,0,2,2
2016,Greek Super League,Swedish Allsvenskanliga,2,0,0,2
2016,Greek Super League,Swiss Super League,1,1,0,2
2016,Greek Super League,Turkish Super Lig,1,2,1,4
2016,Indian Super League,Indian Super League,40,42,40,122
2016,Israeli Premier League,Dutch Eredivisie,1,1,0,2
2016,Israeli Premier League,English Premier League,0,2,0,2
2016,Israeli Premier League,French Ligue 1,0,1,1,2
2016,Israeli Premier League,Greek Super League,1,1,0,2
2016,Israeli Premier League,Israeli Premier League,165,150,165,480
2016,Israeli Premier League,Italian Serie A,2,0,0,2
2016,Israeli Premier League,League of Ireland Premier Division,1,0,1,2
2016,Israeli Premier League,Romanian First Division,2,0,0,2
2016,Israeli Premier League,Russian Premier League,0,0,2,2
2016,Israeli Premier League,Scottish Premiership,1,0,1,2
2016,Israeli Premier League,Turkish Super Lig,0,0,2,2
2016,Italian Serie A,Australian A-League,0,1,0,1
2016,Italian Serie A,Austrian Bundesliga,1,3,0,4
2016,Italian Serie A,Belgian Jupiler League,0,0,2,2
2016,Italian Serie A,English League Championship,1,0,0,1
2016,Italian Serie A,English Premier League,5,0,4,9
2016,Italian Serie A,French Ligue 1,4,1,2,7
2016,Italian Serie A,German Bundesliga,1,2,6,9
2016,Italian Serie A,Greek Super League,0,1,1,2
2016,Italian Serie A,Israeli Premier League,0,0,2,2
2016,Italian Serie A,Italian Serie A,316,162,316,794
2016,Italian Serie A,Italian Serie B,13,1,4,18
2016,Italian Serie A,Major League Soccer,2,0,0,2
2016,Italian Serie A,Portuguese Liga,4,2,1,7
2016,Italian Serie A,Romanian First Division,1,1,0,2
2016,Italian Serie A,Scottish Premiership,1,0,0,1
2016,Italian Serie A,Spanish Primera División,4,2,5,11
2016,Italian Serie A,Swiss Super League,1,1,0,2
2016,Italian Serie A,Turkish Super Lig,0,1,1,2
2016,Italian Serie B,Italian Serie A,4,1,13,18
2016,Italian Serie B,Italian Serie B,309,334,309,952
2016,Japanese J League,Australian A-League,1,3,0,4
2016,Japanese J League,Chinese Super League,3,3,5,11
2016,Japanese J League,Fútbol Profesional Colombiano,1,0,0,1
2016,Japanese J League,Japanese J League,239,140,239,624
2016,Japanese J League,South African Premiership,1,0,0,1
2016,Japanese J League,Spanish Primera División,0,0,1,1
2016,Japanese J League,Thai Premier League,3,0,0,3
2016,League of Ireland Premier Division,Belgian Jupiler League,0,0,2,2
2016,League of Ireland Premier Division,Dutch Eredivisie,0,1,1,2
2016,League of Ireland Premier Division,English League Championship,0,0,3,3
2016,League of Ireland Premier Division,Israeli Premier League,1,0,1,2
2016,League of Ireland Premier Division,League of Ireland Premier Division,156,84,156,398
2016,League of Ireland Premier Division,Northern Irish Premiership,1,1,0,2
2016,League of Ireland Premier Division,Russian Premier League,0,0,2,2
2016,League of Ireland Premier Division,Swedish Allsvenskanliga,1,1,0,2
2016,Liga Nacional de Guatemala,Liga Nacional de Guatemala,143,98,143,400
2016,Liga Nacional de Guatemala,Major League Soccer,0,2,2,4
2016,Liga Nacional de Guatemala,Primera División de El Salvador,0,1,1,2
2016,Liga Profesional Boliviana,Fútbol Profesional Colombiano,1,3,4,8
2016,Liga Profesional Boliviana,Futebol Brasileiro,1,1,0,2
2016,Liga Profesional Boliviana,Liga Profesional Boliviana,156,62,156,542
2016,Liga Profesional Boliviana,Primera División de Argentina,0,3,3,6
2016,Liga Profesional Boliviana,Primera División de Chile,2,1,1,4
2016,Liga Profesional Boliviana,Primera División de Paraguay,0,2,2,4
2016,Liga Profesional Boliviana,Primera División de Uruguay,1,0,1,2
2016,Liga Profesional Boliviana,Primera División de Venezuela,1,0,1,2
2016,Major League Soccer,English Premier League,1,2,0,3
2016,Major League Soccer,Italian Serie A,0,0,2,2
2016,Major League Soccer,Liga Nacional de Guatemala,2,2,0,4
2016,Major League Soccer,Major League Soccer,264,222,264,750
2016,Major League Soccer,Mexican Liga MX,1,0,3,4
2016,Major League Soccer,North American Soccer League,1,0,0,1
2016,Major League Soccer,Primera División de El Salvador,1,1,0,2
2016,Malaysian Super League,Malaysian Super League,16,8,16,40
2016,Maltese Premier League,Maltese Premier League,21,18,21,60
2016,Maltese Premier League,Russian Premier League,0,0,2,2
2016,Maltese Premier League,Scottish Premiership,1,1,0,2
2016,Mexican Liga MX,English Premier League,0,0,1,1
2016,Mexican Liga MX,Fútbol Profesional Colombiano,0,1,0,1
2016,Mexican Liga MX,Futebol Brasileiro,2,0,2,4
2016,Mexican Liga MX,Major League Soccer,3,0,1,4
2016,Mexican Liga MX,Mexican Liga MX,245,226,245,716
2016,Mexican Liga MX,Primera A de Ecuador,4,0,0,4
2016,Mexican Liga MX,Primera División de Argentina,1,2,1,4
2016,Mexican Liga MX,Primera División de Paraguay,3,0,0,3
2016,Mexican Liga MX,Primera División de Venezuela,2,0,2,4
