Season,Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
2021,38,Sun,2021-05-23,21:00 (15:00),Metz,,,,Marseille,,Stade Saint-Symphorien,,Head-to-Head,
2021,38,Sun,2021-05-23,21:00 (15:00),Strasbourg,,,,Lorient,,Stade de la Meinau,,Head-to-Head,
2021,38,Sun,2021-05-23,21:00 (15:00),Rennes,,,,Nîmes,,Roazhon Park,,Head-to-Head,
2021,38,Sun,2021-05-23,21:00 (15:00),Lens,,,,Monaco,,Stade Bollaert-Delelis,,Head-to-Head,
2021,38,Sun,2021-05-23,21:00 (15:00),Brest,,,,Paris S-G,,Stade Francis-Le Blé,,Head-to-Head,
2021,38,Sun,2021-05-23,21:00 (15:00),Saint-Étienne,,,,Dijon,,Stade Geoffroy-Guichard,,Head-to-Head,
2021,38,Sun,2021-05-23,21:00 (15:00),Lyon,,,,Nice,,Groupama Stadium,,Head-to-Head,
2021,38,Sun,2021-05-23,21:00 (15:00),Nantes,,,,Montpellier,,Stade de la Beaujoire - Louis Fonteneau,,Head-to-Head,
2021,38,Sun,2021-05-23,21:00 (15:00),Reims,,,,Bordeaux,,Stade Auguste-Delaune II,,Head-to-Head,
2021,38,Sun,2021-05-23,21:00 (15:00),Angers,,,,Lille,,Stade Raymond Kopa,,Head-to-Head,
