team,n,rank,w,d,l,gf,ga,gd,pts
PAOK Salonik,9169,2,2,3,1,10,5,5,9
P'thinaikos,9169,3,1,2,3,5,10,-5,5
Panionios,9169,4,1,1,4,4,10,-6,4
AEK Athens,9170,1,4,2,0,7,1,6,14
PAOK Salonik,9170,2,2,2,2,11,7,4,8
P'thinaikos,9170,3,2,1,3,7,11,-4,7
Panionios,9170,4,1,1,4,4,10,-6,4
AEK Athens,9171,1,4,2,0,7,1,6,14
PAOK Salonik,9171,2,2,2,2,9,5,4,8
P'thinaikos,9171,3,2,1,3,5,9,-4,7
Panionios,9171,4,1,1,4,4,10,-6,4
AEK Athens,9172,1,4,2,0,7,1,6,14
PAOK Salonik,9172,2,3,2,1,11,5,6,11
P'thinaikos,9172,3,1,1,4,5,11,-6,4
Panionios,9172,4,1,1,4,4,10,-6,4
AEK Athens,9173,1,4,2,0,7,1,6,14
PAOK Salonik,9173,2,2,2,2,10,6,4,8
P'thinaikos,9173,3,2,1,3,6,10,-4,7
Panionios,9173,4,1,1,4,4,10,-6,4
AEK Athens,9174,1,4,2,0,7,1,6,14
PAOK Salonik,9174,2,2,2,2,9,5,4,8
P'thinaikos,9174,3,2,1,3,5,9,-4,7
Panionios,9174,4,1,1,4,4,10,-6,4
AEK Athens,9175,1,4,2,0,7,1,6,14
PAOK Salonik,9175,2,2,2,2,9,6,3,8
P'thinaikos,9175,3,2,1,3,6,9,-3,7
Panionios,9175,4,1,1,4,4,10,-6,4
AEK Athens,9176,1,4,2,0,7,1,6,14
PAOK Salonik,9176,2,2,2,2,9,5,4,8
P'thinaikos,9176,3,2,1,3,5,9,-4,7
Panionios,9176,4,1,1,4,4,10,-6,4
AEK Athens,9177,1,4,2,0,7,1,6,14
PAOK Salonik,9177,2,2,3,1,9,4,5,9
P'thinaikos,9177,3,1,2,3,4,9,-5,5
Panionios,9177,4,1,1,4,4,10,-6,4
AEK Athens,9178,1,4,2,0,7,1,6,14
PAOK Salonik,9178,2,2,2,2,10,6,4,8
P'thinaikos,9178,3,2,1,3,6,10,-4,7
Panionios,9178,4,1,1,4,4,10,-6,4
AEK Athens,9179,1,4,2,0,7,1,6,14
PAOK Salonik,9179,2,2,3,1,10,5,5,9
P'thinaikos,9179,3,1,2,3,5,10,-5,5
Panionios,9179,4,1,1,4,4,10,-6,4
AEK Athens,9180,1,4,2,0,7,1,6,14
PAOK Salonik,9180,2,2,2,2,10,7,3,8
P'thinaikos,9180,3,2,1,3,7,10,-3,7
Panionios,9180,4,1,1,4,4,10,-6,4
AEK Athens,9181,1,4,2,0,7,1,6,14
PAOK Salonik,9181,2,3,2,1,11,4,7,11
Panionios,9181,3,1,1,4,4,10,-6,4
P'thinaikos,9181,4,1,1,4,4,11,-7,4
AEK Athens,9182,1,4,2,0,7,1,6,14
PAOK Salonik,9182,2,2,3,1,9,4,5,9
P'thinaikos,9182,3,1,2,3,4,9,-5,5
Panionios,9182,4,1,1,4,4,10,-6,4
AEK Athens,9183,1,4,2,0,7,1,6,14
PAOK Salonik,9183,2,3,2,1,15,6,9,11
Panionios,9183,3,1,1,4,4,10,-6,4
P'thinaikos,9183,4,1,1,4,6,15,-9,4
AEK Athens,9184,1,4,2,0,7,1,6,14
PAOK Salonik,9184,2,2,2,2,10,8,2,8
P'thinaikos,9184,3,2,1,3,8,10,-2,7
Panionios,9184,4,1,1,4,4,10,-6,4
AEK Athens,9185,1,4,2,0,7,1,6,14
PAOK Salonik,9185,2,3,2,1,12,4,8,11
Panionios,9185,3,1,1,4,4,10,-6,4
P'thinaikos,9185,4,1,1,4,4,12,-8,4
AEK Athens,9186,1,4,2,0,7,1,6,14
PAOK Salonik,9186,2,2,3,1,9,4,5,9
P'thinaikos,9186,3,1,2,3,4,9,-5,5
Panionios,9186,4,1,1,4,4,10,-6,4
AEK Athens,9187,1,4,2,0,7,1,6,14
PAOK Salonik,9187,2,3,2,1,12,6,6,11
P'thinaikos,9187,3,1,1,4,6,12,-6,4
Panionios,9187,4,1,1,4,4,10,-6,4
AEK Athens,9188,1,4,2,0,7,1,6,14
PAOK Salonik,9188,2,3,2,1,12,5,7,11
Panionios,9188,3,1,1,4,4,10,-6,4
P'thinaikos,9188,4,1,1,4,5,12,-7,4
AEK Athens,9189,1,4,2,0,7,1,6,14
PAOK Salonik,9189,2,2,3,1,9,4,5,9
P'thinaikos,9189,3,1,2,3,4,9,-5,5
Panionios,9189,4,1,1,4,4,10,-6,4
AEK Athens,9190,1,4,2,0,7,1,6,14
PAOK Salonik,9190,2,2,3,1,10,5,5,9
P'thinaikos,9190,3,1,2,3,5,10,-5,5
Panionios,9190,4,1,1,4,4,10,-6,4
AEK Athens,9191,1,4,2,0,7,1,6,14
PAOK Salonik,9191,2,3,2,1,10,4,6,11
P'thinaikos,9191,3,1,1,4,4,10,-6,4
Panionios,9191,3,1,1,4,4,10,-6,4
AEK Athens,9192,1,4,2,0,7,1,6,14
PAOK Salonik,9192,2,2,2,2,9,6,3,8
P'thinaikos,9192,3,2,1,3,6,9,-3,7
Panionios,9192,4,1,1,4,4,10,-6,4
AEK Athens,9193,1,4,2,0,7,1,6,14
PAOK Salonik,9193,2,2,2,2,9,6,3,8
P'thinaikos,9193,3,2,1,3,6,9,-3,7
Panionios,9193,4,1,1,4,4,10,-6,4
AEK Athens,9194,1,4,2,0,7,1,6,14
PAOK Salonik,9194,2,2,3,1,10,5,5,9
P'thinaikos,9194,3,1,2,3,5,10,-5,5
Panionios,9194,4,1,1,4,4,10,-6,4
AEK Athens,9195,1,4,2,0,7,1,6,14
PAOK Salonik,9195,2,2,2,2,9,5,4,8
P'thinaikos,9195,3,2,1,3,5,9,-4,7
Panionios,9195,4,1,1,4,4,10,-6,4
AEK Athens,9196,1,4,2,0,7,1,6,14
PAOK Salonik,9196,2,2,2,2,9,5,4,8
P'thinaikos,9196,3,2,1,3,5,9,-4,7
Panionios,9196,4,1,1,4,4,10,-6,4
AEK Athens,9197,1,4,2,0,7,1,6,14
PAOK Salonik,9197,2,3,2,1,10,4,6,11
P'thinaikos,9197,3,1,1,4,4,10,-6,4
Panionios,9197,3,1,1,4,4,10,-6,4
AEK Athens,9198,1,4,2,0,7,1,6,14
PAOK Salonik,9198,2,3,2,1,11,4,7,11
Panionios,9198,3,1,1,4,4,10,-6,4
P'thinaikos,9198,4,1,1,4,4,11,-7,4
AEK Athens,9199,1,4,2,0,7,1,6,14
PAOK Salonik,9199,2,3,2,1,12,6,6,11
P'thinaikos,9199,3,1,1,4,6,12,-6,4
Panionios,9199,4,1,1,4,4,10,-6,4
AEK Athens,9200,1,4,2,0,7,1,6,14
PAOK Salonik,9200,2,3,2,1,11,5,6,11
P'thinaikos,9200,3,1,1,4,5,11,-6,4
Panionios,9200,4,1,1,4,4,10,-6,4
AEK Athens,9201,1,4,2,0,7,1,6,14
PAOK Salonik,9201,2,2,2,2,9,5,4,8
P'thinaikos,9201,3,2,1,3,5,9,-4,7
Panionios,9201,4,1,1,4,4,10,-6,4
AEK Athens,9202,1,4,2,0,7,1,6,14
PAOK Salonik,9202,2,3,2,1,10,4,6,11
P'thinaikos,9202,3,1,1,4,4,10,-6,4
Panionios,9202,3,1,1,4,4,10,-6,4
AEK Athens,9203,1,4,2,0,7,1,6,14
PAOK Salonik,9203,2,3,2,1,10,4,6,11
P'thinaikos,9203,3,1,1,4,4,10,-6,4
Panionios,9203,3,1,1,4,4,10,-6,4
AEK Athens,9204,1,4,2,0,7,1,6,14
PAOK Salonik,9204,2,2,2,2,10,7,3,8
P'thinaikos,9204,3,2,1,3,7,10,-3,7
Panionios,9204,4,1,1,4,4,10,-6,4
AEK Athens,9205,1,4,2,0,7,1,6,14
PAOK Salonik,9205,2,2,2,2,10,6,4,8
P'thinaikos,9205,3,2,1,3,6,10,-4,7
Panionios,9205,4,1,1,4,4,10,-6,4
AEK Athens,9206,1,4,2,0,7,1,6,14
PAOK Salonik,9206,2,3,2,1,12,5,7,11
Panionios,9206,3,1,1,4,4,10,-6,4
P'thinaikos,9206,4,1,1,4,5,12,-7,4
AEK Athens,9207,1,4,2,0,7,1,6,14
PAOK Salonik,9207,2,2,3,1,9,4,5,9
P'thinaikos,9207,3,1,2,3,4,9,-5,5
Panionios,9207,4,1,1,4,4,10,-6,4
AEK Athens,9208,1,4,2,0,7,1,6,14
PAOK Salonik,9208,2,2,2,2,9,5,4,8
P'thinaikos,9208,3,2,1,3,5,9,-4,7
Panionios,9208,4,1,1,4,4,10,-6,4
AEK Athens,9209,1,4,2,0,7,1,6,14
PAOK Salonik,9209,2,2,3,1,11,6,5,9
P'thinaikos,9209,3,1,2,3,6,11,-5,5
Panionios,9209,4,1,1,4,4,10,-6,4
AEK Athens,9210,1,4,2,0,7,1,6,14
PAOK Salonik,9210,2,2,2,2,11,7,4,8
P'thinaikos,9210,3,2,1,3,7,11,-4,7
Panionios,9210,4,1,1,4,4,10,-6,4
AEK Athens,9211,1,4,2,0,7,1,6,14
PAOK Salonik,9211,2,2,2,2,10,6,4,8
P'thinaikos,9211,3,2,1,3,6,10,-4,7
Panionios,9211,4,1,1,4,4,10,-6,4
AEK Athens,9212,1,4,2,0,7,1,6,14
PAOK Salonik,9212,2,3,2,1,11,5,6,11
P'thinaikos,9212,3,1,1,4,5,11,-6,4
Panionios,9212,4,1,1,4,4,10,-6,4
AEK Athens,9213,1,4,2,0,7,1,6,14
PAOK Salonik,9213,2,3,2,1,11,5,6,11
P'thinaikos,9213,3,1,1,4,5,11,-6,4
Panionios,9213,4,1,1,4,4,10,-6,4
AEK Athens,9214,1,4,2,0,7,1,6,14
PAOK Salonik,9214,2,3,2,1,10,4,6,11
P'thinaikos,9214,3,1,1,4,4,10,-6,4
Panionios,9214,3,1,1,4,4,10,-6,4
AEK Athens,9215,1,4,2,0,7,1,6,14
PAOK Salonik,9215,2,2,2,2,10,6,4,8
P'thinaikos,9215,3,2,1,3,6,10,-4,7
Panionios,9215,4,1,1,4,4,10,-6,4
AEK Athens,9216,1,4,2,0,7,1,6,14
PAOK Salonik,9216,2,2,2,2,10,6,4,8
P'thinaikos,9216,3,2,1,3,6,10,-4,7
Panionios,9216,4,1,1,4,4,10,-6,4
AEK Athens,9217,1,4,2,0,7,1,6,14
PAOK Salonik,9217,2,3,2,1,11,4,7,11
Panionios,9217,3,1,1,4,4,10,-6,4
P'thinaikos,9217,4,1,1,4,4,11,-7,4
AEK Athens,9218,1,4,2,0,7,1,6,14
PAOK Salonik,9218,2,2,2,2,10,6,4,8
P'thinaikos,9218,3,2,1,3,6,10,-4,7
Panionios,9218,4,1,1,4,4,10,-6,4
AEK Athens,9219,1,4,2,0,7,1,6,14
PAOK Salonik,9219,2,2,2,2,10,7,3,8
P'thinaikos,9219,3,2,1,3,7,10,-3,7
Panionios,9219,4,1,1,4,4,10,-6,4
AEK Athens,9220,1,4,2,0,7,1,6,14
PAOK Salonik,9220,2,3,2,1,11,4,7,11
Panionios,9220,3,1,1,4,4,10,-6,4
P'thinaikos,9220,4,1,1,4,4,11,-7,4
AEK Athens,9221,1,4,2,0,7,1,6,14
PAOK Salonik,9221,2,2,3,1,10,5,5,9
P'thinaikos,9221,3,1,2,3,5,10,-5,5
Panionios,9221,4,1,1,4,4,10,-6,4
AEK Athens,9222,1,4,2,0,7,1,6,14
PAOK Salonik,9222,2,2,3,1,10,5,5,9
P'thinaikos,9222,3,1,2,3,5,10,-5,5
Panionios,9222,4,1,1,4,4,10,-6,4
AEK Athens,9223,1,4,2,0,7,1,6,14
PAOK Salonik,9223,2,3,2,1,13,7,6,11
P'thinaikos,9223,3,1,1,4,7,13,-6,4
Panionios,9223,4,1,1,4,4,10,-6,4
AEK Athens,9224,1,4,2,0,7,1,6,14
PAOK Salonik,9224,2,2,3,1,10,5,5,9
P'thinaikos,9224,3,1,2,3,5,10,-5,5
Panionios,9224,4,1,1,4,4,10,-6,4
AEK Athens,9225,1,4,2,0,7,1,6,14
PAOK Salonik,9225,2,2,2,2,10,6,4,8
P'thinaikos,9225,3,2,1,3,6,10,-4,7
Panionios,9225,4,1,1,4,4,10,-6,4
AEK Athens,9226,1,4,2,0,7,1,6,14
PAOK Salonik,9226,2,2,2,2,10,6,4,8
P'thinaikos,9226,3,2,1,3,6,10,-4,7
Panionios,9226,4,1,1,4,4,10,-6,4
AEK Athens,9227,1,4,2,0,7,1,6,14
PAOK Salonik,9227,2,3,2,1,10,4,6,11
P'thinaikos,9227,3,1,1,4,4,10,-6,4
Panionios,9227,3,1,1,4,4,10,-6,4
AEK Athens,9228,1,4,2,0,7,1,6,14
PAOK Salonik,9228,2,2,3,1,10,5,5,9
P'thinaikos,9228,3,1,2,3,5,10,-5,5
Panionios,9228,4,1,1,4,4,10,-6,4
AEK Athens,9229,1,4,2,0,7,1,6,14
PAOK Salonik,9229,2,2,3,1,10,5,5,9
P'thinaikos,9229,3,1,2,3,5,10,-5,5
Panionios,9229,4,1,1,4,4,10,-6,4
AEK Athens,9230,1,4,2,0,7,1,6,14
PAOK Salonik,9230,2,2,3,1,11,6,5,9
P'thinaikos,9230,3,1,2,3,6,11,-5,5
Panionios,9230,4,1,1,4,4,10,-6,4
AEK Athens,9231,1,4,2,0,7,1,6,14
PAOK Salonik,9231,2,2,3,1,11,6,5,9
P'thinaikos,9231,3,1,2,3,6,11,-5,5
Panionios,9231,4,1,1,4,4,10,-6,4
AEK Athens,9232,1,4,2,0,7,1,6,14
PAOK Salonik,9232,2,3,2,1,11,4,7,11
Panionios,9232,3,1,1,4,4,10,-6,4
P'thinaikos,9232,4,1,1,4,4,11,-7,4
AEK Athens,9233,1,4,2,0,7,1,6,14
PAOK Salonik,9233,2,2,2,2,10,6,4,8
P'thinaikos,9233,3,2,1,3,6,10,-4,7
Panionios,9233,4,1,1,4,4,10,-6,4
AEK Athens,9234,1,4,2,0,7,1,6,14
PAOK Salonik,9234,2,3,2,1,10,4,6,11
P'thinaikos,9234,3,1,1,4,4,10,-6,4
Panionios,9234,3,1,1,4,4,10,-6,4
AEK Athens,9235,1,4,2,0,7,1,6,14
PAOK Salonik,9235,2,2,2,2,10,6,4,8
P'thinaikos,9235,3,2,1,3,6,10,-4,7
Panionios,9235,4,1,1,4,4,10,-6,4
AEK Athens,9236,1,4,2,0,7,1,6,14
PAOK Salonik,9236,2,2,2,2,11,7,4,8
P'thinaikos,9236,3,2,1,3,7,11,-4,7
Panionios,9236,4,1,1,4,4,10,-6,4
AEK Athens,9237,1,4,2,0,7,1,6,14
PAOK Salonik,9237,2,2,3,1,10,5,5,9
P'thinaikos,9237,3,1,2,3,5,10,-5,5
Panionios,9237,4,1,1,4,4,10,-6,4
AEK Athens,9238,1,4,2,0,7,1,6,14
PAOK Salonik,9238,2,2,2,2,9,5,4,8
P'thinaikos,9238,3,2,1,3,5,9,-4,7
Panionios,9238,4,1,1,4,4,10,-6,4
AEK Athens,9239,1,4,2,0,7,1,6,14
PAOK Salonik,9239,2,2,2,2,9,5,4,8
P'thinaikos,9239,3,2,1,3,5,9,-4,7
Panionios,9239,4,1,1,4,4,10,-6,4
AEK Athens,9240,1,4,2,0,7,1,6,14
PAOK Salonik,9240,2,2,2,2,9,5,4,8
P'thinaikos,9240,3,2,1,3,5,9,-4,7
Panionios,9240,4,1,1,4,4,10,-6,4
AEK Athens,9241,1,4,2,0,7,1,6,14
PAOK Salonik,9241,2,3,2,1,10,4,6,11
P'thinaikos,9241,3,1,1,4,4,10,-6,4
Panionios,9241,3,1,1,4,4,10,-6,4
AEK Athens,9242,1,4,2,0,7,1,6,14
PAOK Salonik,9242,2,3,2,1,11,4,7,11
Panionios,9242,3,1,1,4,4,10,-6,4
P'thinaikos,9242,4,1,1,4,4,11,-7,4
AEK Athens,9243,1,4,2,0,7,1,6,14
PAOK Salonik,9243,2,3,2,1,10,4,6,11
P'thinaikos,9243,3,1,1,4,4,10,-6,4
Panionios,9243,3,1,1,4,4,10,-6,4
AEK Athens,9244,1,4,2,0,7,1,6,14
PAOK Salonik,9244,2,2,2,2,9,5,4,8
P'thinaikos,9244,3,2,1,3,5,9,-4,7
Panionios,9244,4,1,1,4,4,10,-6,4
AEK Athens,9245,1,4,2,0,7,1,6,14
PAOK Salonik,9245,2,3,2,1,11,5,6,11
P'thinaikos,9245,3,1,1,4,5,11,-6,4
Panionios,9245,4,1,1,4,4,10,-6,4
AEK Athens,9246,1,4,2,0,7,1,6,14
PAOK Salonik,9246,2,2,2,2,10,6,4,8
P'thinaikos,9246,3,2,1,3,6,10,-4,7
Panionios,9246,4,1,1,4,4,10,-6,4
AEK Athens,9247,1,4,2,0,7,1,6,14
PAOK Salonik,9247,2,3,2,1,13,4,9,11
Panionios,9247,3,1,1,4,4,10,-6,4
P'thinaikos,9247,4,1,1,4,4,13,-9,4
AEK Athens,9248,1,4,2,0,7,1,6,14
PAOK Salonik,9248,2,2,3,1,9,4,5,9
P'thinaikos,9248,3,1,2,3,4,9,-5,5
Panionios,9248,4,1,1,4,4,10,-6,4
AEK Athens,9249,1,4,2,0,7,1,6,14
PAOK Salonik,9249,2,2,2,2,10,7,3,8
P'thinaikos,9249,3,2,1,3,7,10,-3,7
Panionios,9249,4,1,1,4,4,10,-6,4
AEK Athens,9250,1,4,2,0,7,1,6,14
PAOK Salonik,9250,2,2,3,1,9,4,5,9
P'thinaikos,9250,3,1,2,3,4,9,-5,5
Panionios,9250,4,1,1,4,4,10,-6,4
AEK Athens,9251,1,4,2,0,7,1,6,14
PAOK Salonik,9251,2,2,2,2,10,7,3,8
P'thinaikos,9251,3,2,1,3,7,10,-3,7
Panionios,9251,4,1,1,4,4,10,-6,4
AEK Athens,9252,1,4,2,0,7,1,6,14
PAOK Salonik,9252,2,3,2,1,11,5,6,11
P'thinaikos,9252,3,1,1,4,5,11,-6,4
Panionios,9252,4,1,1,4,4,10,-6,4
AEK Athens,9253,1,4,2,0,7,1,6,14
PAOK Salonik,9253,2,2,2,2,9,6,3,8
P'thinaikos,9253,3,2,1,3,6,9,-3,7
Panionios,9253,4,1,1,4,4,10,-6,4
AEK Athens,9254,1,4,2,0,7,1,6,14
PAOK Salonik,9254,2,2,2,2,9,6,3,8
P'thinaikos,9254,3,2,1,3,6,9,-3,7
Panionios,9254,4,1,1,4,4,10,-6,4
AEK Athens,9255,1,4,2,0,7,1,6,14
PAOK Salonik,9255,2,2,3,1,10,5,5,9
P'thinaikos,9255,3,1,2,3,5,10,-5,5
Panionios,9255,4,1,1,4,4,10,-6,4
AEK Athens,9256,1,4,2,0,7,1,6,14
PAOK Salonik,9256,2,3,2,1,12,5,7,11
Panionios,9256,3,1,1,4,4,10,-6,4
P'thinaikos,9256,4,1,1,4,5,12,-7,4
AEK Athens,9257,1,4,2,0,7,1,6,14
PAOK Salonik,9257,2,3,2,1,11,4,7,11
Panionios,9257,3,1,1,4,4,10,-6,4
P'thinaikos,9257,4,1,1,4,4,11,-7,4
AEK Athens,9258,1,4,2,0,7,1,6,14
PAOK Salonik,9258,2,3,2,1,12,4,8,11
Panionios,9258,3,1,1,4,4,10,-6,4
P'thinaikos,9258,4,1,1,4,4,12,-8,4
AEK Athens,9259,1,4,2,0,7,1,6,14
PAOK Salonik,9259,2,3,2,1,11,5,6,11
P'thinaikos,9259,3,1,1,4,5,11,-6,4
Panionios,9259,4,1,1,4,4,10,-6,4
AEK Athens,9260,1,4,2,0,7,1,6,14
PAOK Salonik,9260,2,3,2,1,14,4,10,11
Panionios,9260,3,1,1,4,4,10,-6,4
P'thinaikos,9260,4,1,1,4,4,14,-10,4
AEK Athens,9261,1,4,2,0,7,1,6,14
PAOK Salonik,9261,2,2,2,2,9,7,2,8
P'thinaikos,9261,3,2,1,3,7,9,-2,7
Panionios,9261,4,1,1,4,4,10,-6,4
AEK Athens,9262,1,4,2,0,7,1,6,14
PAOK Salonik,9262,2,2,3,1,9,4,5,9
P'thinaikos,9262,3,1,2,3,4,9,-5,5
Panionios,9262,4,1,1,4,4,10,-6,4
AEK Athens,9263,1,4,2,0,7,1,6,14
PAOK Salonik,9263,2,3,2,1,13,6,7,11
Panionios,9263,3,1,1,4,4,10,-6,4
P'thinaikos,9263,4,1,1,4,6,13,-7,4
AEK Athens,9264,1,4,2,0,7,1,6,14
PAOK Salonik,9264,2,2,3,1,10,5,5,9
P'thinaikos,9264,3,1,2,3,5,10,-5,5
Panionios,9264,4,1,1,4,4,10,-6,4
AEK Athens,9265,1,4,2,0,7,1,6,14
PAOK Salonik,9265,2,2,2,2,9,6,3,8
P'thinaikos,9265,3,2,1,3,6,9,-3,7
Panionios,9265,4,1,1,4,4,10,-6,4
AEK Athens,9266,1,4,2,0,7,1,6,14
PAOK Salonik,9266,2,2,2,2,11,11,0,8
P'thinaikos,9266,3,2,1,3,11,11,0,7
Panionios,9266,4,1,1,4,4,10,-6,4
AEK Athens,9267,1,4,2,0,7,1,6,14
PAOK Salonik,9267,2,2,2,2,11,7,4,8
P'thinaikos,9267,3,2,1,3,7,11,-4,7
Panionios,9267,4,1,1,4,4,10,-6,4
AEK Athens,9268,1,4,2,0,7,1,6,14
PAOK Salonik,9268,2,2,3,1,10,5,5,9
P'thinaikos,9268,3,1,2,3,5,10,-5,5
Panionios,9268,4,1,1,4,4,10,-6,4
AEK Athens,9269,1,4,2,0,7,1,6,14
PAOK Salonik,9269,2,3,2,1,11,5,6,11
P'thinaikos,9269,3,1,1,4,5,11,-6,4
Panionios,9269,4,1,1,4,4,10,-6,4
AEK Athens,9270,1,4,2,0,7,1,6,14
PAOK Salonik,9270,2,2,3,1,10,5,5,9
P'thinaikos,9270,3,1,2,3,5,10,-5,5
Panionios,9270,4,1,1,4,4,10,-6,4
AEK Athens,9271,1,4,2,0,7,1,6,14
PAOK Salonik,9271,2,3,2,1,12,4,8,11
Panionios,9271,3,1,1,4,4,10,-6,4
P'thinaikos,9271,4,1,1,4,4,12,-8,4
AEK Athens,9272,1,4,2,0,7,1,6,14
PAOK Salonik,9272,2,3,2,1,12,4,8,11
Panionios,9272,3,1,1,4,4,10,-6,4
P'thinaikos,9272,4,1,1,4,4,12,-8,4
AEK Athens,9273,1,4,2,0,7,1,6,14
PAOK Salonik,9273,2,2,3,1,9,4,5,9
P'thinaikos,9273,3,1,2,3,4,9,-5,5
Panionios,9273,4,1,1,4,4,10,-6,4
AEK Athens,9274,1,4,2,0,7,1,6,14
PAOK Salonik,9274,2,2,2,2,10,6,4,8
P'thinaikos,9274,3,2,1,3,6,10,-4,7
Panionios,9274,4,1,1,4,4,10,-6,4
AEK Athens,9275,1,4,2,0,7,1,6,14
PAOK Salonik,9275,2,2,3,1,9,4,5,9
P'thinaikos,9275,3,1,2,3,4,9,-5,5
Panionios,9275,4,1,1,4,4,10,-6,4
AEK Athens,9276,1,4,2,0,7,1,6,14
PAOK Salonik,9276,2,2,3,1,9,4,5,9
P'thinaikos,9276,3,1,2,3,4,9,-5,5
Panionios,9276,4,1,1,4,4,10,-6,4
AEK Athens,9277,1,4,2,0,7,1,6,14
PAOK Salonik,9277,2,2,2,2,9,6,3,8
P'thinaikos,9277,3,2,1,3,6,9,-3,7
Panionios,9277,4,1,1,4,4,10,-6,4
AEK Athens,9278,1,4,2,0,7,1,6,14
PAOK Salonik,9278,2,2,2,2,9,5,4,8
P'thinaikos,9278,3,2,1,3,5,9,-4,7
Panionios,9278,4,1,1,4,4,10,-6,4
AEK Athens,9279,1,4,2,0,7,1,6,14
PAOK Salonik,9279,2,2,2,2,9,8,1,8
P'thinaikos,9279,3,2,1,3,8,9,-1,7
Panionios,9279,4,1,1,4,4,10,-6,4
AEK Athens,9280,1,4,2,0,7,1,6,14
PAOK Salonik,9280,2,2,3,1,10,5,5,9
P'thinaikos,9280,3,1,2,3,5,10,-5,5
Panionios,9280,4,1,1,4,4,10,-6,4
AEK Athens,9281,1,4,2,0,7,1,6,14
PAOK Salonik,9281,2,3,2,1,12,5,7,11
Panionios,9281,3,1,1,4,4,10,-6,4
P'thinaikos,9281,4,1,1,4,5,12,-7,4
AEK Athens,9282,1,4,2,0,7,1,6,14
PAOK Salonik,9282,2,2,3,1,11,6,5,9
P'thinaikos,9282,3,1,2,3,6,11,-5,5
Panionios,9282,4,1,1,4,4,10,-6,4
AEK Athens,9283,1,4,2,0,7,1,6,14
PAOK Salonik,9283,2,2,3,1,10,5,5,9
P'thinaikos,9283,3,1,2,3,5,10,-5,5
Panionios,9283,4,1,1,4,4,10,-6,4
AEK Athens,9284,1,4,2,0,7,1,6,14
PAOK Salonik,9284,2,3,2,1,10,4,6,11
P'thinaikos,9284,3,1,1,4,4,10,-6,4
Panionios,9284,3,1,1,4,4,10,-6,4
AEK Athens,9285,1,4,2,0,7,1,6,14
PAOK Salonik,9285,2,3,2,1,11,5,6,11
P'thinaikos,9285,3,1,1,4,5,11,-6,4
Panionios,9285,4,1,1,4,4,10,-6,4
AEK Athens,9286,1,4,2,0,7,1,6,14
PAOK Salonik,9286,2,2,3,1,10,5,5,9
P'thinaikos,9286,3,1,2,3,5,10,-5,5
Panionios,9286,4,1,1,4,4,10,-6,4
AEK Athens,9287,1,4,2,0,7,1,6,14
PAOK Salonik,9287,2,3,2,1,13,6,7,11
Panionios,9287,3,1,1,4,4,10,-6,4
P'thinaikos,9287,4,1,1,4,6,13,-7,4
AEK Athens,9288,1,4,2,0,7,1,6,14
PAOK Salonik,9288,2,2,3,1,10,5,5,9
P'thinaikos,9288,3,1,2,3,5,10,-5,5
Panionios,9288,4,1,1,4,4,10,-6,4
AEK Athens,9289,1,4,2,0,7,1,6,14
PAOK Salonik,9289,2,2,3,1,10,5,5,9
P'thinaikos,9289,3,1,2,3,5,10,-5,5
Panionios,9289,4,1,1,4,4,10,-6,4
AEK Athens,9290,1,4,2,0,7,1,6,14
PAOK Salonik,9290,2,3,2,1,10,4,6,11
P'thinaikos,9290,3,1,1,4,4,10,-6,4
Panionios,9290,3,1,1,4,4,10,-6,4
AEK Athens,9291,1,4,2,0,7,1,6,14
PAOK Salonik,9291,2,3,2,1,11,4,7,11
Panionios,9291,3,1,1,4,4,10,-6,4
P'thinaikos,9291,4,1,1,4,4,11,-7,4
AEK Athens,9292,1,4,2,0,7,1,6,14
PAOK Salonik,9292,2,3,2,1,10,4,6,11
P'thinaikos,9292,3,1,1,4,4,10,-6,4
Panionios,9292,3,1,1,4,4,10,-6,4
AEK Athens,9293,1,4,2,0,7,1,6,14
PAOK Salonik,9293,2,2,2,2,10,7,3,8
P'thinaikos,9293,3,2,1,3,7,10,-3,7
Panionios,9293,4,1,1,4,4,10,-6,4
AEK Athens,9294,1,4,2,0,7,1,6,14
PAOK Salonik,9294,2,2,2,2,10,7,3,8
P'thinaikos,9294,3,2,1,3,7,10,-3,7
Panionios,9294,4,1,1,4,4,10,-6,4
AEK Athens,9295,1,4,2,0,7,1,6,14
PAOK Salonik,9295,2,3,2,1,10,4,6,11
P'thinaikos,9295,3,1,1,4,4,10,-6,4
Panionios,9295,3,1,1,4,4,10,-6,4
AEK Athens,9296,1,4,2,0,7,1,6,14
PAOK Salonik,9296,2,2,2,2,9,5,4,8
P'thinaikos,9296,3,2,1,3,5,9,-4,7
Panionios,9296,4,1,1,4,4,10,-6,4
AEK Athens,9297,1,4,2,0,7,1,6,14
PAOK Salonik,9297,2,3,2,1,11,4,7,11
Panionios,9297,3,1,1,4,4,10,-6,4
P'thinaikos,9297,4,1,1,4,4,11,-7,4
AEK Athens,9298,1,4,2,0,7,1,6,14
PAOK Salonik,9298,2,2,2,2,9,6,3,8
P'thinaikos,9298,3,2,1,3,6,9,-3,7
Panionios,9298,4,1,1,4,4,10,-6,4
AEK Athens,9299,1,4,2,0,7,1,6,14
PAOK Salonik,9299,2,3,2,1,12,4,8,11
Panionios,9299,3,1,1,4,4,10,-6,4
