team,n,rank,w,d,l,gf,ga,gd,pts
Brechin,56,10,1,4,31,22,86,-64,7
St Mirren,57,1,24,5,7,69,36,33,77
Livingston,57,2,18,11,7,59,36,23,65
Dunfermline,57,3,16,11,9,58,36,22,59
Dundee Utd,57,4,17,7,12,51,45,6,58
Inverness CT,57,5,15,10,11,51,38,13,55
Morton,57,6,13,12,11,48,38,10,51
Queen of S't,57,7,13,10,13,55,54,1,49
Falkirk,57,8,11,11,14,45,55,-10,44
Dumbarton,57,9,7,9,20,28,61,-33,30
Brechin,57,10,1,4,31,21,86,-65,7
St Mirren,58,1,23,5,8,63,36,27,74
Livingston,58,2,17,12,7,57,36,21,63
Dunfermline,58,3,16,11,9,57,35,22,59
Dundee Utd,58,4,17,8,11,51,43,8,59
Inverness CT,58,5,16,9,11,51,37,14,57
Queen of S't,58,6,14,10,12,61,52,9,52
Morton,58,7,13,11,12,47,38,9,50
Falkirk,58,8,12,11,13,45,49,-4,47
Dumbarton,58,9,7,9,20,27,60,-33,30
Brechin,58,10,0,4,32,19,92,-73,4
St Mirren,59,1,24,5,7,66,35,31,77
Livingston,59,2,17,11,8,57,37,20,62
Dundee Utd,59,3,18,7,11,52,43,9,61
Dunfermline,59,4,15,12,9,57,36,21,57
Inverness CT,59,5,15,9,12,50,41,9,54
Morton,59,6,14,11,11,51,37,14,53
Queen of S't,59,7,13,11,12,56,54,2,50
Falkirk,59,8,11,11,14,44,52,-8,44
Dumbarton,59,9,7,10,19,28,60,-32,31
Brechin,59,10,0,5,31,21,87,-66,5
St Mirren,60,1,23,6,7,66,38,28,75
Livingston,60,2,17,12,7,58,37,21,63
Dunfermline,60,3,16,11,9,58,36,22,59
Dundee Utd,60,4,17,8,11,52,44,8,59
Inverness CT,60,5,16,9,11,53,37,16,57
Queen of S't,60,6,14,10,12,59,53,6,52
Morton,60,7,13,11,12,47,40,7,50
Falkirk,60,8,11,12,13,47,52,-5,45
Dumbarton,60,9,7,9,20,28,61,-33,30
Brechin,60,10,0,4,32,20,90,-70,4
St Mirren,61,1,23,6,7,63,35,28,75
Livingston,61,2,17,11,8,56,39,17,62
Dundee Utd,61,3,18,7,11,54,42,12,61
Dunfermline,61,4,16,11,9,58,35,23,59
Inverness CT,61,5,15,10,11,50,37,13,55
Morton,61,6,13,12,11,47,37,10,51
Queen of S't,61,7,13,10,13,56,55,1,49
Falkirk,61,8,11,12,13,44,49,-5,45
Dumbarton,61,9,7,9,20,27,61,-34,30
Brechin,61,10,1,4,31,22,87,-65,7
St Mirren,62,1,23,5,8,63,36,27,74
Livingston,62,2,17,11,8,56,36,20,62
Dundee Utd,62,3,18,7,11,51,42,9,61
Dunfermline,62,4,16,11,9,59,35,24,59
Inverness CT,62,5,16,9,11,51,37,14,57
Queen of S't,62,6,14,10,12,59,54,5,52
Morton,62,7,13,11,12,47,38,9,50
Falkirk,62,8,12,11,13,45,49,-4,47
Dumbarton,62,9,7,9,20,27,62,-35,30
Brechin,62,10,0,4,32,21,90,-69,4
St Mirren,63,1,23,5,8,65,38,27,74
Livingston,63,2,18,11,7,58,35,23,65
Dunfermline,63,3,16,11,9,58,35,23,59
Dundee Utd,63,4,17,7,12,50,44,6,58
Inverness CT,63,5,15,9,12,50,38,12,54
Morton,63,6,14,11,11,48,37,11,53
Queen of S't,63,7,13,10,13,55,55,0,49
Falkirk,63,8,12,11,13,47,51,-4,47
Dumbarton,63,9,7,9,20,27,61,-34,30
Brechin,63,10,1,4,31,22,86,-64,7
St Mirren,64,1,23,6,7,64,36,28,75
Livingston,64,2,17,12,7,59,38,21,63
Dundee Utd,64,3,17,8,11,53,45,8,59
Dunfermline,64,4,15,12,9,57,36,21,57
Inverness CT,64,5,15,9,12,50,39,11,54
Morton,64,6,14,11,11,49,37,12,53
Queen of S't,64,7,14,10,12,56,53,3,52
Falkirk,64,8,11,12,13,45,50,-5,45
Dumbarton,64,9,7,10,19,28,60,-32,31
Brechin,64,10,0,4,32,20,87,-67,4
St Mirren,65,1,23,6,7,64,36,28,75
Livingston,65,2,17,11,8,56,37,19,62
Dundee Utd,65,3,18,7,11,52,42,10,61
Dunfermline,65,4,16,11,9,59,35,24,59
Inverness CT,65,5,16,9,11,51,37,14,57
Morton,65,6,13,11,12,47,38,9,50
Queen of S't,65,7,13,11,12,56,54,2,50
Falkirk,65,8,11,12,13,45,50,-5,45
Dumbarton,65,9,7,9,20,27,62,-35,30
Brechin,65,10,0,5,31,21,87,-66,5
St Mirren,66,1,23,5,8,63,38,25,74
Livingston,66,2,18,11,7,57,35,22,65
Dundee Utd,66,3,17,7,12,50,43,7,58
Dunfermline,66,4,15,12,9,56,35,21,57
Inverness CT,66,5,16,9,11,51,37,14,57
Queen of S't,66,6,14,10,12,56,52,4,52
Morton,66,7,13,11,12,47,38,9,50
Falkirk,66,8,12,11,13,47,49,-2,47
Dumbarton,66,9,7,10,19,27,59,-32,31
Brechin,66,10,0,4,32,19,87,-68,4
St Mirren,67,1,23,6,7,66,38,28,75
Livingston,67,2,17,12,7,58,37,21,63
Dundee Utd,67,3,17,8,11,52,44,8,59
Dunfermline,67,4,15,12,9,58,37,21,57
Inverness CT,67,5,15,9,12,51,39,12,54
Morton,67,6,14,11,11,49,38,11,53
Queen of S't,67,7,14,10,12,55,52,3,52
Falkirk,67,8,11,12,13,47,52,-5,45
Dumbarton,67,9,7,10,19,29,61,-32,31
Brechin,67,10,0,4,32,19,86,-67,4
St Mirren,68,1,24,5,7,65,35,30,77
Livingston,68,2,17,11,8,57,37,20,62
Dundee Utd,68,3,18,7,11,52,43,9,61
Dunfermline,68,4,15,12,9,57,36,21,57
Inverness CT,68,5,15,9,12,51,39,12,54
Morton,68,6,14,11,11,49,38,11,53
Queen of S't,68,7,13,10,13,55,54,1,49
Falkirk,68,8,11,11,14,44,51,-7,44
Dumbarton,68,9,7,10,19,28,60,-32,31
Brechin,68,10,1,4,31,21,86,-65,7
St Mirren,69,1,23,6,7,65,37,28,75
Livingston,69,2,18,11,7,58,35,23,65
Dunfermline,69,3,16,11,9,59,35,24,59
Dundee Utd,69,4,17,7,12,50,44,6,58
Inverness CT,69,5,15,10,11,51,38,13,55
Morton,69,6,13,12,11,48,38,10,51
Queen of S't,69,7,13,11,12,57,55,2,50
Falkirk,69,8,11,12,13,46,51,-5,45
Dumbarton,69,9,7,9,20,27,62,-35,30
Brechin,69,10,0,5,31,22,88,-66,5
St Mirren,70,1,24,5,7,66,36,30,77
Livingston,70,2,17,12,7,56,35,21,63
Dundee Utd,70,3,17,8,11,50,42,8,59
Dunfermline,70,4,15,12,9,57,36,21,57
Inverness CT,70,5,16,9,11,52,37,15,57
Queen of S't,70,6,14,10,12,58,53,5,52
Morton,70,7,13,11,12,47,39,8,50
Falkirk,70,8,11,11,14,45,52,-7,44
Dumbarton,70,9,7,10,19,28,60,-32,31
Brechin,70,10,0,4,32,20,89,-69,4
St Mirren,71,1,23,5,8,63,38,25,74
Livingston,71,2,17,12,7,56,35,21,63
Dunfermline,71,3,16,11,9,58,36,22,59
Dundee Utd,71,4,17,8,11,50,42,8,59
Inverness CT,71,5,15,9,12,52,40,12,54
Morton,71,6,14,11,11,50,39,11,53
Queen of S't,71,7,14,10,12,56,52,4,52
Falkirk,71,8,12,11,13,47,49,-2,47
Dumbarton,71,9,7,9,20,28,61,-33,30
Brechin,71,10,0,4,32,19,87,-68,4
St Mirren,72,1,24,5,7,64,35,29,77
Livingston,72,2,17,11,8,59,39,20,62
Dundee Utd,72,3,18,7,11,54,45,9,61
Dunfermline,72,4,15,12,9,56,35,21,57
Inverness CT,72,5,15,9,12,50,38,12,54
Morton,72,6,14,11,11,48,37,11,53
Queen of S't,72,7,13,10,13,54,54,0,49
Falkirk,72,8,11,11,14,44,50,-6,44
Dumbarton,72,9,7,10,19,27,59,-32,31
Brechin,72,10,1,4,31,21,85,-64,7
St Mirren,73,1,24,5,7,67,38,29,77
Livingston,73,2,17,12,7,57,36,21,63
Dundee Utd,73,3,17,8,11,51,43,8,59
Dunfermline,73,4,15,12,9,56,35,21,57
Inverness CT,73,5,15,10,11,50,37,13,55
Morton,73,6,13,12,11,47,37,10,51
Queen of S't,73,7,13,11,12,55,53,2,50
Falkirk,73,8,11,11,14,47,53,-6,44
Dumbarton,73,9,7,10,19,27,59,-32,31
Brechin,73,10,0,5,31,20,86,-66,5
St Mirren,74,1,24,5,7,65,36,29,77
Livingston,74,2,18,11,7,57,35,22,65
Dundee Utd,74,3,17,7,12,50,43,7,58
Dunfermline,74,4,15,12,9,56,35,21,57
Inverness CT,74,5,15,10,11,50,37,13,55
Queen of S't,74,6,14,10,12,56,52,4,52
Morton,74,7,13,12,11,47,37,10,51
Falkirk,74,8,11,11,14,45,51,-6,44
Dumbarton,74,9,7,10,19,27,59,-32,31
Brechin,74,10,0,4,32,19,87,-68,4
St Mirren,75,1,24,5,7,66,36,30,77
Livingston,75,2,17,11,8,56,39,17,62
Dundee Utd,75,3,18,7,11,54,42,12,61
Dunfermline,75,4,15,12,9,56,35,21,57
Inverness CT,75,5,15,10,11,51,38,13,55
Queen of S't,75,6,14,10,12,56,53,3,52
Morton,75,7,13,12,11,48,38,10,51
Falkirk,75,8,11,11,14,45,52,-7,44
Dumbarton,75,9,7,10,19,27,59,-32,31
Brechin,75,10,0,4,32,20,87,-67,4
St Mirren,76,1,23,6,7,63,35,28,75
Livingston,76,2,17,11,8,56,36,20,62
Dundee Utd,76,3,18,7,11,51,42,9,61
Dunfermline,76,4,16,11,9,59,35,24,59
Inverness CT,76,5,15,9,12,52,42,10,54
Morton,76,6,14,11,11,52,39,13,53
Queen of S't,76,7,14,10,12,56,53,3,52
Falkirk,76,8,11,12,13,44,49,-5,45
Dumbarton,76,9,7,9,20,27,62,-35,30
Brechin,76,10,0,4,32,20,87,-67,4
St Mirren,77,1,23,6,7,64,36,28,75
Livingston,77,2,17,11,8,57,38,19,62
Dundee Utd,77,3,18,7,11,53,43,10,61
Dunfermline,77,4,16,11,9,59,36,23,59
Inverness CT,77,5,16,9,11,52,37,15,57
Queen of S't,77,6,14,10,12,61,55,6,52
Morton,77,7,13,11,12,47,39,8,50
Falkirk,77,8,11,12,13,45,50,-5,45
Dumbarton,77,9,7,9,20,28,62,-34,30
Brechin,77,10,0,4,32,22,92,-70,4
St Mirren,78,1,24,5,7,65,35,30,77
Livingston,78,2,17,11,8,57,38,19,62
Dundee Utd,78,3,18,7,11,53,43,10,61
Dunfermline,78,4,16,11,9,58,36,22,59
Inverness CT,78,5,15,9,12,51,40,11,54
Morton,78,6,14,11,11,50,38,12,53
Queen of S't,78,7,14,10,12,56,52,4,52
Falkirk,78,8,11,11,14,44,51,-7,44
Dumbarton,78,9,7,9,20,28,61,-33,30
Brechin,78,10,0,4,32,19,87,-68,4
St Mirren,79,1,24,5,7,66,35,31,77
Livingston,79,2,17,11,8,56,36,20,62
Dundee Utd,79,3,18,7,11,51,42,9,61
Dunfermline,79,4,16,11,9,60,35,25,59
Inverness CT,79,5,15,10,11,50,37,13,55
Morton,79,6,13,12,11,47,37,10,51
Queen of S't,79,7,13,10,13,57,56,1,49
Falkirk,79,8,11,11,14,44,52,-8,44
Dumbarton,79,9,7,9,20,27,63,-36,30
Brechin,79,10,1,4,31,23,88,-65,7
St Mirren,80,1,23,5,8,64,37,27,74
Livingston,80,2,18,11,7,57,35,22,65
Dundee Utd,80,3,17,7,12,50,43,7,58
Dunfermline,80,4,15,12,9,57,36,21,57
Inverness CT,80,5,16,9,11,51,37,14,57
Morton,80,6,13,11,12,47,38,9,50
Queen of S't,80,7,13,11,12,55,53,2,50
Falkirk,80,8,12,11,13,46,50,-4,47
Dumbarton,80,9,7,10,19,28,60,-32,31
Brechin,80,10,0,5,31,20,86,-66,5
St Mirren,81,1,23,6,7,65,37,28,75
Livingston,81,2,18,11,7,59,35,24,65
Dunfermline,81,3,16,11,9,58,35,23,59
Dundee Utd,81,4,17,7,12,50,45,5,58
Inverness CT,81,5,16,9,11,54,39,15,57
Queen of S't,81,6,14,10,12,59,53,6,52
Morton,81,7,13,11,12,49,41,8,50
Falkirk,81,8,11,12,13,46,51,-5,45
Dumbarton,81,9,7,9,20,27,61,-34,30
Brechin,81,10,0,4,32,20,90,-70,4
St Mirren,82,1,23,6,7,64,36,28,75
Livingston,82,2,17,12,7,57,36,21,63
Dundee Utd,82,3,17,8,11,51,43,8,59
Inverness CT,82,4,16,9,11,52,38,14,57
Dunfermline,82,5,15,11,10,56,36,20,56
Morton,82,6,13,11,12,48,39,9,50
Queen of S't,82,7,13,11,12,54,52,2,50
Falkirk,82,8,11,12,13,45,50,-5,45
Dumbarton,82,9,8,9,19,28,59,-31,33
Brechin,82,10,0,5,31,19,85,-66,5
St Mirren,83,1,23,5,8,64,37,27,74
Livingston,83,2,18,11,7,58,36,22,65
Dundee Utd,83,3,17,7,12,51,44,7,58
Dunfermline,83,4,15,12,9,57,36,21,57
Inverness CT,83,5,15,9,12,52,43,9,54
Morton,83,6,14,11,11,53,39,14,53
Queen of S't,83,7,14,10,12,58,53,5,52
Falkirk,83,8,12,11,13,46,50,-4,47
Dumbarton,83,9,7,10,19,28,60,-32,31
Brechin,83,10,0,4,32,20,89,-69,4
St Mirren,84,1,23,5,8,64,38,26,74
Livingston,84,2,17,12,7,57,36,21,63
Dunfermline,84,3,16,11,9,61,36,25,59
Dundee Utd,84,4,17,8,11,51,43,8,59
Inverness CT,84,5,16,9,11,54,38,16,57
Queen of S't,84,6,14,10,12,55,52,3,52
Morton,84,7,13,11,12,48,41,7,50
Falkirk,84,8,12,11,13,47,50,-3,47
Dumbarton,84,9,7,9,20,28,64,-36,30
Brechin,84,10,0,4,32,19,86,-67,4
St Mirren,85,1,23,6,7,63,35,28,75
Livingston,85,2,18,11,7,57,35,22,65
Dunfermline,85,3,16,11,9,57,35,22,59
Dundee Utd,85,4,17,7,12,50,43,7,58
Inverness CT,85,5,15,9,12,50,39,11,54
Morton,85,6,14,11,11,49,37,12,53
Queen of S't,85,7,13,10,13,54,54,0,49
Falkirk,85,8,11,12,13,44,49,-5,45
Dumbarton,85,9,7,9,20,27,60,-33,30
Brechin,85,10,1,4,31,21,85,-64,7
St Mirren,86,1,23,5,8,63,37,26,74
Livingston,86,2,18,11,7,58,35,23,65
Dunfermline,86,3,16,11,9,57,35,22,59
Dundee Utd,86,4,17,7,12,50,44,6,58
Inverness CT,86,5,15,9,12,52,40,12,54
Morton,86,6,14,11,11,50,39,11,53
Queen of S't,86,7,13,10,13,54,54,0,49
Falkirk,86,8,12,11,13,46,49,-3,47
Dumbarton,86,9,7,9,20,27,60,-33,30
Brechin,86,10,1,4,31,21,85,-64,7
St Mirren,87,1,24,5,7,64,35,29,77
Livingston,87,2,17,12,7,56,35,21,63
Dunfermline,87,3,16,11,9,63,36,27,59
Dundee Utd,87,4,17,8,11,50,42,8,59
Inverness CT,87,5,15,9,12,51,40,11,54
Morton,87,6,14,11,11,50,38,12,53
Queen of S't,87,7,14,10,12,56,53,3,52
Falkirk,87,8,11,11,14,44,50,-6,44
Dumbarton,87,9,7,9,20,28,66,-38,30
Brechin,87,10,0,4,32,20,87,-67,4
St Mirren,88,1,23,5,8,65,38,27,74
Livingston,88,2,18,11,7,57,35,22,65
Dunfermline,88,3,16,11,9,59,36,23,59
Dundee Utd,88,4,17,7,12,50,43,7,58
Inverness CT,88,5,16,9,11,54,39,15,57
Queen of S't,88,6,14,10,12,55,52,3,52
Morton,88,7,13,11,12,49,41,8,50
Falkirk,88,8,12,11,13,47,51,-4,47
Dumbarton,88,9,7,9,20,28,62,-34,30
Brechin,88,10,0,4,32,19,86,-67,4
St Mirren,89,1,24,5,7,67,36,31,77
Livingston,89,2,18,11,7,58,35,23,65
Dundee Utd,89,3,17,7,12,50,44,6,58
Dunfermline,89,4,15,12,9,56,35,21,57
Inverness CT,89,5,15,10,11,50,37,13,55
Morton,89,6,13,12,11,47,37,10,51
Queen of S't,89,7,13,11,12,56,54,2,50
Falkirk,89,8,11,11,14,45,53,-8,44
Dumbarton,89,9,7,10,19,27,59,-32,31
Brechin,89,10,0,5,31,21,87,-66,5
St Mirren,90,1,24,5,7,68,36,32,77
Livingston,90,2,17,11,8,56,38,18,62
Dundee Utd,90,3,18,7,11,53,42,11,61
Dunfermline,90,4,16,11,9,58,35,23,59
Inverness CT,90,5,16,9,11,54,39,15,57
Queen of S't,90,6,14,10,12,56,53,3,52
Morton,90,7,13,11,12,49,41,8,50
Falkirk,90,8,11,11,14,45,54,-9,44
Dumbarton,90,9,7,9,20,27,61,-34,30
Brechin,90,10,0,4,32,20,87,-67,4
St Mirren,91,1,23,5,8,63,36,27,74
Livingston,91,2,18,11,7,59,35,24,65
Dunfermline,91,3,16,11,9,57,35,22,59
Dundee Utd,91,4,17,7,12,50,45,5,58
Inverness CT,91,5,15,9,12,50,38,12,54
Morton,91,6,14,11,11,48,37,11,53
Queen of S't,91,7,14,10,12,58,53,5,52
Falkirk,91,8,12,11,13,45,49,-4,47
Dumbarton,91,9,7,9,20,27,60,-33,30
Brechin,91,10,0,4,32,20,89,-69,4
St Mirren,92,1,24,5,7,66,36,30,77
Livingston,92,2,17,12,7,58,37,21,63
Dundee Utd,92,3,17,8,11,52,44,8,59
Dunfermline,92,4,15,12,9,56,35,21,57
Inverness CT,92,5,15,10,11,51,38,13,55
Queen of S't,92,6,14,10,12,55,52,3,52
Morton,92,7,13,12,11,48,38,10,51
Falkirk,92,8,11,11,14,45,52,-7,44
Dumbarton,92,9,7,10,19,27,59,-32,31
Brechin,92,10,0,4,32,19,86,-67,4
St Mirren,93,1,23,5,8,63,36,27,74
Livingston,93,2,17,11,8,56,37,19,62
Dundee Utd,93,3,18,7,11,52,42,10,61
Dunfermline,93,4,16,11,9,60,35,25,59
Inverness CT,93,5,15,9,12,51,41,10,54
Morton,93,6,14,11,11,51,38,13,53
Queen of S't,93,7,13,11,12,57,55,2,50
Falkirk,93,8,12,11,13,45,49,-4,47
Dumbarton,93,9,7,9,20,27,63,-36,30
Brechin,93,10,0,5,31,22,88,-66,5
St Mirren,94,1,23,5,8,64,37,27,74
Livingston,94,2,17,12,7,57,36,21,63
Dunfermline,94,3,16,11,9,58,36,22,59
Dundee Utd,94,4,17,8,11,51,43,8,59
Inverness CT,94,5,15,9,12,51,39,12,54
Morton,94,6,14,11,11,49,38,11,53
Queen of S't,94,7,14,10,12,57,54,3,52
Falkirk,94,8,12,11,13,46,50,-4,47
Dumbarton,94,9,7,9,20,28,61,-33,30
Brechin,94,10,0,4,32,21,88,-67,4
St Mirren,95,1,23,5,8,63,36,27,74
Livingston,95,2,17,12,7,58,37,21,63
Dundee Utd,95,3,17,8,11,52,44,8,59
Dunfermline,95,4,15,12,9,56,35,21,57
Inverness CT,95,5,15,9,12,50,38,12,54
Morton,95,6,14,11,11,48,37,11,53
Queen of S't,95,7,13,10,13,54,53,1,49
Falkirk,95,8,12,11,13,45,49,-4,47
Dumbarton,95,9,7,10,19,27,59,-32,31
Brechin,95,10,1,4,31,20,85,-65,7
St Mirren,96,1,23,5,8,66,41,25,74
Livingston,96,2,17,11,8,56,36,20,62
Dundee Utd,96,3,18,7,11,51,42,9,61
Dunfermline,96,4,16,11,9,60,35,25,59
Inverness CT,96,5,16,9,11,51,37,14,57
Morton,96,6,13,11,12,47,38,9,50
Queen of S't,96,7,13,11,12,56,54,2,50
Falkirk,96,8,12,11,13,50,52,-2,47
Dumbarton,96,9,7,9,20,27,63,-36,30
Brechin,96,10,0,5,31,21,87,-66,5
St Mirren,97,1,23,6,7,64,36,28,75
Livingston,97,2,17,11,8,56,37,19,62
Dundee Utd,97,3,18,7,11,52,42,10,61
Dunfermline,97,4,15,11,10,56,36,20,56
Inverness CT,97,5,15,9,12,50,38,12,54
Morton,97,6,14,11,11,48,37,11,53
Queen of S't,97,7,13,11,12,57,55,2,50
Falkirk,97,8,11,12,13,45,50,-5,45
Dumbarton,97,9,8,9,19,28,59,-31,33
Brechin,97,10,0,5,31,22,88,-66,5
St Mirren,98,1,23,5,8,65,38,27,74
Livingston,98,2,17,11,8,56,36,20,62
Dundee Utd,98,3,18,7,11,51,42,9,61
Dunfermline,98,4,16,11,9,59,35,24,59
Inverness CT,98,5,15,9,12,51,41,10,54
Morton,98,6,14,11,11,51,38,13,53
Queen of S't,98,7,14,10,12,57,53,4,52
Falkirk,98,8,12,11,13,47,51,-4,47
Dumbarton,98,9,7,9,20,27,62,-35,30
Brechin,98,10,0,4,32,20,88,-68,4
St Mirren,99,1,24,5,7,66,37,29,77
Livingston,99,2,17,11,8,57,38,19,62
Dundee Utd,99,3,18,7,11,53,43,10,61
Inverness CT,99,4,16,9,11,51,37,14,57
Dunfermline,99,5,15,11,10,56,37,19,56
Queen of S't,99,6,14,10,12,56,53,3,52
Morton,99,7,13,11,12,47,38,9,50
Falkirk,99,8,11,11,14,46,52,-6,44
Dumbarton,99,9,8,9,19,29,59,-30,33
Brechin,99,10,0,4,32,20,87,-67,4
St Mirren,100,1,23,5,8,64,37,27,74
Livingston,100,2,18,11,7,58,36,22,65
Dundee Utd,100,3,17,7,12,51,44,7,58
Dunfermline,100,4,15,12,9,56,35,21,57
Inverness CT,100,5,15,9,12,51,40,11,54
Morton,100,6,14,11,11,50,38,12,53
Queen of S't,100,7,13,11,12,55,53,2,50
Falkirk,100,8,12,11,13,46,50,-4,47
Dumbarton,100,9,7,10,19,27,59,-32,31
Brechin,100,10,0,5,31,20,86,-66,5
St Mirren,101,1,23,6,7,66,38,28,75
Livingston,101,2,17,12,7,58,37,21,63
Dunfermline,101,3,16,11,9,57,35,22,59
Dundee Utd,101,4,17,8,11,52,44,8,59
Inverness CT,101,5,15,9,12,50,39,11,54
Morton,101,6,14,11,11,49,37,12,53
Queen of S't,101,7,14,10,12,55,52,3,52
Falkirk,101,8,11,12,13,47,52,-5,45
Dumbarton,101,9,7,9,20,27,60,-33,30
Brechin,101,10,0,4,32,19,86,-67,4
St Mirren,102,1,23,6,7,64,36,28,75
Livingston,102,2,17,11,8,57,40,17,62
Dundee Utd,102,3,18,7,11,55,43,12,61
Dunfermline,102,4,16,11,9,57,35,22,59
Inverness CT,102,5,16,9,11,52,37,15,57
Queen of S't,102,6,14,10,12,55,52,3,52
Morton,102,7,13,11,12,47,39,8,50
Falkirk,102,8,11,12,13,45,50,-5,45
Dumbarton,102,9,7,9,20,27,60,-33,30
Brechin,102,10,0,4,32,19,86,-67,4
St Mirren,103,1,23,5,8,63,36,27,74
Livingston,103,2,18,11,7,59,36,23,65
Dunfermline,103,3,16,11,9,58,35,23,59
Dundee Utd,103,4,17,7,12,51,45,6,58
Inverness CT,103,5,16,9,11,51,37,14,57
Queen of S't,103,6,14,10,12,57,52,5,52
Morton,103,7,13,11,12,47,38,9,50
Falkirk,103,8,12,11,13,45,49,-4,47
Dumbarton,103,9,7,9,20,27,61,-34,30
Brechin,103,10,0,4,32,19,88,-69,4
St Mirren,104,1,24,5,7,64,35,29,77
Livingston,104,2,17,12,7,56,35,21,63
Dunfermline,104,3,16,11,9,59,35,24,59
Dundee Utd,104,4,17,8,11,50,42,8,59
Inverness CT,104,5,16,9,11,51,37,14,57
Morton,104,6,13,11,12,47,38,9,50
Queen of S't,104,7,13,11,12,55,53,2,50
Falkirk,104,8,11,11,14,44,50,-6,44
Dumbarton,104,9,7,9,20,27,62,-35,30
Brechin,104,10,0,5,31,20,86,-66,5
St Mirren,105,1,23,5,8,64,37,27,74
Livingston,105,2,17,11,8,57,37,20,62
Dundee Utd,105,3,18,7,11,52,43,9,61
Dunfermline,105,4,16,11,9,57,35,22,59
Inverness CT,105,5,16,9,11,52,38,14,57
Queen of S't,105,6,14,10,12,56,52,4,52
Morton,105,7,13,11,12,48,39,9,50
Falkirk,105,8,12,11,13,46,50,-4,47
Dumbarton,105,9,7,9,20,27,60,-33,30
Brechin,105,10,0,4,32,19,87,-68,4
St Mirren,106,1,23,6,7,64,36,28,75
Livingston,106,2,18,11,7,57,35,22,65
Dunfermline,106,3,16,11,9,58,35,23,59
Dundee Utd,106,4,17,7,12,50,43,7,58
Inverness CT,106,5,15,10,11,51,38,13,55
Queen of S't,106,6,14,10,12,55,52,3,52
Morton,106,7,13,12,11,48,38,10,51
Falkirk,106,8,11,12,13,45,50,-5,45
Dumbarton,106,9,7,9,20,27,61,-34,30
Brechin,106,10,0,4,32,19,86,-67,4
St Mirren,107,1,23,5,8,63,39,24,74
Livingston,107,2,17,12,7,57,36,21,63
Dunfermline,107,3,16,11,9,58,36,22,59
Dundee Utd,107,4,17,8,11,51,43,8,59
Inverness CT,107,5,15,9,12,50,39,11,54
Morton,107,6,14,11,11,49,37,12,53
Queen of S't,107,7,14,10,12,55,52,3,52
Falkirk,107,8,12,11,13,48,49,-1,47
Dumbarton,107,9,7,9,20,28,61,-33,30
Brechin,107,10,0,4,32,19,86,-67,4
St Mirren,108,1,24,5,7,64,35,29,77
Livingston,108,2,18,11,7,60,35,25,65
Dundee Utd,108,3,17,7,12,50,46,4,58
Inverness CT,108,4,16,9,11,51,37,14,57
Dunfermline,108,5,15,11,10,56,36,20,56
Queen of S't,108,6,14,10,12,56,52,4,52
Morton,108,7,13,11,12,47,38,9,50
Falkirk,108,8,11,11,14,44,50,-6,44
Dumbarton,108,9,8,9,19,28,59,-31,33
Brechin,108,10,0,4,32,19,87,-68,4
St Mirren,109,1,24,5,7,64,35,29,77
Livingston,109,2,17,11,8,57,37,20,62
Dundee Utd,109,3,18,7,11,52,43,9,61
Dunfermline,109,4,16,11,9,59,36,23,59
Inverness CT,109,5,15,9,12,51,39,12,54
Morton,109,6,14,11,11,49,38,11,53
Queen of S't,109,7,14,10,12,55,52,3,52
Falkirk,109,8,11,11,14,44,50,-6,44
Dumbarton,109,9,7,9,20,28,62,-34,30
Brechin,109,10,0,4,32,19,86,-67,4
St Mirren,110,1,23,6,7,64,36,28,75
Livingston,110,2,17,12,7,57,36,21,63
Dundee Utd,110,3,17,8,11,51,43,8,59
Dunfermline,110,4,15,12,9,57,36,21,57
Inverness CT,110,5,15,9,12,51,40,11,54
Morton,110,6,14,11,11,50,38,12,53
Queen of S't,110,7,13,11,12,54,52,2,50
Falkirk,110,8,11,12,13,45,50,-5,45
Dumbarton,110,9,7,10,19,28,60,-32,31
Brechin,110,10,0,5,31,19,85,-66,5
St Mirren,111,1,23,6,7,64,36,28,75
Livingston,111,2,17,12,7,56,35,21,63
Dundee Utd,111,3,17,8,11,50,42,8,59
Dunfermline,111,4,15,11,10,56,36,20,56
Inverness CT,111,5,15,10,11,50,37,13,55
Morton,111,6,13,12,11,47,37,10,51
Queen of S't,111,7,13,11,12,54,52,2,50
Falkirk,111,8,11,12,13,45,50,-5,45
Dumbarton,111,9,8,9,19,28,59,-31,33
Brechin,111,10,0,5,31,19,85,-66,5
St Mirren,112,1,24,5,7,65,36,29,77
Livingston,112,2,17,12,7,56,35,21,63
Dundee Utd,112,3,17,8,11,50,42,8,59
Dunfermline,112,4,15,12,9,57,36,21,57
Inverness CT,112,5,15,9,12,51,40,11,54
Morton,112,6,14,11,11,50,38,12,53
Queen of S't,112,7,14,10,12,55,52,3,52
Falkirk,112,8,11,11,14,45,51,-6,44
Dumbarton,112,9,7,10,19,28,60,-32,31
Brechin,112,10,0,4,32,19,86,-67,4
St Mirren,113,1,23,5,8,65,39,26,74
Livingston,113,2,17,11,8,57,37,20,62
Dundee Utd,113,3,18,7,11,52,43,9,61
Inverness CT,113,4,16,9,11,52,38,14,57
Dunfermline,113,5,15,11,10,56,36,20,56
Queen of S't,113,6,14,10,12,56,52,4,52
Morton,113,7,13,11,12,48,39,9,50
Falkirk,113,8,12,11,13,48,51,-3,47
Dumbarton,113,9,8,9,19,28,59,-31,33
