team,n,rank,w,d,l,gf,ga,gd,pts
Arbroath,3850,3,17,8,11,70,49,21,59
Alloa,3850,4,17,8,11,56,46,10,59
Stranraer,3850,5,15,6,15,57,66,-9,51
East Fife,3850,6,13,4,19,49,66,-17,43
Airdrieon,3850,7,10,11,15,45,60,-15,41
Forfar,3850,8,11,5,20,40,64,-24,38
Queen's Park,3850,9,7,10,19,40,72,-32,31
Albion,3850,10,8,6,22,57,80,-23,30
Ayr,3851,1,24,4,8,94,44,50,76
Raith,3851,2,22,9,5,68,32,36,75
Arbroath,3851,3,18,8,10,73,49,24,62
Alloa,3851,4,17,9,10,56,43,13,60
Stranraer,3851,5,15,5,16,56,66,-10,50
East Fife,3851,6,14,3,19,49,65,-16,45
Airdrieon,3851,7,10,11,15,46,60,-14,41
Forfar,3851,8,11,5,20,40,65,-25,38
Albion,3851,9,8,6,22,59,82,-23,30
Queen's Park,3851,10,6,10,20,40,75,-35,28
Ayr,3852,1,24,4,8,93,42,51,76
Raith,3852,2,22,9,5,70,34,36,75
Arbroath,3852,3,17,9,10,71,49,22,60
Alloa,3852,4,17,9,10,58,45,13,60
Stranraer,3852,5,16,5,15,59,67,-8,53
Airdrieon,3852,6,11,11,14,48,58,-10,44
East Fife,3852,7,13,3,20,50,68,-18,42
Forfar,3852,8,10,5,21,38,67,-29,35
Albion,3852,9,8,6,22,57,81,-24,30
Queen's Park,3852,10,6,11,19,40,73,-33,29
Raith,3853,1,23,8,5,70,33,37,77
Ayr,3853,2,24,4,8,95,44,51,76
Arbroath,3853,3,18,8,10,73,48,25,62
Alloa,3853,4,17,8,11,57,45,12,59
Stranraer,3853,5,15,5,16,57,68,-11,50
East Fife,3853,6,14,3,19,51,66,-15,45
Airdrieon,3853,7,10,12,14,46,59,-13,42
Forfar,3853,8,10,6,20,39,65,-26,36
Albion,3853,9,8,6,22,59,83,-24,30
Queen's Park,3853,10,6,10,20,39,75,-36,28
Raith,3854,1,23,8,5,71,34,37,77
Ayr,3854,2,24,4,8,95,43,52,76
Arbroath,3854,3,17,9,10,72,50,22,60
Alloa,3854,4,17,8,11,58,46,12,59
Stranraer,3854,5,15,5,16,56,66,-10,50
East Fife,3854,6,14,3,19,49,65,-16,45
Airdrieon,3854,7,10,11,15,46,60,-14,41
Forfar,3854,8,11,5,20,40,65,-25,38
Albion,3854,9,8,6,22,58,83,-25,30
Queen's Park,3854,10,6,11,19,41,74,-33,29
Ayr,3855,1,24,4,8,94,44,50,76
Raith,3855,2,22,9,5,70,34,36,75
Alloa,3855,3,17,9,10,58,45,13,60
Arbroath,3855,4,17,8,11,70,49,21,59
Stranraer,3855,5,15,6,15,56,65,-9,51
East Fife,3855,6,13,4,19,48,65,-17,43
Airdrieon,3855,7,10,11,15,45,60,-15,41
Forfar,3855,8,11,5,20,40,64,-24,38
Queen's Park,3855,9,7,10,19,40,72,-32,31
Albion,3855,10,8,6,22,59,82,-23,30
Ayr,3856,1,24,4,8,92,42,50,76
Raith,3856,2,22,8,6,70,35,35,74
Alloa,3856,3,18,8,10,59,45,14,62
Arbroath,3856,4,17,8,11,70,49,21,59
Stranraer,3856,5,15,5,16,55,66,-11,50
East Fife,3856,6,14,3,19,49,64,-15,45
Airdrieon,3856,7,10,12,14,46,59,-13,42
Forfar,3856,8,10,6,20,39,65,-26,36
Queen's Park,3856,9,7,10,19,40,72,-32,31
Albion,3856,10,8,6,22,57,80,-23,30
Ayr,3857,1,24,4,8,94,44,50,76
Raith,3857,2,22,9,5,68,32,36,75
Arbroath,3857,3,18,8,10,72,48,24,62
Alloa,3857,4,17,9,10,56,43,13,60
Stranraer,3857,5,16,5,15,56,64,-8,53
Airdrieon,3857,6,11,11,14,48,60,-12,44
East Fife,3857,7,13,3,20,47,65,-18,42
Forfar,3857,8,10,5,21,40,67,-27,35
Albion,3857,9,8,6,22,59,82,-23,30
Queen's Park,3857,10,6,10,20,39,74,-35,28
Ayr,3858,1,24,4,8,97,43,54,76
Raith,3858,2,22,8,6,70,35,35,74
Arbroath,3858,3,18,8,10,73,49,24,62
Alloa,3858,4,18,8,10,59,45,14,62
Stranraer,3858,5,16,5,15,58,66,-8,53
Airdrieon,3858,6,11,11,14,47,58,-11,44
East Fife,3858,7,13,3,20,49,67,-18,42
Forfar,3858,8,10,5,21,38,66,-28,35
Albion,3858,9,8,6,22,58,85,-27,30
Queen's Park,3858,10,6,10,20,40,75,-35,28
Raith,3859,1,22,9,5,68,32,36,75
Ayr,3859,2,23,5,8,92,44,48,74
Alloa,3859,3,17,9,10,56,43,13,60
Arbroath,3859,4,17,8,11,70,50,20,59
Stranraer,3859,5,15,6,15,57,66,-9,51
Airdrieon,3859,6,11,11,14,51,58,-7,44
East Fife,3859,7,13,4,19,49,66,-17,43
Forfar,3859,8,10,5,21,38,70,-32,35
Albion,3859,9,8,7,21,59,80,-21,31
Queen's Park,3859,10,7,10,19,41,72,-31,31
Ayr,3860,1,24,4,8,93,43,50,76
Raith,3860,2,22,8,6,68,34,34,74
Arbroath,3860,3,18,8,10,73,50,23,62
Alloa,3860,4,18,8,10,58,43,15,62
Stranraer,3860,5,15,5,16,57,67,-10,50
East Fife,3860,6,14,3,19,50,66,-16,45
Airdrieon,3860,7,11,11,14,47,59,-12,44
Forfar,3860,8,10,5,21,39,66,-27,35
Albion,3860,9,8,6,22,58,81,-23,30
Queen's Park,3860,10,6,10,20,41,75,-34,28
Raith,3861,1,23,8,5,70,33,37,77
Ayr,3861,2,24,4,8,93,44,49,76
Arbroath,3861,3,17,9,10,73,51,22,60
Alloa,3861,4,17,8,11,57,45,12,59
Stranraer,3861,5,15,5,16,56,67,-11,50
East Fife,3861,6,14,3,19,50,65,-15,45
Airdrieon,3861,7,11,11,14,47,58,-11,44
Forfar,3861,8,10,5,21,38,66,-28,35
Albion,3861,9,8,6,22,59,81,-22,30
Queen's Park,3861,10,6,11,19,42,75,-33,29
Ayr,3862,1,24,4,8,94,44,50,76
Raith,3862,2,22,8,6,70,36,34,74
Arbroath,3862,3,18,8,10,73,49,24,62
Alloa,3862,4,18,8,10,60,45,15,62
Stranraer,3862,5,16,5,15,56,64,-8,53
Airdrieon,3862,6,10,12,14,47,60,-13,42
East Fife,3862,7,13,3,20,47,65,-18,42
Forfar,3862,8,10,6,20,40,66,-26,36
Albion,3862,9,8,6,22,59,82,-23,30
Queen's Park,3862,10,6,10,20,40,75,-35,28
Raith,3863,1,23,8,5,70,32,38,77
Ayr,3863,2,24,4,8,95,42,53,76
Arbroath,3863,3,18,8,10,73,49,24,62
Alloa,3863,4,17,8,11,56,45,11,59
Stranraer,3863,5,15,6,15,56,65,-9,51
Airdrieon,3863,6,11,11,14,48,58,-10,44
East Fife,3863,7,13,4,19,48,65,-17,43
Forfar,3863,8,10,5,21,38,67,-29,35
Albion,3863,9,8,6,22,57,83,-26,30
Queen's Park,3863,10,6,10,20,40,75,-35,28
Raith,3864,1,23,8,5,69,32,37,77
Ayr,3864,2,24,4,8,95,42,53,76
Arbroath,3864,3,17,9,10,72,50,22,60
Alloa,3864,4,17,8,11,56,44,12,59
Stranraer,3864,5,16,5,15,59,64,-5,53
East Fife,3864,6,13,3,20,47,68,-21,42
Airdrieon,3864,7,10,11,15,45,59,-14,41
Forfar,3864,8,11,5,20,39,64,-25,38
Albion,3864,9,8,6,22,57,83,-26,30
Queen's Park,3864,10,6,11,19,41,74,-33,29
Ayr,3865,1,24,4,8,94,43,51,76
Raith,3865,2,22,9,5,68,32,36,75
Arbroath,3865,3,18,8,10,73,49,24,62
Alloa,3865,4,17,9,10,56,43,13,60
Stranraer,3865,5,15,5,16,55,66,-11,50
East Fife,3865,6,14,3,19,49,64,-15,45
Airdrieon,3865,7,10,11,15,45,60,-15,41
Forfar,3865,8,11,5,20,40,64,-24,38
Albion,3865,9,8,6,22,58,82,-24,30
Queen's Park,3865,10,6,10,20,40,75,-35,28
Ayr,3866,1,24,4,8,96,43,53,76
Raith,3866,2,22,9,5,69,33,36,75
Arbroath,3866,3,18,8,10,74,48,26,62
Alloa,3866,4,17,9,10,57,44,13,60
Stranraer,3866,5,16,5,15,58,65,-7,53
Airdrieon,3866,6,11,11,14,46,58,-12,44
East Fife,3866,7,13,3,20,48,67,-19,42
Forfar,3866,8,10,5,21,38,65,-27,35
Albion,3866,9,8,6,22,58,84,-26,30
Queen's Park,3866,10,6,10,20,39,76,-37,28
Raith,3867,1,23,8,5,69,32,37,77
Ayr,3867,2,24,4,8,95,44,51,76
Arbroath,3867,3,18,8,10,71,48,23,62
Alloa,3867,4,17,8,11,56,44,12,59
Stranraer,3867,5,15,5,16,57,69,-12,50
East Fife,3867,6,14,3,19,52,66,-14,45
Airdrieon,3867,7,10,11,15,45,59,-14,41
Forfar,3867,8,11,5,20,39,64,-25,38
Albion,3867,9,8,6,22,59,83,-24,30
Queen's Park,3867,10,6,10,20,39,73,-34,28
Raith,3868,1,23,8,5,69,32,37,77
Ayr,3868,2,24,4,8,94,43,51,76
Arbroath,3868,3,18,8,10,79,51,28,62
Alloa,3868,4,17,8,11,56,44,12,59
Stranraer,3868,5,15,6,15,56,65,-9,51
East Fife,3868,6,13,4,19,48,65,-17,43
Airdrieon,3868,7,10,11,15,46,61,-15,41
Forfar,3868,8,11,5,20,41,65,-24,38
Albion,3868,9,8,6,22,58,82,-24,30
Queen's Park,3868,10,6,10,20,42,81,-39,28
Raith,3869,1,23,8,5,74,32,42,77
Ayr,3869,2,23,5,8,92,44,48,74
Arbroath,3869,3,17,9,10,72,50,22,60
Alloa,3869,4,17,8,11,56,49,7,59
Stranraer,3869,5,15,5,16,55,65,-10,50
East Fife,3869,6,14,3,19,48,64,-16,45
Airdrieon,3869,7,10,12,14,46,59,-13,42
Forfar,3869,8,10,6,20,39,65,-26,36
Albion,3869,9,8,7,21,59,80,-21,31
Queen's Park,3869,10,6,11,19,41,74,-33,29
Ayr,3870,1,24,4,8,97,43,54,76
Raith,3870,2,22,8,6,69,34,35,74
Alloa,3870,3,18,8,10,58,44,14,62
Arbroath,3870,4,17,9,10,72,50,22,60
Stranraer,3870,5,15,5,16,55,68,-13,50
East Fife,3870,6,14,3,19,51,64,-13,45
Airdrieon,3870,7,11,11,14,49,58,-9,44
Forfar,3870,8,10,5,21,38,68,-30,35
Albion,3870,9,8,6,22,58,85,-27,30
Queen's Park,3870,10,6,11,19,41,74,-33,29
Ayr,3871,1,24,4,8,92,42,50,76
Raith,3871,2,22,9,5,69,33,36,75
Arbroath,3871,3,17,9,10,72,50,22,60
Alloa,3871,4,17,9,10,57,44,13,60
Stranraer,3871,5,16,5,15,57,64,-7,53
Airdrieon,3871,6,11,11,14,46,58,-12,44
East Fife,3871,7,13,3,20,47,66,-19,42
Forfar,3871,8,10,5,21,38,65,-27,35
Albion,3871,9,8,6,22,57,80,-23,30
Queen's Park,3871,10,6,11,19,41,74,-33,29
Ayr,3872,1,24,4,8,94,45,49,76
Raith,3872,2,22,9,5,69,33,36,75
Arbroath,3872,3,18,8,10,72,49,23,62
Alloa,3872,4,17,9,10,57,44,13,60
Stranraer,3872,5,16,5,15,57,65,-8,53
East Fife,3872,6,13,3,20,48,66,-18,42
Airdrieon,3872,7,10,11,15,46,60,-14,41
Forfar,3872,8,11,5,20,40,65,-25,38
Albion,3872,9,8,6,22,60,82,-22,30
Queen's Park,3872,10,6,10,20,40,74,-34,28
Ayr,3873,1,24,4,8,93,44,49,76
Raith,3873,2,22,9,5,70,34,36,75
Alloa,3873,3,17,9,10,58,45,13,60
Arbroath,3873,4,17,8,11,72,51,21,59
Stranraer,3873,5,15,5,16,55,65,-10,50
East Fife,3873,6,14,3,19,48,64,-16,45
Airdrieon,3873,7,11,11,14,47,59,-12,44
Forfar,3873,8,10,5,21,39,66,-27,35
Queen's Park,3873,9,7,10,19,42,74,-32,31
Albion,3873,10,8,6,22,59,81,-22,30
Raith,3874,1,23,8,5,70,33,37,77
Ayr,3874,2,24,4,8,92,42,50,76
Arbroath,3874,3,17,9,10,70,48,22,60
Alloa,3874,4,17,8,11,57,45,12,59
Stranraer,3874,5,15,5,16,56,67,-11,50
East Fife,3874,6,14,3,19,50,65,-15,45
Airdrieon,3874,7,10,11,15,46,63,-17,41
Forfar,3874,8,11,5,20,43,65,-22,38
Albion,3874,9,8,6,22,57,80,-23,30
Queen's Park,3874,10,6,11,19,39,72,-33,29
Raith,3875,1,23,8,5,69,32,37,77
Ayr,3875,2,24,4,8,94,42,52,76
Arbroath,3875,3,18,8,10,73,49,24,62
Alloa,3875,4,17,8,11,56,44,12,59
Stranraer,3875,5,16,5,15,57,64,-7,53
Airdrieon,3875,6,10,12,14,47,60,-13,42
East Fife,3875,7,13,3,20,47,66,-19,42
Forfar,3875,8,10,6,20,40,66,-26,36
Albion,3875,9,8,6,22,57,82,-25,30
Queen's Park,3875,10,6,10,20,40,75,-35,28
Raith,3876,1,23,8,5,72,35,37,77
Ayr,3876,2,24,4,8,94,43,51,76
Arbroath,3876,3,17,8,11,71,50,21,59
Alloa,3876,4,17,8,11,59,47,12,59
Stranraer,3876,5,15,6,15,57,66,-9,51
East Fife,3876,6,13,4,19,49,66,-17,43
Airdrieon,3876,7,10,11,15,46,60,-14,41
Forfar,3876,8,11,5,20,40,65,-25,38
Queen's Park,3876,9,7,10,19,41,73,-32,31
Albion,3876,10,8,6,22,58,82,-24,30
Raith,3877,1,23,8,5,69,32,37,77
Ayr,3877,2,24,4,8,94,44,50,76
Arbroath,3877,3,18,8,10,72,48,24,62
Alloa,3877,4,17,8,11,56,44,12,59
Stranraer,3877,5,16,5,15,57,64,-7,53
East Fife,3877,6,13,3,20,47,66,-19,42
Airdrieon,3877,7,10,11,15,46,60,-14,41
Forfar,3877,8,11,5,20,40,65,-25,38
Albion,3877,9,8,6,22,59,82,-23,30
Queen's Park,3877,10,6,10,20,39,74,-35,28
Raith,3878,1,23,8,5,69,32,37,77
Ayr,3878,2,24,4,8,92,42,50,76
Arbroath,3878,3,17,9,10,72,50,22,60
Alloa,3878,4,17,8,11,56,44,12,59
Stranraer,3878,5,15,6,15,56,65,-9,51
Airdrieon,3878,6,11,11,14,48,60,-12,44
East Fife,3878,7,13,4,19,48,65,-17,43
Forfar,3878,8,10,5,21,40,67,-27,35
Albion,3878,9,8,6,22,57,80,-23,30
Queen's Park,3878,10,6,11,19,41,74,-33,29
Raith,3879,1,22,8,6,68,33,35,74
Ayr,3879,2,23,4,9,90,43,47,73
Arbroath,3879,3,18,8,10,74,51,23,62
Alloa,3879,4,18,8,10,57,43,14,62
Stranraer,3879,5,15,6,15,57,66,-9,51
Airdrieon,3879,6,11,11,14,46,58,-12,44
East Fife,3879,7,13,4,19,49,66,-17,43
Forfar,3879,8,10,5,21,38,65,-27,35
Albion,3879,9,9,6,21,58,78,-20,33
Queen's Park,3879,10,6,10,20,42,76,-34,28
Raith,3880,1,23,8,5,71,32,39,77
Ayr,3880,2,24,4,8,92,42,50,76
Arbroath,3880,3,17,9,10,72,50,22,60
Alloa,3880,4,17,8,11,56,46,10,59
Stranraer,3880,5,15,5,16,55,67,-12,50
East Fife,3880,6,14,3,19,50,64,-14,45
Airdrieon,3880,7,11,11,14,46,58,-12,44
Forfar,3880,8,10,5,21,38,65,-27,35
Albion,3880,9,8,6,22,57,80,-23,30
Queen's Park,3880,10,6,11,19,41,74,-33,29
Raith,3881,1,23,8,5,69,32,37,77
Ayr,3881,2,24,4,8,95,42,53,76
Arbroath,3881,3,18,8,10,73,49,24,62
Alloa,3881,4,17,8,11,56,44,12,59
Stranraer,3881,5,15,6,15,55,64,-9,51
East Fife,3881,6,13,4,19,47,64,-17,43
Airdrieon,3881,7,10,11,15,46,60,-14,41
Forfar,3881,8,11,5,20,40,65,-25,38
Albion,3881,9,8,6,22,57,83,-26,30
Queen's Park,3881,10,6,10,20,40,75,-35,28
Raith,3882,1,23,8,5,72,34,38,77
Ayr,3882,2,24,4,8,95,42,53,76
Arbroath,3882,3,18,8,10,72,48,24,62
Alloa,3882,4,17,8,11,58,47,11,59
Stranraer,3882,5,15,5,16,55,65,-10,50
East Fife,3882,6,14,3,19,48,64,-16,45
Airdrieon,3882,7,11,11,14,50,60,-10,44
Forfar,3882,8,10,5,21,40,69,-29,35
Albion,3882,9,8,6,22,57,83,-26,30
Queen's Park,3882,10,6,10,20,39,74,-35,28
Raith,3883,1,23,8,5,70,32,38,77
Ayr,3883,2,24,4,8,95,44,51,76
Arbroath,3883,3,17,8,11,73,52,21,59
Alloa,3883,4,17,8,11,56,45,11,59
Stranraer,3883,5,15,5,16,57,67,-10,50
East Fife,3883,6,14,3,19,50,66,-16,45
Airdrieon,3883,7,10,12,14,47,60,-13,42
Forfar,3883,8,10,6,20,40,66,-26,36
Queen's Park,3883,9,7,10,19,43,75,-32,31
Albion,3883,10,8,6,22,59,83,-24,30
Raith,3884,1,23,8,5,73,34,39,77
Ayr,3884,2,24,4,8,93,43,50,76
Arbroath,3884,3,17,8,11,70,50,20,59
Alloa,3884,4,17,8,11,58,48,10,59
Stranraer,3884,5,16,5,15,57,65,-8,53
Airdrieon,3884,6,11,11,14,47,58,-11,44
East Fife,3884,7,13,3,20,48,66,-18,42
Forfar,3884,8,10,5,21,38,66,-28,35
Queen's Park,3884,9,7,10,19,41,72,-31,31
Albion,3884,10,8,6,22,58,81,-23,30
Raith,3885,1,23,8,5,71,34,37,77
Ayr,3885,2,24,4,8,95,43,52,76
Arbroath,3885,3,17,8,11,71,50,21,59
Alloa,3885,4,17,8,11,58,46,12,59
Stranraer,3885,5,15,6,15,56,65,-9,51
East Fife,3885,6,13,4,19,48,65,-17,43
Airdrieon,3885,7,10,12,14,45,58,-13,42
Forfar,3885,8,10,6,20,38,64,-26,36
Queen's Park,3885,9,7,10,19,41,73,-32,31
Albion,3885,10,8,6,22,58,83,-25,30
Raith,3886,1,23,8,5,69,32,37,77
Ayr,3886,2,24,4,8,95,44,51,76
Arbroath,3886,3,17,8,11,70,49,21,59
Alloa,3886,4,17,8,11,56,44,12,59
Stranraer,3886,5,16,5,15,58,65,-7,53
Airdrieon,3886,6,10,12,14,46,59,-13,42
East Fife,3886,7,13,3,20,48,67,-19,42
Forfar,3886,8,10,6,20,39,65,-26,36
Queen's Park,3886,9,7,10,19,40,72,-32,31
Albion,3886,10,8,6,22,59,83,-24,30
Raith,3887,1,23,8,5,69,32,37,77
Ayr,3887,2,23,4,9,90,44,46,73
Arbroath,3887,3,18,8,10,71,48,23,62
Alloa,3887,4,17,8,11,56,44,12,59
Stranraer,3887,5,15,6,15,57,66,-9,51
East Fife,3887,6,13,4,19,49,66,-17,43
Airdrieon,3887,7,10,11,15,46,60,-14,41
Forfar,3887,8,11,5,20,40,65,-25,38
Albion,3887,9,9,6,21,59,78,-19,33
Queen's Park,3887,10,6,10,20,39,73,-34,28
Ayr,3888,1,24,4,8,97,44,53,76
Raith,3888,2,22,9,5,69,33,36,75
Alloa,3888,3,17,9,10,57,44,13,60
Arbroath,3888,4,17,8,11,70,50,20,59
Stranraer,3888,5,15,5,16,55,66,-11,50
East Fife,3888,6,14,3,19,49,64,-15,45
Airdrieon,3888,7,10,12,14,47,60,-13,42
Forfar,3888,8,10,6,20,40,66,-26,36
Queen's Park,3888,9,7,10,19,41,72,-31,31
Albion,3888,10,8,6,22,59,85,-26,30
Raith,3889,1,23,8,5,71,33,38,77
Ayr,3889,2,24,4,8,95,45,50,76
Arbroath,3889,3,18,8,10,72,49,23,62
Alloa,3889,4,17,8,11,57,46,11,59
Stranraer,3889,5,16,5,15,58,66,-8,53
East Fife,3889,6,13,3,20,49,67,-18,42
Airdrieon,3889,7,10,11,15,45,60,-15,41
Forfar,3889,8,11,5,20,40,64,-24,38
Albion,3889,9,8,6,22,60,83,-23,30
Queen's Park,3889,10,6,10,20,40,74,-34,28
Ayr,3890,1,24,4,8,96,42,54,76
Raith,3890,2,22,8,6,69,35,34,74
Alloa,3890,3,18,8,10,59,44,15,62
Arbroath,3890,4,17,9,10,70,48,22,60
Stranraer,3890,5,15,5,16,56,67,-11,50
East Fife,3890,6,14,3,19,50,65,-15,45
Airdrieon,3890,7,11,11,14,49,58,-9,44
Forfar,3890,8,10,5,21,38,68,-30,35
Albion,3890,9,8,6,22,57,84,-27,30
Queen's Park,3890,10,6,11,19,39,72,-33,29
Raith,3891,1,23,8,5,70,33,37,77
Ayr,3891,2,24,4,8,96,44,52,76
Arbroath,3891,3,18,8,10,73,49,24,62
Alloa,3891,4,17,8,11,57,45,12,59
Stranraer,3891,5,15,6,15,56,65,-9,51
East Fife,3891,6,13,4,19,48,65,-17,43
Airdrieon,3891,7,10,12,14,46,59,-13,42
Forfar,3891,8,10,6,20,39,65,-26,36
Albion,3891,9,8,6,22,59,84,-25,30
Queen's Park,3891,10,6,10,20,40,75,-35,28
Raith,3892,1,23,8,5,71,33,38,77
Ayr,3892,2,24,4,8,93,42,51,76
Arbroath,3892,3,17,9,10,73,51,22,60
Alloa,3892,4,17,8,11,57,46,11,59
Stranraer,3892,5,15,6,15,55,64,-9,51
Airdrieon,3892,6,11,11,14,47,59,-12,44
East Fife,3892,7,13,4,19,47,64,-17,43
Forfar,3892,8,10,5,21,39,66,-27,35
Albion,3892,9,8,6,22,57,81,-24,30
Queen's Park,3892,10,6,11,19,42,75,-33,29
Raith,3893,1,23,8,5,70,33,37,77
Ayr,3893,2,23,4,9,91,46,45,73
Arbroath,3893,3,17,8,11,70,50,20,59
Alloa,3893,4,17,8,11,57,45,12,59
Stranraer,3893,5,15,5,16,57,67,-10,50
East Fife,3893,6,14,3,19,50,66,-16,45
Airdrieon,3893,7,10,11,15,46,60,-14,41
Forfar,3893,8,11,5,20,40,65,-25,38
Albion,3893,9,9,6,21,61,79,-18,33
Queen's Park,3893,10,7,10,19,41,72,-31,31
Raith,3894,1,23,8,5,70,32,38,77
Ayr,3894,2,24,4,8,94,44,50,76
Arbroath,3894,3,17,8,11,72,52,20,59
Alloa,3894,4,17,8,11,56,45,11,59
Stranraer,3894,5,15,5,16,56,66,-10,50
East Fife,3894,6,14,3,19,49,65,-16,45
Airdrieon,3894,7,10,11,15,46,60,-14,41
Forfar,3894,8,11,5,20,40,65,-25,38
Queen's Park,3894,9,7,10,19,43,74,-31,31
Albion,3894,10,8,6,22,59,82,-23,30
Ayr,3895,1,24,4,8,93,44,49,76
Raith,3895,2,22,8,6,68,33,35,74
Alloa,3895,3,18,8,10,57,43,14,62
Arbroath,3895,4,17,8,11,71,50,21,59
Stranraer,3895,5,15,5,16,55,66,-11,50
East Fife,3895,6,14,3,19,49,64,-15,45
Airdrieon,3895,7,11,11,14,48,58,-10,44
Forfar,3895,8,10,5,21,38,67,-29,35
Queen's Park,3895,9,7,10,19,41,73,-32,31
Albion,3895,10,8,6,22,59,81,-22,30
Raith,3896,1,23,8,5,70,32,38,77
Ayr,3896,2,24,4,8,92,43,49,76
Arbroath,3896,3,17,8,11,70,51,19,59
Alloa,3896,4,17,8,11,56,45,11,59
Stranraer,3896,5,16,5,15,57,64,-7,53
East Fife,3896,6,13,3,20,47,66,-19,42
Airdrieon,3896,7,10,11,15,47,61,-14,41
Forfar,3896,8,11,5,20,41,66,-25,38
Queen's Park,3896,9,7,10,19,42,72,-30,31
Albion,3896,10,8,6,22,58,80,-22,30
Raith,3897,1,23,8,5,70,32,38,77
Ayr,3897,2,24,4,8,93,44,49,76
Arbroath,3897,3,17,8,11,71,50,21,59
Alloa,3897,4,17,8,11,56,45,11,59
Stranraer,3897,5,15,5,16,55,68,-13,50
East Fife,3897,6,14,3,19,51,64,-13,45
Airdrieon,3897,7,11,11,14,48,59,-11,44
Forfar,3897,8,10,5,21,39,67,-28,35
Queen's Park,3897,9,7,10,19,41,73,-32,31
Albion,3897,10,8,6,22,59,81,-22,30
Ayr,3898,1,24,4,8,96,42,54,76
Raith,3898,2,22,9,5,70,34,36,75
Arbroath,3898,3,18,8,10,73,48,25,62
Alloa,3898,4,17,9,10,58,45,13,60
Stranraer,3898,5,15,6,15,57,66,-9,51
East Fife,3898,6,13,4,19,49,66,-17,43
Airdrieon,3898,7,10,12,14,46,59,-13,42
Forfar,3898,8,10,6,20,39,65,-26,36
Albion,3898,9,8,6,22,57,84,-27,30
Queen's Park,3898,10,6,10,20,39,75,-36,28
Raith,3899,1,23,8,5,69,32,37,77
Ayr,3899,2,24,4,8,98,44,54,76
Arbroath,3899,3,17,9,10,70,48,22,60
Alloa,3899,4,17,8,11,56,44,12,59
Stranraer,3899,5,15,5,16,55,66,-11,50
East Fife,3899,6,14,3,19,49,64,-15,45
Airdrieon,3899,7,11,11,14,48,58,-10,44
Forfar,3899,8,10,5,21,38,67,-29,35
Albion,3899,9,8,6,22,59,86,-27,30
Queen's Park,3899,10,6,11,19,39,72,-33,29
Raith,3900,1,23,8,5,70,32,38,77
Ayr,3900,2,24,4,8,94,42,52,76
Arbroath,3900,3,17,8,11,71,52,19,59
Alloa,3900,4,17,8,11,56,45,11,59
Stranraer,3900,5,15,5,16,57,67,-10,50
East Fife,3900,6,14,3,19,50,66,-16,45
Airdrieon,3900,7,11,11,14,46,58,-12,44
Forfar,3900,8,10,5,21,38,65,-27,35
Queen's Park,3900,9,7,10,19,43,73,-30,31
Albion,3900,10,8,6,22,57,82,-25,30
Raith,3901,1,23,8,5,70,33,37,77
Ayr,3901,2,24,4,8,93,43,50,76
Arbroath,3901,3,17,9,10,71,49,22,60
Alloa,3901,4,17,8,11,57,45,12,59
Stranraer,3901,5,16,5,15,57,65,-8,53
Airdrieon,3901,6,10,12,14,47,60,-13,42
East Fife,3901,7,13,3,20,48,66,-18,42
Forfar,3901,8,10,6,20,40,66,-26,36
Albion,3901,9,8,6,22,58,81,-23,30
Queen's Park,3901,10,6,11,19,40,73,-33,29
Raith,3902,1,23,8,5,69,32,37,77
Ayr,3902,2,24,4,8,96,42,54,76
Arbroath,3902,3,18,8,10,75,51,24,62
Alloa,3902,4,17,8,11,56,44,12,59
Stranraer,3902,5,16,5,15,56,64,-8,53
Airdrieon,3902,6,11,11,14,47,58,-11,44
East Fife,3902,7,13,3,20,47,65,-18,42
Forfar,3902,8,10,5,21,38,66,-28,35
Albion,3902,9,8,6,22,57,84,-27,30
Queen's Park,3902,10,6,10,20,42,77,-35,28
Raith,3903,1,23,8,5,72,35,37,77
Ayr,3903,2,24,4,8,94,42,52,76
Arbroath,3903,3,18,8,10,71,48,23,62
Alloa,3903,4,17,8,11,59,47,12,59
Stranraer,3903,5,15,5,16,56,66,-10,50
East Fife,3903,6,14,3,19,49,65,-16,45
Airdrieon,3903,7,11,11,14,48,59,-11,44
Forfar,3903,8,10,5,21,39,67,-28,35
Albion,3903,9,8,6,22,57,82,-25,30
Queen's Park,3903,10,6,10,20,39,73,-34,28
Raith,3904,1,23,8,5,70,33,37,77
Ayr,3904,2,24,4,8,92,43,49,76
Arbroath,3904,3,18,8,10,72,48,24,62
Alloa,3904,4,17,8,11,57,45,12,59
Stranraer,3904,5,15,5,16,56,66,-10,50
East Fife,3904,6,14,3,19,49,65,-16,45
Airdrieon,3904,7,10,11,15,46,60,-14,41
Forfar,3904,8,11,5,20,40,65,-25,38
Albion,3904,9,8,6,22,58,80,-22,30
Queen's Park,3904,10,6,10,20,39,74,-35,28
Ayr,3905,1,24,4,8,95,43,52,76
Raith,3905,2,22,8,6,68,33,35,74
Arbroath,3905,3,18,8,10,72,49,23,62
Alloa,3905,4,18,8,10,57,43,14,62
Stranraer,3905,5,16,5,15,58,64,-6,53
Airdrieon,3905,6,10,12,14,47,60,-13,42
East Fife,3905,7,13,3,20,47,67,-20,42
Forfar,3905,8,10,6,20,40,66,-26,36
Albion,3905,9,8,6,22,58,83,-25,30
Queen's Park,3905,10,6,10,20,40,74,-34,28
