team,n,rank,w,d,l,gf,ga,gd,pts
Brondby,6408,1,20,6,4,71,37,34,66
FC Midtjylla,6408,2,18,6,6,64,39,25,60
FC Nords,6408,3,15,7,8,77,52,25,52
Copenhagen,6408,4,14,6,10,58,44,14,48
AaB,6408,5,7,13,10,39,43,-4,34
AC Horsens,6408,6,7,12,11,33,53,-20,33
Sonderjyske,6408,7,8,6,10,28,29,-1,30
Lyngby,6408,8,4,9,11,29,46,-17,21
Randers FC,6408,9,5,6,13,25,42,-17,21
Silkeborg IF,6408,10,5,4,13,26,45,-19,19
AGF Aarhus,6408,11,4,7,11,17,37,-20,19
Brondby,6409,1,21,5,4,67,33,34,68
FC Midtjylla,6409,2,20,4,6,63,38,25,64
FC Nords,6409,3,16,6,8,75,46,29,54
Copenhagen,6409,4,15,4,11,58,44,14,49
AaB,6409,5,7,11,12,37,45,-8,32
Sonderjyske,6409,6,8,6,10,28,29,-1,30
AC Horsens,6409,7,6,12,12,38,58,-20,30
Randers FC,6409,8,5,7,12,23,39,-16,22
Lyngby,6409,9,3,10,11,26,44,-18,19
Silkeborg IF,6409,10,5,4,13,26,45,-19,19
AGF Aarhus,6409,11,4,7,11,17,37,-20,19
Brondby,6410,1,20,7,3,71,33,38,67
FC Midtjylla,6410,2,19,4,7,62,40,22,61
FC Nords,6410,3,14,7,9,74,53,21,49
Copenhagen,6410,4,13,5,12,56,45,11,44
AC Horsens,6410,5,8,13,9,38,50,-12,37
AaB,6410,6,8,12,10,37,43,-6,36
Sonderjyske,6410,7,8,6,10,28,29,-1,30
Lyngby,6410,8,4,9,11,29,45,-16,21
AGF Aarhus,6410,9,5,6,11,19,36,-17,21
Randers FC,6410,10,5,6,13,24,42,-18,21
Silkeborg IF,6410,11,5,3,14,25,47,-22,18
Brondby,6411,1,21,5,4,72,34,38,68
FC Midtjylla,6411,2,20,6,4,70,40,30,66
FC Nords,6411,3,15,7,8,72,48,24,52
Copenhagen,6411,4,14,5,11,57,44,13,47
AaB,6411,5,7,11,12,36,47,-11,32
Sonderjyske,6411,6,8,6,10,28,29,-1,30
AC Horsens,6411,7,6,12,12,32,52,-20,30
Randers FC,6411,8,5,7,12,25,41,-16,22
Silkeborg IF,6411,9,6,3,13,30,44,-14,21
Lyngby,6411,10,3,10,11,28,46,-18,19
AGF Aarhus,6411,11,4,6,12,16,41,-25,18
Brondby,6412,1,23,5,2,75,31,44,74
FC Midtjylla,6412,2,18,6,6,66,47,19,60
FC Nords,6412,3,15,7,8,78,53,25,52
Copenhagen,6412,4,13,5,12,59,50,9,44
AC Horsens,6412,5,6,14,10,39,55,-16,32
AaB,6412,6,6,13,11,37,44,-7,31
Sonderjyske,6412,7,8,6,10,28,29,-1,30
Lyngby,6412,8,4,9,11,28,44,-16,21
Silkeborg IF,6412,9,6,3,13,27,45,-18,21
Randers FC,6412,10,5,6,13,23,41,-18,21
AGF Aarhus,6412,11,4,6,12,17,38,-21,18
Brondby,6413,1,21,6,3,72,32,40,69
FC Midtjylla,6413,2,20,5,5,67,39,28,65
FC Nords,6413,3,13,7,10,71,54,17,46
Copenhagen,6413,4,13,5,12,57,48,9,44
AaB,6413,5,8,12,10,40,46,-6,36
AC Horsens,6413,6,7,13,10,35,49,-14,34
Sonderjyske,6413,7,8,6,10,28,29,-1,30
Randers FC,6413,8,5,7,12,24,40,-16,22
Silkeborg IF,6413,9,6,3,13,26,44,-18,21
Lyngby,6413,10,3,10,11,27,45,-18,19
AGF Aarhus,6413,11,4,6,12,16,37,-21,18
FC Midtjylla,6414,1,22,4,4,69,35,34,70
Brondby,6414,2,21,5,4,66,32,34,68
FC Nords,6414,3,14,7,9,74,51,23,49
Copenhagen,6414,4,13,4,13,54,49,5,43
AaB,6414,5,7,12,11,35,44,-9,33
AC Horsens,6414,6,7,12,11,37,50,-13,33
Sonderjyske,6414,7,8,6,10,28,29,-1,30
Randers FC,6414,8,6,6,12,24,39,-15,24
AGF Aarhus,6414,9,5,6,11,18,36,-18,21
Lyngby,6414,10,3,9,12,26,45,-19,18
Silkeborg IF,6414,11,5,3,14,25,46,-21,18
Brondby,6415,1,20,8,2,74,35,39,68
FC Midtjylla,6415,2,18,6,6,66,44,22,60
FC Nords,6415,3,15,8,7,73,48,25,53
Copenhagen,6415,4,12,6,12,58,50,8,42
AaB,6415,5,7,14,9,40,44,-4,35
AC Horsens,6415,6,5,16,9,34,50,-16,31
Sonderjyske,6415,7,8,6,10,28,29,-1,30
Lyngby,6415,8,4,9,11,29,44,-15,21
Randers FC,6415,9,5,6,13,23,42,-19,21
Silkeborg IF,6415,10,5,4,13,27,46,-19,19
AGF Aarhus,6415,11,4,7,11,18,38,-20,19
Brondby,6416,1,20,6,4,76,38,38,66
FC Midtjylla,6416,2,20,4,6,64,40,24,64
FC Nords,6416,3,14,6,10,73,54,19,48
Copenhagen,6416,4,14,4,12,56,45,11,46
AaB,6416,5,8,13,9,38,40,-2,37
AC Horsens,6416,6,7,13,10,36,52,-16,34
Sonderjyske,6416,7,8,6,10,28,29,-1,30
Lyngby,6416,8,4,9,11,28,44,-16,21
Silkeborg IF,6416,9,6,3,13,27,44,-17,21
Randers FC,6416,10,5,6,13,23,41,-18,21
AGF Aarhus,6416,11,4,6,12,16,38,-22,18
Brondby,6417,1,22,6,2,78,30,48,72
FC Midtjylla,6417,2,19,4,7,64,39,25,61
Copenhagen,6417,3,14,7,9,57,40,17,49
FC Nords,6417,4,13,6,11,72,60,12,45
AaB,6417,5,7,13,10,35,41,-6,34
AC Horsens,6417,6,6,14,10,32,54,-22,32
Sonderjyske,6417,7,8,6,10,28,29,-1,30
Lyngby,6417,8,4,9,11,28,45,-17,21
Randers FC,6417,9,5,6,13,24,41,-17,21
Silkeborg IF,6417,10,5,4,13,25,44,-19,19
AGF Aarhus,6417,11,4,7,11,16,36,-20,19
Brondby,6418,1,21,6,3,69,31,38,69
FC Midtjylla,6418,2,18,6,6,63,40,23,60
FC Nords,6418,3,15,8,7,76,50,26,53
Copenhagen,6418,4,14,5,11,58,45,13,47
AC Horsens,6418,5,6,14,10,37,55,-18,32
AaB,6418,6,6,13,11,36,44,-8,31
Sonderjyske,6418,7,8,6,10,28,29,-1,30
Randers FC,6418,8,6,6,12,24,39,-15,24
Silkeborg IF,6418,9,6,3,13,27,44,-17,21
Lyngby,6418,10,3,9,12,26,45,-19,18
AGF Aarhus,6418,11,4,6,12,16,38,-22,18
Brondby,6419,1,20,7,3,71,33,38,67
FC Midtjylla,6419,2,19,4,7,62,40,22,61
Copenhagen,6419,3,15,4,11,59,43,16,49
FC Nords,6419,4,13,6,11,72,57,15,45
AC Horsens,6419,5,8,13,9,35,49,-14,37
AaB,6419,6,8,12,10,41,44,-3,36
Sonderjyske,6419,7,8,6,10,28,29,-1,30
Randers FC,6419,8,6,6,12,25,39,-14,24
AGF Aarhus,6419,9,5,6,11,17,36,-19,21
Lyngby,6419,10,3,9,12,26,46,-20,18
Silkeborg IF,6419,11,5,3,14,25,45,-20,18
Brondby,6420,1,21,5,4,72,31,41,68
FC Midtjylla,6420,2,20,4,6,69,40,29,64
Copenhagen,6420,3,16,4,10,60,44,16,52
FC Nords,6420,4,13,7,10,72,56,16,46
AaB,6420,5,7,12,11,38,47,-9,33
AC Horsens,6420,6,6,14,10,32,51,-19,32
Sonderjyske,6420,7,8,6,10,28,29,-1,30
Randers FC,6420,8,5,7,12,25,41,-16,22
Silkeborg IF,6420,9,6,3,13,28,46,-18,21
Lyngby,6420,10,3,10,11,28,46,-18,19
AGF Aarhus,6420,11,4,6,12,18,39,-21,18
Brondby,6421,1,20,7,3,69,32,37,67
FC Midtjylla,6421,2,18,6,6,63,37,26,60
FC Nords,6421,3,14,7,9,70,54,16,49
Copenhagen,6421,4,14,6,10,59,43,16,48
AaB,6421,5,7,13,10,34,40,-6,34
AC Horsens,6421,6,7,13,10,39,54,-15,34
Sonderjyske,6421,7,8,6,10,28,29,-1,30
Lyngby,6421,8,4,9,11,30,46,-16,21
Randers FC,6421,9,5,6,13,25,43,-18,21
Silkeborg IF,6421,10,5,4,13,27,46,-19,19
AGF Aarhus,6421,11,4,7,11,18,38,-20,19
Brondby,6422,1,22,6,2,73,28,45,72
FC Midtjylla,6422,2,20,6,4,66,37,29,66
FC Nords,6422,3,14,7,9,75,51,24,49
Copenhagen,6422,4,12,6,12,54,48,6,42
AC Horsens,6422,5,7,12,11,34,55,-21,33
AaB,6422,6,7,11,12,38,47,-9,32
Sonderjyske,6422,7,8,6,10,28,29,-1,30
Lyngby,6422,8,4,9,11,28,44,-16,21
Silkeborg IF,6422,9,6,3,13,26,44,-18,21
Randers FC,6422,10,5,6,13,23,41,-18,21
AGF Aarhus,6422,11,4,6,12,16,37,-21,18
Brondby,6423,1,21,6,3,67,30,37,69
FC Midtjylla,6423,2,20,5,5,65,36,29,65
FC Nords,6423,3,14,6,10,74,54,20,48
Copenhagen,6423,4,14,5,11,57,44,13,47
AC Horsens,6423,5,7,14,9,34,48,-14,35
Sonderjyske,6423,6,8,6,10,28,29,-1,30
AaB,6423,7,6,12,12,38,49,-11,30
Randers FC,6423,8,6,6,12,25,40,-15,24
Silkeborg IF,6423,9,5,4,13,27,46,-19,19
AGF Aarhus,6423,10,4,7,11,18,38,-20,19
Lyngby,6423,11,3,9,12,27,46,-19,18
Brondby,6424,1,21,7,2,71,33,38,70
FC Midtjylla,6424,2,21,5,4,70,37,33,68
FC Nords,6424,3,13,8,9,71,51,20,47
Copenhagen,6424,4,12,6,12,58,51,7,42
AaB,6424,5,7,12,11,35,43,-8,33
AC Horsens,6424,6,6,14,10,35,51,-16,32
Sonderjyske,6424,7,8,6,10,28,29,-1,30
Lyngby,6424,8,4,9,11,28,45,-17,21
Randers FC,6424,9,5,6,13,24,41,-17,21
Silkeborg IF,6424,10,5,4,13,26,45,-19,19
AGF Aarhus,6424,11,4,7,11,17,37,-20,19
Brondby,6425,1,21,6,3,73,31,42,69
FC Midtjylla,6425,2,18,6,6,63,39,24,60
Copenhagen,6425,3,15,6,9,58,40,18,51
FC Nords,6425,4,13,8,9,71,52,19,47
AaB,6425,5,8,11,11,37,47,-10,35
Sonderjyske,6425,6,8,6,10,28,29,-1,30
AC Horsens,6425,7,5,15,10,35,54,-19,30
Randers FC,6425,8,5,7,12,25,41,-16,22
Lyngby,6425,9,3,10,11,28,46,-18,19
Silkeborg IF,6425,10,5,4,13,27,46,-19,19
AGF Aarhus,6425,11,4,7,11,18,38,-20,19
Brondby,6426,1,22,5,3,71,31,40,71
FC Midtjylla,6426,2,20,4,6,67,41,26,64
Copenhagen,6426,3,15,5,10,60,45,15,50
FC Nords,6426,4,13,6,11,73,52,21,45
AaB,6426,5,8,12,10,35,39,-4,36
Sonderjyske,6426,6,8,6,10,28,29,-1,30
AC Horsens,6426,7,6,12,12,33,57,-24,30
Randers FC,6426,8,6,6,12,27,40,-13,24
Silkeborg IF,6426,9,6,3,13,29,45,-16,21
Lyngby,6426,10,3,9,12,27,48,-21,18
AGF Aarhus,6426,11,4,6,12,17,40,-23,18
Brondby,6427,1,21,7,2,73,32,41,70
FC Midtjylla,6427,2,20,6,4,65,35,30,66
FC Nords,6427,3,15,6,9,73,53,20,51
Copenhagen,6427,4,14,4,12,58,43,15,46
AC Horsens,6427,5,6,13,11,33,54,-21,31
Sonderjyske,6427,6,8,6,10,28,29,-1,30
AaB,6427,7,6,12,12,38,49,-11,30
Lyngby,6427,8,4,9,11,28,45,-17,21
Randers FC,6427,9,5,6,13,24,41,-17,21
Silkeborg IF,6427,10,5,4,13,25,44,-19,19
AGF Aarhus,6427,11,4,7,11,16,36,-20,19
Brondby,6428,1,21,6,3,75,36,39,69
FC Midtjylla,6428,2,17,5,8,60,40,20,56
FC Nords,6428,3,14,7,9,74,53,21,49
Copenhagen,6428,4,14,5,11,57,45,12,47
AaB,6428,5,9,13,8,43,40,3,40
AC Horsens,6428,6,6,14,10,34,55,-21,32
Sonderjyske,6428,7,8,6,10,28,29,-1,30
Lyngby,6428,8,4,9,11,29,45,-16,21
Silkeborg IF,6428,9,6,3,13,27,44,-17,21
Randers FC,6428,10,5,6,13,24,42,-18,21
AGF Aarhus,6428,11,4,6,12,16,38,-22,18
Brondby,6429,1,20,7,3,70,33,37,67
FC Midtjylla,6429,2,20,4,6,65,42,23,64
FC Nords,6429,3,15,6,9,72,50,22,51
Copenhagen,6429,4,13,5,12,62,46,16,44
AaB,6429,5,8,12,10,37,43,-6,36
AC Horsens,6429,6,7,12,11,34,52,-18,33
Sonderjyske,6429,7,8,6,10,28,29,-1,30
Lyngby,6429,8,4,9,11,29,46,-17,21
Randers FC,6429,9,5,6,13,25,42,-17,21
Silkeborg IF,6429,10,6,3,13,28,46,-18,21
AGF Aarhus,6429,11,4,6,12,18,39,-21,18
Brondby,6430,1,22,5,3,74,32,42,71
FC Midtjylla,6430,2,22,4,4,73,41,32,70
FC Nords,6430,3,15,6,9,77,53,24,51
Copenhagen,6430,4,13,4,13,61,52,9,43
AC Horsens,6430,5,7,12,11,36,55,-19,33
Sonderjyske,6430,6,8,6,10,28,29,-1,30
AaB,6430,7,6,11,13,36,50,-14,29
Randers FC,6430,8,6,6,12,24,39,-15,24
AGF Aarhus,6430,9,5,6,11,18,37,-19,21
Lyngby,6430,10,3,9,12,26,45,-19,18
Silkeborg IF,6430,11,5,3,14,26,46,-20,18
Brondby,6431,1,22,6,2,73,32,41,72
FC Midtjylla,6431,2,19,5,6,70,39,31,62
FC Nords,6431,3,14,8,8,73,50,23,50
Copenhagen,6431,4,13,5,12,52,43,9,44
AC Horsens,6431,5,7,13,10,34,51,-17,34
AaB,6431,6,7,11,12,36,49,-13,32
Sonderjyske,6431,7,8,6,10,28,29,-1,30
Randers FC,6431,8,6,6,12,25,39,-14,24
Silkeborg IF,6431,9,6,3,13,27,45,-18,21
Lyngby,6431,10,3,9,12,26,46,-20,18
AGF Aarhus,6431,11,4,6,12,17,38,-21,18
Brondby,6432,1,20,8,2,67,29,38,68
FC Midtjylla,6432,2,19,5,6,65,38,27,62
FC Nords,6432,3,14,8,8,70,46,24,50
Copenhagen,6432,4,13,5,12,54,47,7,44
AaB,6432,5,7,13,10,37,42,-5,34
AC Horsens,6432,6,7,13,10,36,53,-17,34
Sonderjyske,6432,7,8,6,10,28,29,-1,30
Randers FC,6432,8,6,6,12,25,40,-15,24
Silkeborg IF,6432,9,5,4,13,26,45,-19,19
AGF Aarhus,6432,10,4,7,11,17,37,-20,19
Lyngby,6432,11,3,9,12,27,46,-19,18
Brondby,6433,1,21,5,4,70,30,40,68
FC Midtjylla,6433,2,19,5,6,63,40,23,62
FC Nords,6433,3,15,7,8,75,50,25,52
Copenhagen,6433,4,13,5,12,54,45,9,44
AaB,6433,5,7,13,10,35,43,-8,34
AC Horsens,6433,6,7,13,10,35,50,-15,34
Sonderjyske,6433,7,8,6,10,28,29,-1,30
Randers FC,6433,8,5,7,12,24,40,-16,22
Lyngby,6433,9,3,10,11,27,45,-18,19
Silkeborg IF,6433,10,5,4,13,25,44,-19,19
AGF Aarhus,6433,11,4,7,11,16,36,-20,19
Brondby,6434,1,20,8,2,74,33,41,68
FC Midtjylla,6434,2,19,6,5,66,38,28,63
FC Nords,6434,3,14,8,8,73,49,24,50
Copenhagen,6434,4,13,5,12,55,50,5,44
AaB,6434,5,9,11,10,36,39,-3,38
Sonderjyske,6434,6,8,6,10,28,29,-1,30
AC Horsens,6434,7,6,12,12,34,55,-21,30
Randers FC,6434,8,5,7,12,25,41,-16,22
Lyngby,6434,9,3,10,11,28,46,-18,19
Silkeborg IF,6434,10,5,4,13,26,45,-19,19
AGF Aarhus,6434,11,4,7,11,17,37,-20,19
Brondby,6435,1,21,6,3,75,34,41,69
FC Midtjylla,6435,2,21,4,5,67,36,31,67
FC Nords,6435,3,15,7,8,76,51,25,52
Copenhagen,6435,4,13,5,12,58,46,12,44
AaB,6435,5,7,12,11,37,45,-8,33
Sonderjyske,6435,6,8,6,10,28,29,-1,30
AC Horsens,6435,7,6,12,12,34,61,-27,30
Randers FC,6435,8,6,6,12,25,40,-15,24
AGF Aarhus,6435,9,5,6,11,18,37,-19,21
Lyngby,6435,10,3,9,12,27,46,-19,18
Silkeborg IF,6435,11,5,3,14,26,46,-20,18
Brondby,6436,1,21,5,4,70,35,35,68
FC Midtjylla,6436,2,19,5,6,65,38,27,62
Copenhagen,6436,3,16,5,9,63,42,21,53
FC Nords,6436,4,13,6,11,71,54,17,45
AaB,6436,5,9,11,10,38,43,-5,38
Sonderjyske,6436,6,8,6,10,28,29,-1,30
AC Horsens,6436,7,6,12,12,34,55,-21,30
Randers FC,6436,8,6,6,12,25,39,-14,24
Silkeborg IF,6436,9,6,3,13,26,44,-18,21
Lyngby,6436,10,3,9,12,26,46,-20,18
AGF Aarhus,6436,11,4,6,12,16,37,-21,18
Brondby,6437,1,21,5,4,76,33,43,68
FC Midtjylla,6437,2,21,5,4,71,36,35,68
FC Nords,6437,3,15,6,9,72,54,18,51
Copenhagen,6437,4,14,5,11,56,43,13,47
AaB,6437,5,7,11,12,33,41,-8,32
Sonderjyske,6437,6,8,6,10,28,29,-1,30
AC Horsens,6437,7,6,12,12,34,61,-27,30
Randers FC,6437,8,5,7,12,24,40,-16,22
Silkeborg IF,6437,9,6,3,13,26,44,-18,21
Lyngby,6437,10,3,10,11,27,45,-18,19
AGF Aarhus,6437,11,4,6,12,16,37,-21,18
Brondby,6438,1,21,6,3,74,31,43,69
FC Midtjylla,6438,2,18,4,8,62,43,19,58
FC Nords,6438,3,15,6,9,74,53,21,51
Copenhagen,6438,4,15,6,9,59,42,17,51
AC Horsens,6438,5,7,13,10,37,52,-15,34
AaB,6438,6,7,11,12,35,46,-11,32
Sonderjyske,6438,7,8,6,10,28,29,-1,30
Randers FC,6438,8,5,7,12,24,40,-16,22
Silkeborg IF,6438,9,6,3,13,27,44,-17,21
Lyngby,6438,10,3,10,11,27,45,-18,19
AGF Aarhus,6438,11,4,6,12,16,38,-22,18
Brondby,6439,1,22,5,3,71,32,39,71
FC Midtjylla,6439,2,19,4,7,64,41,23,61
FC Nords,6439,3,16,6,8,79,53,26,54
Copenhagen,6439,4,13,4,13,59,49,10,43
AC Horsens,6439,5,8,12,10,38,52,-14,36
AaB,6439,6,7,11,12,35,45,-10,32
Sonderjyske,6439,7,8,6,10,28,29,-1,30
Randers FC,6439,8,6,6,12,26,39,-13,24
Silkeborg IF,6439,9,6,3,13,27,45,-18,21
Lyngby,6439,10,3,9,12,26,47,-21,18
AGF Aarhus,6439,11,4,6,12,17,38,-21,18
FC Midtjylla,6440,1,21,5,4,66,34,32,68
Brondby,6440,2,19,7,4,70,35,35,64
Copenhagen,6440,3,15,4,11,56,40,16,49
FC Nords,6440,4,13,7,10,75,55,20,46
AaB,6440,5,9,11,10,43,46,-3,38
Sonderjyske,6440,6,8,6,10,28,29,-1,30
AC Horsens,6440,7,6,12,12,33,59,-26,30
Lyngby,6440,8,4,9,11,29,46,-17,21
Randers FC,6440,9,5,6,13,25,42,-17,21
AGF Aarhus,6440,10,5,6,11,18,36,-18,21
Silkeborg IF,6440,11,5,3,14,25,46,-21,18
Brondby,6441,1,21,7,2,75,32,43,70
FC Midtjylla,6441,2,20,5,5,68,38,30,65
FC Nords,6441,3,13,8,9,77,58,19,47
Copenhagen,6441,4,13,4,13,53,44,9,43
AaB,6441,5,8,12,10,38,46,-8,36
AC Horsens,6441,6,6,14,10,37,56,-19,32
Sonderjyske,6441,7,8,6,10,28,29,-1,30
Randers FC,6441,8,6,6,12,24,39,-15,24
Silkeborg IF,6441,9,6,3,13,28,44,-16,21
Lyngby,6441,10,3,9,12,26,45,-19,18
AGF Aarhus,6441,11,4,6,12,16,39,-23,18
Brondby,6442,1,22,5,3,74,30,44,71
FC Midtjylla,6442,2,18,5,7,65,47,18,59
FC Nords,6442,3,15,8,7,76,50,26,53
Copenhagen,6442,4,12,6,12,57,48,9,42
AaB,6442,5,8,12,10,42,44,-2,36
AC Horsens,6442,6,7,12,11,37,58,-21,33
Sonderjyske,6442,7,8,6,10,28,29,-1,30
Lyngby,6442,8,4,9,11,28,45,-17,21
Randers FC,6442,9,5,6,13,24,41,-17,21
AGF Aarhus,6442,10,5,6,11,17,36,-19,21
Silkeborg IF,6442,11,5,3,14,25,45,-20,18
Brondby,6443,1,20,5,5,69,36,33,65
FC Midtjylla,6443,2,18,6,6,62,42,20,60
FC Nords,6443,3,15,7,8,73,47,26,52
Copenhagen,6443,4,14,5,11,52,41,11,47
AC Horsens,6443,5,9,12,9,41,47,-6,39
AaB,6443,6,7,11,12,35,45,-10,32
Sonderjyske,6443,7,8,6,10,28,29,-1,30
Randers FC,6443,8,6,6,12,28,41,-13,24
Silkeborg IF,6443,9,6,3,13,28,45,-17,21
Lyngby,6443,10,3,9,12,28,49,-21,18
AGF Aarhus,6443,11,4,6,12,17,39,-22,18
Brondby,6444,1,22,6,2,76,31,45,72
FC Midtjylla,6444,2,19,5,6,64,39,25,62
FC Nords,6444,3,13,8,9,71,54,17,47
Copenhagen,6444,4,12,7,11,52,45,7,43
AaB,6444,5,8,12,10,41,43,-2,36
AC Horsens,6444,6,6,14,10,35,53,-18,32
Sonderjyske,6444,7,8,6,10,28,29,-1,30
Lyngby,6444,8,4,9,11,29,44,-15,21
Silkeborg IF,6444,9,6,3,13,28,45,-17,21
Randers FC,6444,10,5,6,13,23,42,-19,21
AGF Aarhus,6444,11,4,6,12,17,39,-22,18
Brondby,6445,1,21,5,4,72,33,39,68
FC Midtjylla,6445,2,20,5,5,65,40,25,65
FC Nords,6445,3,14,7,9,75,48,27,49
Copenhagen,6445,4,14,5,11,56,42,14,47
AC Horsens,6445,5,7,13,10,35,55,-20,34
AaB,6445,6,7,11,12,33,44,-11,32
Sonderjyske,6445,7,8,6,10,28,29,-1,30
Randers FC,6445,8,5,7,12,23,39,-16,22
Lyngby,6445,9,3,10,11,26,44,-18,19
Silkeborg IF,6445,10,5,4,13,25,44,-19,19
AGF Aarhus,6445,11,4,7,11,16,36,-20,19
Brondby,6446,1,21,7,2,71,30,41,70
FC Midtjylla,6446,2,20,5,5,69,40,29,65
FC Nords,6446,3,15,7,8,74,49,25,52
Copenhagen,6446,4,12,5,13,51,45,6,41
AaB,6446,5,7,12,11,38,43,-5,33
AC Horsens,6446,6,6,14,10,33,55,-22,32
Sonderjyske,6446,7,8,6,10,28,29,-1,30
Lyngby,6446,8,4,9,11,27,44,-17,21
Randers FC,6446,9,5,6,13,23,40,-17,21
Silkeborg IF,6446,10,5,4,13,26,45,-19,19
AGF Aarhus,6446,11,4,7,11,17,37,-20,19
Brondby,6447,1,22,6,2,73,32,41,72
FC Midtjylla,6447,2,19,5,6,66,38,28,62
Copenhagen,6447,3,14,6,10,58,46,12,48
FC Nords,6447,4,12,7,11,70,57,13,43
AaB,6447,5,7,13,10,34,39,-5,34
AC Horsens,6447,6,6,15,9,35,50,-15,33
Sonderjyske,6447,7,8,6,10,28,29,-1,30
Randers FC,6447,8,6,6,12,24,39,-15,24
AGF Aarhus,6447,9,5,6,11,18,37,-19,21
Lyngby,6447,10,3,9,12,26,45,-19,18
Silkeborg IF,6447,11,5,3,14,26,46,-20,18
Brondby,6448,1,21,5,4,69,33,36,68
FC Midtjylla,6448,2,20,4,6,68,38,30,64
FC Nords,6448,3,15,7,8,74,50,24,52
Copenhagen,6448,4,13,5,12,59,48,11,44
AC Horsens,6448,5,7,13,10,37,54,-17,34
AaB,6448,6,7,12,11,38,48,-10,33
Sonderjyske,6448,7,8,6,10,28,29,-1,30
Randers FC,6448,8,6,6,12,25,40,-15,24
AGF Aarhus,6448,9,5,6,11,21,37,-16,21
Lyngby,6448,10,3,9,12,27,46,-19,18
Silkeborg IF,6448,11,5,3,14,26,49,-23,18
Brondby,6449,1,19,9,2,67,30,37,66
FC Midtjylla,6449,2,19,6,5,63,38,25,63
FC Nords,6449,3,14,7,9,72,53,19,49
Copenhagen,6449,4,13,7,10,56,41,15,46
AaB,6449,5,8,14,8,37,38,-1,38
Sonderjyske,6449,6,8,6,10,28,29,-1,30
AC Horsens,6449,7,5,13,12,33,54,-21,28
Randers FC,6449,8,5,7,12,24,40,-16,22
Silkeborg IF,6449,9,6,3,13,27,44,-17,21
Lyngby,6449,10,3,10,11,27,45,-18,19
AGF Aarhus,6449,11,4,6,12,16,38,-22,18
FC Midtjylla,6450,1,20,6,4,68,37,31,66
Brondby,6450,2,18,8,4,65,32,33,62
FC Nords,6450,3,15,8,7,75,49,26,53
Copenhagen,6450,4,13,5,12,55,46,9,44
AaB,6450,5,7,13,10,34,41,-7,34
AC Horsens,6450,6,6,14,10,39,57,-18,32
Sonderjyske,6450,7,8,6,10,28,29,-1,30
Randers FC,6450,8,5,7,12,23,39,-16,22
Lyngby,6450,9,3,10,11,26,44,-18,19
Silkeborg IF,6450,10,5,4,13,28,47,-19,19
AGF Aarhus,6450,11,4,7,11,19,39,-20,19
FC Midtjylla,6451,1,22,4,4,68,33,35,70
Brondby,6451,2,21,6,3,71,32,39,69
FC Nords,6451,3,13,7,10,70,52,18,46
Copenhagen,6451,4,13,6,11,54,45,9,45
AaB,6451,5,7,12,11,37,47,-10,33
AC Horsens,6451,6,6,13,11,36,53,-17,31
Sonderjyske,6451,7,8,6,10,28,29,-1,30
Lyngby,6451,8,4,9,11,28,44,-16,21
Randers FC,6451,9,5,6,13,23,41,-18,21
Silkeborg IF,6451,10,5,4,13,25,44,-19,19
AGF Aarhus,6451,11,4,7,11,16,36,-20,19
Brondby,6452,1,22,5,3,76,33,43,71
FC Midtjylla,6452,2,21,4,5,70,35,35,67
FC Nords,6452,3,13,7,10,71,55,16,46
Copenhagen,6452,4,13,4,13,55,51,4,43
AaB,6452,5,8,11,11,37,43,-6,35
AC Horsens,6452,6,7,13,10,37,55,-18,34
Sonderjyske,6452,7,8,6,10,28,29,-1,30
Lyngby,6452,8,4,9,11,28,44,-16,21
Silkeborg IF,6452,9,6,3,13,26,44,-18,21
Randers FC,6452,10,5,6,13,23,41,-18,21
AGF Aarhus,6452,11,4,6,12,16,37,-21,18
FC Midtjylla,6453,1,20,4,6,65,39,26,64
Brondby,6453,2,19,6,5,69,37,32,63
FC Nords,6453,3,14,7,9,73,53,20,49
Copenhagen,6453,4,13,5,12,60,49,11,44
AaB,6453,5,9,11,10,37,38,-1,38
AC Horsens,6453,6,8,13,9,39,53,-14,37
Sonderjyske,6453,7,8,6,10,28,29,-1,30
Lyngby,6453,8,4,9,11,28,45,-17,21
Randers FC,6453,9,5,6,13,24,41,-17,21
AGF Aarhus,6453,10,5,6,11,18,36,-18,21
Silkeborg IF,6453,11,5,3,14,25,46,-21,18
FC Midtjylla,6454,1,20,5,5,72,40,32,65
Brondby,6454,2,19,7,4,67,32,35,64
FC Nords,6454,3,15,7,8,76,52,24,52
Copenhagen,6454,4,14,5,11,55,46,9,47
AaB,6454,5,8,12,10,38,43,-5,36
Sonderjyske,6454,6,8,6,10,28,29,-1,30
AC Horsens,6454,7,6,12,12,36,57,-21,30
Lyngby,6454,8,4,9,11,28,45,-17,21
Silkeborg IF,6454,8,6,3,13,28,45,-17,21
Randers FC,6454,10,5,6,13,24,41,-17,21
AGF Aarhus,6454,11,4,6,12,17,39,-22,18
Brondby,6455,1,22,6,2,73,31,42,72
FC Midtjylla,6455,2,18,5,7,60,42,18,59
FC Nords,6455,3,15,6,9,75,49,26,51
Copenhagen,6455,4,13,6,11,57,45,12,45
AC Horsens,6455,5,7,13,10,39,53,-14,34
AaB,6455,6,7,12,11,36,46,-10,33
Sonderjyske,6455,7,8,6,10,28,29,-1,30
Lyngby,6455,8,4,9,11,28,44,-16,21
Silkeborg IF,6455,9,6,3,13,26,44,-18,21
