team,n,rank,w,d,l,gf,ga,gd,pts
Terek Grozny,4007,6,8,6,6,23,23,0,30
Din Moscow,4007,7,6,6,8,21,22,-1,24
FK Rubin,4007,8,5,5,10,21,24,-3,20
Amkar,4007,9,5,5,10,12,24,-12,20
Rostov,4007,10,4,6,10,10,20,-10,18
Anzhi,4007,11,2,5,13,15,44,-29,11
Loko Moscow,4008,1,12,6,2,31,12,19,42
Spart Moscow,4008,2,11,5,4,41,26,15,38
CSKA Moscow,4008,3,11,4,5,27,18,9,37
Zenit,4008,4,7,9,4,21,14,7,30
Krasnodar,4008,5,8,6,6,30,27,3,30
Terek Grozny,4008,6,7,6,7,22,25,-3,27
Din Moscow,4008,7,6,6,8,20,25,-5,24
FK Rubin,4008,8,5,6,9,23,21,2,21
Amkar,4008,9,5,4,11,11,24,-13,19
Rostov,4008,10,4,6,10,10,20,-10,18
Anzhi,4008,11,2,6,12,16,40,-24,12
Loko Moscow,4009,1,11,5,4,31,16,15,38
CSKA Moscow,4009,2,11,4,5,30,18,12,37
Krasnodar,4009,3,10,4,6,31,26,5,34
Zenit,4009,4,8,9,3,25,15,10,33
Spart Moscow,4009,5,9,5,6,36,28,8,32
Terek Grozny,4009,6,9,5,6,24,23,1,32
Din Moscow,4009,7,5,7,8,17,23,-6,22
FK Rubin,4009,8,5,6,9,22,19,3,21
Rostov,4009,9,5,6,9,12,18,-6,21
Amkar,4009,10,5,4,11,11,24,-13,19
Anzhi,4009,11,2,5,13,14,43,-29,11
Loko Moscow,4010,1,12,5,3,33,17,16,41
CSKA Moscow,4010,2,11,3,6,30,21,9,36
Krasnodar,4010,3,10,4,6,34,27,7,34
Zenit,4010,4,8,8,4,25,17,8,32
Spart Moscow,4010,5,8,6,6,35,29,6,30
Terek Grozny,4010,6,8,6,6,23,24,-1,30
Din Moscow,4010,7,6,7,7,18,21,-3,25
FK Rubin,4010,8,5,6,9,22,19,3,21
Rostov,4010,9,5,6,9,12,18,-6,21
Amkar,4010,10,4,6,10,11,24,-13,18
Anzhi,4010,11,2,5,13,16,42,-26,11
Loko Moscow,4011,1,12,5,3,31,13,18,41
Spart Moscow,4011,2,11,5,4,40,28,12,38
CSKA Moscow,4011,3,10,4,6,26,19,7,34
Zenit,4011,4,8,9,3,24,14,10,33
Krasnodar,4011,5,9,4,7,32,27,5,31
Terek Grozny,4011,6,8,6,6,24,25,-1,30
FK Rubin,4011,7,6,5,9,23,22,1,23
Din Moscow,4011,8,5,6,9,17,23,-6,21
Rostov,4011,9,4,6,10,13,22,-9,18
Amkar,4011,10,4,4,12,10,25,-15,16
Anzhi,4011,11,3,6,11,17,39,-22,15
Loko Moscow,4012,1,11,7,2,31,13,18,40
CSKA Moscow,4012,2,11,4,5,29,18,11,37
Spart Moscow,4012,3,9,5,6,35,28,7,32
Zenit,4012,4,7,10,3,22,14,8,31
Krasnodar,4012,5,8,6,6,28,25,3,30
Terek Grozny,4012,6,7,7,6,20,22,-2,28
Din Moscow,4012,7,7,6,7,20,21,-1,27
FK Rubin,4012,8,5,6,9,21,18,3,21
Amkar,4012,9,5,5,10,10,22,-12,20
Rostov,4012,10,4,6,10,10,19,-9,18
Anzhi,4012,11,2,6,12,15,41,-26,12
Loko Moscow,4013,1,13,5,2,32,12,20,44
Spart Moscow,4013,2,11,5,4,43,28,15,38
CSKA Moscow,4013,3,10,3,7,26,21,5,33
Zenit,4013,4,8,8,4,23,15,8,32
Krasnodar,4013,5,8,5,7,29,27,2,29
Terek Grozny,4013,6,7,6,7,21,24,-3,27
FK Rubin,4013,7,5,7,8,23,19,4,22
Din Moscow,4013,8,5,7,8,18,24,-6,22
Rostov,4013,9,4,6,10,12,20,-8,18
Amkar,4013,10,4,5,11,10,27,-17,17
Anzhi,4013,11,4,5,11,18,38,-20,17
Loko Moscow,4014,1,11,5,4,29,15,14,38
Spart Moscow,4014,2,10,5,5,42,30,12,35
Zenit,4014,3,9,8,3,25,13,12,35
CSKA Moscow,4014,4,10,3,7,25,20,5,33
Krasnodar,4014,5,9,4,7,30,26,4,31
Terek Grozny,4014,6,8,5,7,24,25,-1,29
Din Moscow,4014,7,6,6,8,21,26,-5,24
FK Rubin,4014,8,6,5,9,23,20,3,23
Amkar,4014,9,6,4,10,12,23,-11,22
Rostov,4014,10,4,6,10,12,21,-9,18
Anzhi,4014,11,3,5,12,16,40,-24,14
Loko Moscow,4015,1,12,6,2,30,11,19,42
CSKA Moscow,4015,2,11,3,6,28,20,8,36
Zenit,4015,3,8,8,4,23,14,9,32
Spart Moscow,4015,4,9,5,6,39,31,8,32
Krasnodar,4015,5,8,6,6,28,25,3,30
Terek Grozny,4015,6,8,5,7,24,26,-2,29
FK Rubin,4015,7,6,6,8,23,18,5,24
Din Moscow,4015,8,6,6,8,22,25,-3,24
Amkar,4015,9,5,4,11,12,25,-13,19
Rostov,4015,10,4,6,10,10,20,-10,18
Anzhi,4015,11,3,5,12,17,41,-24,14
Loko Moscow,4016,1,12,6,2,32,12,20,42
CSKA Moscow,4016,2,11,4,5,27,18,9,37
Spart Moscow,4016,3,9,6,5,38,30,8,33
Terek Grozny,4016,4,9,5,6,28,22,6,32
Zenit,4016,5,7,10,3,22,14,8,31
Krasnodar,4016,6,9,4,7,29,26,3,31
Din Moscow,4016,7,6,6,8,20,22,-2,24
Rostov,4016,8,5,6,9,11,17,-6,21
FK Rubin,4016,9,5,5,10,21,22,-1,20
Amkar,4016,10,4,5,11,13,28,-15,17
Anzhi,4016,11,2,5,13,15,45,-30,11
Loko Moscow,4017,1,12,5,3,30,13,17,41
CSKA Moscow,4017,2,12,3,5,29,18,11,39
Spart Moscow,4017,3,10,6,4,39,26,13,36
Zenit,4017,4,8,8,4,23,15,8,32
Krasnodar,4017,5,9,4,7,28,25,3,31
Terek Grozny,4017,6,8,6,6,23,23,0,30
Din Moscow,4017,7,6,7,7,18,21,-3,25
FK Rubin,4017,8,5,5,10,21,19,2,20
Rostov,4017,9,4,6,10,10,21,-11,18
Amkar,4017,10,4,4,12,10,26,-16,16
Anzhi,4017,11,2,6,12,16,40,-24,12
Loko Moscow,4018,1,11,5,4,31,15,16,38
CSKA Moscow,4018,2,11,4,5,28,19,9,37
Krasnodar,4018,3,10,4,6,32,26,6,34
Spart Moscow,4018,4,9,6,5,37,31,6,33
Zenit,4018,5,8,8,4,23,15,8,32
Terek Grozny,4018,6,8,5,7,24,28,-4,29
Din Moscow,4018,7,5,8,7,18,22,-4,23
FK Rubin,4018,8,5,6,9,23,21,2,21
Amkar,4018,9,5,4,11,15,26,-11,19
Rostov,4018,10,4,6,10,11,19,-8,18
Anzhi,4018,11,3,6,11,21,41,-20,15
Loko Moscow,4019,1,12,5,3,31,13,18,41
Spart Moscow,4019,2,10,6,4,39,28,11,36
CSKA Moscow,4019,3,10,5,5,30,22,8,35
Zenit,4019,4,8,9,3,25,15,10,33
Krasnodar,4019,5,8,5,7,29,28,1,29
Terek Grozny,4019,6,7,5,8,20,25,-5,26
Din Moscow,4019,7,6,6,8,20,23,-3,24
FK Rubin,4019,8,5,6,9,23,21,2,21
Rostov,4019,9,4,7,9,12,19,-7,19
Amkar,4019,10,5,4,11,11,24,-13,19
Anzhi,4019,11,3,6,11,18,40,-22,15
CSKA Moscow,4020,1,12,3,5,30,19,11,39
Loko Moscow,4020,2,11,5,4,30,15,15,38
Spart Moscow,4020,3,9,7,4,36,27,9,34
Zenit,4020,4,8,8,4,25,17,8,32
Krasnodar,4020,5,9,4,7,29,25,4,31
Terek Grozny,4020,6,7,6,7,23,26,-3,27
FK Rubin,4020,7,7,5,8,23,17,6,26
Din Moscow,4020,8,5,7,8,17,22,-5,22
Rostov,4020,9,4,6,10,11,19,-8,18
Amkar,4020,10,4,6,10,12,25,-13,18
Anzhi,4020,11,3,5,12,16,40,-24,14
Loko Moscow,4021,1,12,5,3,31,13,18,41
CSKA Moscow,4021,2,12,3,5,27,17,10,39
Spart Moscow,4021,3,10,6,4,41,30,11,36
Zenit,4021,4,8,8,4,23,14,9,32
Terek Grozny,4021,5,8,5,7,22,24,-2,29
Krasnodar,4021,6,8,4,8,28,28,0,28
FK Rubin,4021,7,7,5,8,25,19,6,26
Din Moscow,4021,8,5,6,9,21,27,-6,21
Amkar,4021,9,5,5,10,11,23,-12,20
Rostov,4021,10,4,6,10,11,20,-9,18
Anzhi,4021,11,2,5,13,15,40,-25,11
Loko Moscow,4022,1,12,5,3,32,14,18,41
CSKA Moscow,4022,2,11,3,6,26,20,6,36
Zenit,4022,3,9,8,3,27,15,12,35
Spart Moscow,4022,4,9,6,5,41,31,10,33
Krasnodar,4022,5,8,5,7,29,27,2,29
Terek Grozny,4022,6,8,5,7,22,24,-2,29
FK Rubin,4022,7,6,6,8,24,19,5,24
Din Moscow,4022,8,6,6,8,19,23,-4,24
Rostov,4022,9,4,7,9,12,19,-7,19
Amkar,4022,10,5,4,11,13,28,-15,19
Anzhi,4022,11,2,5,13,14,39,-25,11
Loko Moscow,4023,1,11,6,3,30,13,17,39
CSKA Moscow,4023,2,11,3,6,27,19,8,36
Zenit,4023,3,8,9,3,24,14,10,33
Spart Moscow,4023,4,9,5,6,37,28,9,32
Krasnodar,4023,5,9,4,7,28,27,1,31
Terek Grozny,4023,6,8,5,7,23,24,-1,29
Din Moscow,4023,7,7,6,7,21,22,-1,27
FK Rubin,4023,8,6,5,9,24,19,5,23
Amkar,4023,9,5,4,11,10,24,-14,19
Rostov,4023,10,4,6,10,10,20,-10,18
Anzhi,4023,11,3,5,12,16,40,-24,14
Loko Moscow,4024,1,12,6,2,33,14,19,42
CSKA Moscow,4024,2,12,3,5,27,17,10,39
Spart Moscow,4024,3,9,6,5,41,29,12,33
Zenit,4024,4,7,9,4,22,15,7,30
Terek Grozny,4024,5,8,6,6,22,23,-1,30
Krasnodar,4024,6,8,5,7,30,28,2,29
Din Moscow,4024,7,6,6,8,18,26,-8,24
FK Rubin,4024,8,5,6,9,22,19,3,21
Amkar,4024,9,5,5,10,11,23,-12,20
Rostov,4024,10,4,7,9,12,19,-7,19
Anzhi,4024,11,2,5,13,15,40,-25,11
Loko Moscow,4025,1,11,6,3,32,16,16,39
Zenit,4025,2,9,8,3,26,14,12,35
Spart Moscow,4025,3,10,5,5,38,28,10,35
CSKA Moscow,4025,4,10,4,6,25,19,6,34
Krasnodar,4025,5,9,5,6,32,27,5,32
Terek Grozny,4025,6,9,5,6,24,23,1,32
Din Moscow,4025,7,6,6,8,19,24,-5,24
FK Rubin,4025,8,6,5,9,24,20,4,23
Rostov,4025,9,4,6,10,10,18,-8,18
Amkar,4025,10,4,4,12,10,26,-16,16
Anzhi,4025,11,2,6,12,15,40,-25,12
Loko Moscow,4026,1,12,5,3,33,15,18,41
CSKA Moscow,4026,2,11,4,5,29,19,10,37
Spart Moscow,4026,3,10,6,4,38,27,11,36
Zenit,4026,4,8,9,3,26,16,10,33
Krasnodar,4026,5,9,4,7,30,27,3,31
Terek Grozny,4026,6,7,5,8,21,25,-4,26
Din Moscow,4026,7,5,7,8,18,23,-5,22
FK Rubin,4026,8,5,6,9,21,19,2,21
Amkar,4026,9,5,5,10,11,23,-12,20
Rostov,4026,10,4,6,10,10,19,-9,18
Anzhi,4026,11,3,5,12,16,40,-24,14
Loko Moscow,4027,1,12,5,3,31,14,17,41
Spart Moscow,4027,2,9,7,4,37,28,9,34
CSKA Moscow,4027,3,10,3,7,26,22,4,33
Zenit,4027,4,8,8,4,25,16,9,32
Krasnodar,4027,5,9,4,7,29,26,3,31
Terek Grozny,4027,6,7,6,7,23,26,-3,27
Din Moscow,4027,7,6,7,7,20,23,-3,25
FK Rubin,4027,8,6,5,9,24,19,5,23
Amkar,4027,9,5,5,10,12,24,-12,20
Rostov,4027,10,4,6,10,11,19,-8,18
Anzhi,4027,11,3,6,11,18,39,-21,15
Loko Moscow,4028,1,11,5,4,30,16,14,38
Spart Moscow,4028,2,10,6,4,36,25,11,36
CSKA Moscow,4028,3,10,5,5,26,18,8,35
Krasnodar,4028,4,10,4,6,32,24,8,34
Zenit,4028,5,8,9,3,24,15,9,33
Terek Grozny,4028,6,7,6,7,20,25,-5,27
Din Moscow,4028,7,6,7,7,18,21,-3,25
FK Rubin,4028,8,5,5,10,21,20,1,20
Amkar,4028,9,5,4,11,12,23,-11,19
Rostov,4028,10,4,6,10,10,19,-9,18
Anzhi,4028,11,2,7,11,14,37,-23,13
Loko Moscow,4029,1,11,5,4,30,14,16,38
Spart Moscow,4029,2,10,6,4,42,29,13,36
CSKA Moscow,4029,3,11,3,6,27,20,7,36
Zenit,4029,4,9,8,3,24,13,11,35
Krasnodar,4029,5,10,4,6,30,25,5,34
Terek Grozny,4029,6,9,5,6,24,23,1,32
FK Rubin,4029,7,6,5,9,23,18,5,23
Din Moscow,4029,8,5,6,9,18,27,-9,21
Rostov,4029,9,4,7,9,13,20,-7,19
Amkar,4029,10,4,4,12,10,27,-17,16
Anzhi,4029,11,2,5,13,15,40,-25,11
Loko Moscow,4030,1,11,7,2,30,12,18,40
Spart Moscow,4030,2,10,6,4,44,29,15,36
CSKA Moscow,4030,3,11,3,6,29,20,9,36
Zenit,4030,4,8,9,3,23,14,9,33
Krasnodar,4030,5,8,6,6,29,26,3,30
Terek Grozny,4030,6,7,5,8,22,27,-5,26
FK Rubin,4030,7,5,7,8,23,19,4,22
Din Moscow,4030,8,5,7,8,18,27,-9,22
Amkar,4030,9,5,5,10,13,25,-12,20
Rostov,4030,10,4,6,10,11,20,-9,18
Anzhi,4030,11,3,5,12,19,42,-23,14
Loko Moscow,4031,1,12,5,3,31,12,19,41
Spart Moscow,4031,2,10,5,5,40,29,11,35
CSKA Moscow,4031,3,10,5,5,26,18,8,35
Krasnodar,4031,4,10,4,6,30,25,5,34
Zenit,4031,5,7,9,4,22,16,6,30
Terek Grozny,4031,6,7,6,7,21,24,-3,27
Din Moscow,4031,7,5,7,8,19,25,-6,22
FK Rubin,4031,8,5,6,9,24,21,3,21
Amkar,4031,9,5,5,10,13,25,-12,20
Rostov,4031,10,4,6,10,11,20,-9,18
Anzhi,4031,11,3,6,11,15,37,-22,15
Loko Moscow,4032,1,13,5,2,32,11,21,44
CSKA Moscow,4032,2,11,4,5,30,18,12,37
Spart Moscow,4032,3,10,5,5,36,27,9,35
Terek Grozny,4032,4,8,6,6,23,22,1,30
Zenit,4032,5,7,8,5,21,18,3,29
Krasnodar,4032,6,8,4,8,28,28,0,28
FK Rubin,4032,7,7,5,8,25,19,6,26
Din Moscow,4032,8,6,6,8,20,24,-4,24
Rostov,4032,9,4,6,10,10,18,-8,18
Amkar,4032,10,4,4,12,9,26,-17,16
Anzhi,4032,11,2,7,11,15,38,-23,13
Loko Moscow,4033,1,12,6,2,33,14,19,42
CSKA Moscow,4033,2,11,4,5,31,18,13,37
Spart Moscow,4033,3,10,6,4,40,28,12,36
Krasnodar,4033,4,9,5,6,32,25,7,32
Zenit,4033,5,7,9,4,24,17,7,30
Terek Grozny,4033,6,8,6,6,23,23,0,30
Din Moscow,4033,7,5,7,8,19,25,-6,22
FK Rubin,4033,8,5,6,9,22,22,0,21
Rostov,4033,9,4,7,9,12,19,-7,19
Amkar,4033,10,4,4,12,9,26,-17,16
Anzhi,4033,11,2,6,12,15,43,-28,12
Loko Moscow,4034,1,12,6,2,31,12,19,42
Spart Moscow,4034,2,11,5,4,40,26,14,38
CSKA Moscow,4034,3,11,4,5,28,19,9,37
Zenit,4034,4,7,9,4,23,16,7,30
Krasnodar,4034,5,8,6,6,28,25,3,30
Terek Grozny,4034,6,8,6,6,23,22,1,30
FK Rubin,4034,7,5,7,8,24,20,4,22
Din Moscow,4034,8,5,7,8,19,25,-6,22
Rostov,4034,9,4,6,10,10,20,-10,18
Amkar,4034,10,4,5,11,10,24,-14,17
Anzhi,4034,11,2,5,13,15,42,-27,11
Loko Moscow,4035,1,12,5,3,31,13,18,41
Spart Moscow,4035,2,10,6,4,40,26,14,36
CSKA Moscow,4035,3,11,3,6,28,19,9,36
Krasnodar,4035,4,10,4,6,31,25,6,34
Zenit,4035,5,8,8,4,22,14,8,32
Terek Grozny,4035,6,7,6,7,21,24,-3,27
Din Moscow,4035,7,6,6,8,20,27,-7,24
FK Rubin,4035,8,5,5,10,22,22,0,20
Rostov,4035,9,4,6,10,11,19,-8,18
Amkar,4035,10,4,6,10,10,23,-13,18
Anzhi,4035,11,3,5,12,16,40,-24,14
Loko Moscow,4036,1,12,5,3,31,13,18,41
Zenit,4036,2,9,8,3,23,13,10,35
Spart Moscow,4036,3,9,6,5,37,29,8,33
CSKA Moscow,4036,4,10,3,7,27,21,6,33
Terek Grozny,4036,5,9,5,6,24,23,1,32
Krasnodar,4036,6,9,4,7,29,26,3,31
Din Moscow,4036,7,5,8,7,18,22,-4,23
FK Rubin,4036,8,5,6,9,21,18,3,21
Amkar,4036,9,5,4,11,12,25,-13,19
Rostov,4036,10,4,6,10,11,19,-8,18
Anzhi,4036,11,3,5,12,17,41,-24,14
Loko Moscow,4037,1,12,6,2,30,11,19,42
CSKA Moscow,4037,2,11,3,6,30,20,10,36
Spart Moscow,4037,3,10,5,5,38,30,8,35
Krasnodar,4037,4,9,4,7,29,25,4,31
Zenit,4037,5,7,9,4,21,16,5,30
Terek Grozny,4037,6,8,6,6,23,23,0,30
Din Moscow,4037,7,6,6,8,21,23,-2,24
Rostov,4037,8,5,6,9,12,17,-5,21
FK Rubin,4037,9,5,5,10,21,22,-1,20
Amkar,4037,10,4,4,12,11,27,-16,16
Anzhi,4037,11,3,6,11,18,40,-22,15
Loko Moscow,4038,1,12,6,2,31,11,20,42
CSKA Moscow,4038,2,11,3,6,27,19,8,36
Spart Moscow,4038,3,9,7,4,38,28,10,34
Zenit,4038,4,8,9,3,22,13,9,33
Krasnodar,4038,5,9,4,7,29,26,3,31
Terek Grozny,4038,6,7,5,8,20,24,-4,26
FK Rubin,4038,7,6,5,9,24,20,4,23
Din Moscow,4038,8,5,6,9,18,26,-8,21
Amkar,4038,9,5,5,10,12,24,-12,20
Rostov,4038,10,4,7,9,11,18,-7,19
Anzhi,4038,11,3,5,12,16,39,-23,14
Loko Moscow,4039,1,13,5,2,34,11,23,44
CSKA Moscow,4039,2,10,4,6,26,20,6,34
Spart Moscow,4039,3,9,6,5,39,28,11,33
Zenit,4039,4,8,8,4,23,16,7,32
Terek Grozny,4039,5,8,6,6,23,23,0,30
Krasnodar,4039,6,8,4,8,28,29,-1,28
Din Moscow,4039,7,6,6,8,18,25,-7,24
FK Rubin,4039,8,6,5,9,24,19,5,23
Amkar,4039,9,5,5,10,12,24,-12,20
Rostov,4039,10,4,7,9,11,18,-7,19
Anzhi,4039,11,2,6,12,15,40,-25,12
Loko Moscow,4040,1,11,6,3,30,13,17,39
CSKA Moscow,4040,2,11,3,6,28,18,10,36
Zenit,4040,3,9,8,3,23,13,10,35
Spart Moscow,4040,4,9,7,4,38,29,9,34
Krasnodar,4040,5,8,5,7,29,28,1,29
Terek Grozny,4040,6,8,5,7,23,25,-2,29
Din Moscow,4040,7,6,6,8,23,27,-4,24
FK Rubin,4040,8,6,5,9,25,20,5,23
Amkar,4040,9,5,5,10,10,22,-12,20
Rostov,4040,10,4,7,9,10,17,-7,19
Anzhi,4040,11,2,5,13,16,43,-27,11
Loko Moscow,4041,1,12,5,3,31,13,18,41
CSKA Moscow,4041,2,12,3,5,31,20,11,39
Zenit,4041,3,8,8,4,24,16,8,32
Spart Moscow,4041,4,8,7,5,37,31,6,31
Terek Grozny,4041,5,8,6,6,23,23,0,30
Krasnodar,4041,6,8,4,8,27,26,1,28
Din Moscow,4041,7,6,7,7,23,23,0,25
FK Rubin,4041,8,6,5,9,22,21,1,23
Amkar,4041,9,5,5,10,12,23,-11,20
Rostov,4041,10,4,7,9,12,19,-7,19
Anzhi,4041,11,2,5,13,16,43,-27,11
Loko Moscow,4042,1,12,5,3,31,12,19,41
CSKA Moscow,4042,2,11,4,5,28,19,9,37
Zenit,4042,3,8,8,4,22,14,8,32
Spart Moscow,4042,4,9,5,6,35,29,6,32
Krasnodar,4042,5,8,4,8,27,27,0,28
Terek Grozny,4042,6,7,7,6,22,24,-2,28
Din Moscow,4042,7,7,6,7,21,22,-1,27
FK Rubin,4042,8,6,5,9,22,19,3,23
Amkar,4042,9,5,5,10,12,23,-11,20
Rostov,4042,10,4,6,10,10,18,-8,18
Anzhi,4042,11,2,7,11,17,40,-23,13
Loko Moscow,4043,1,12,6,2,31,12,19,42
CSKA Moscow,4043,2,11,3,6,28,20,8,36
Zenit,4043,3,8,9,3,23,13,10,33
Spart Moscow,4043,4,9,5,6,35,28,7,32
Terek Grozny,4043,5,8,5,7,22,23,-1,29
Krasnodar,4043,6,8,4,8,29,28,1,28
FK Rubin,4043,7,6,6,8,26,21,5,24
Din Moscow,4043,8,5,7,8,20,25,-5,22
Rostov,4043,9,5,6,9,12,18,-6,21
Amkar,4043,10,5,4,11,10,24,-14,19
Anzhi,4043,11,3,5,12,16,40,-24,14
Loko Moscow,4044,1,11,6,3,30,13,17,39
CSKA Moscow,4044,2,12,3,5,31,20,11,39
Spart Moscow,4044,3,10,5,5,37,27,10,35
Krasnodar,4044,4,10,4,6,30,25,5,34
Zenit,4044,5,7,9,4,25,18,7,30
Terek Grozny,4044,6,8,6,6,21,22,-1,30
Din Moscow,4044,7,5,7,8,19,24,-5,22
FK Rubin,4044,8,5,6,9,23,20,3,21
Amkar,4044,9,5,5,10,10,22,-12,20
Rostov,4044,10,4,6,10,10,19,-9,18
Anzhi,4044,11,2,5,13,14,40,-26,11
Loko Moscow,4045,1,11,5,4,30,14,16,38
CSKA Moscow,4045,2,11,4,5,29,19,10,37
Zenit,4045,3,8,9,3,24,15,9,33
Spart Moscow,4045,4,9,5,6,37,30,7,32
Krasnodar,4045,5,9,5,6,30,26,4,32
Terek Grozny,4045,6,8,5,7,22,24,-2,29
FK Rubin,4045,7,6,6,8,24,19,5,24
Din Moscow,4045,8,6,6,8,18,22,-4,24
Rostov,4045,9,5,6,9,12,18,-6,21
Amkar,4045,10,5,4,11,13,26,-13,19
Anzhi,4045,11,2,5,13,15,41,-26,11
Loko Moscow,4046,1,12,5,3,32,14,18,41
Spart Moscow,4046,2,11,5,4,44,27,17,38
CSKA Moscow,4046,3,11,4,5,28,19,9,37
Zenit,4046,4,8,8,4,24,15,9,32
Krasnodar,4046,5,8,5,7,28,27,1,29
Terek Grozny,4046,6,8,5,7,21,23,-2,29
FK Rubin,4046,7,5,7,8,23,19,4,22
Din Moscow,4046,8,5,7,8,19,26,-7,22
Rostov,4046,9,4,6,10,11,22,-11,18
Amkar,4046,10,4,4,12,10,26,-16,16
Anzhi,4046,11,3,6,11,16,38,-22,15
Loko Moscow,4047,1,11,6,3,31,14,17,39
Zenit,4047,2,9,8,3,26,14,12,35
Spart Moscow,4047,3,9,6,5,35,27,8,33
CSKA Moscow,4047,4,10,3,7,26,22,4,33
Krasnodar,4047,5,9,5,6,30,26,4,32
Terek Grozny,4047,6,8,5,7,25,24,1,29
FK Rubin,4047,7,6,5,9,23,19,4,23
Din Moscow,4047,8,5,7,8,18,23,-5,22
Rostov,4047,9,5,6,9,11,17,-6,21
Amkar,4047,10,5,4,11,11,24,-13,19
Anzhi,4047,11,3,5,12,16,42,-26,14
Loko Moscow,4048,1,12,6,2,31,12,19,42
Spart Moscow,4048,2,11,5,4,43,30,13,38
CSKA Moscow,4048,3,10,4,6,25,18,7,34
Zenit,4048,4,7,10,3,22,14,8,31
Krasnodar,4048,5,9,4,7,28,25,3,31
Terek Grozny,4048,6,8,5,7,22,24,-2,29
Din Moscow,4048,7,5,7,8,21,27,-6,22
FK Rubin,4048,8,5,6,9,23,20,3,21
Amkar,4048,9,5,4,11,12,26,-14,19
Rostov,4048,10,4,6,10,12,20,-8,18
Anzhi,4048,11,3,5,12,15,38,-23,14
Loko Moscow,4049,1,11,7,2,34,16,18,40
CSKA Moscow,4049,2,12,3,5,30,18,12,39
Spart Moscow,4049,3,9,6,5,36,28,8,33
Zenit,4049,4,7,9,4,24,19,5,30
Krasnodar,4049,5,8,5,7,29,27,2,29
Terek Grozny,4049,6,8,5,7,22,24,-2,29
Din Moscow,4049,7,6,6,8,21,24,-3,24
FK Rubin,4049,8,6,5,9,23,20,3,23
Rostov,4049,9,5,6,9,12,18,-6,21
Amkar,4049,10,5,5,10,11,23,-12,20
Anzhi,4049,11,2,5,13,15,40,-25,11
Loko Moscow,4050,1,13,5,2,34,12,22,44
CSKA Moscow,4050,2,12,3,5,29,17,12,39
Spart Moscow,4050,3,8,7,5,35,30,5,31
Zenit,4050,4,7,8,5,22,17,5,29
Krasnodar,4050,5,8,4,8,28,29,-1,28
Terek Grozny,4050,6,7,6,7,23,26,-3,27
Din Moscow,4050,7,6,7,7,20,22,-2,25
FK Rubin,4050,8,6,5,9,23,20,3,23
Amkar,4050,9,5,5,10,14,24,-10,20
Rostov,4050,10,4,7,9,11,18,-7,19
Anzhi,4050,11,3,5,12,16,40,-24,14
Loko Moscow,4051,1,13,5,2,31,11,20,44
CSKA Moscow,4051,2,12,3,5,27,17,10,39
Spart Moscow,4051,3,10,6,4,37,26,11,36
Krasnodar,4051,4,9,4,7,29,25,4,31
Zenit,4051,5,7,8,5,21,15,6,29
Terek Grozny,4051,6,8,5,7,21,23,-2,29
Din Moscow,4051,7,5,8,7,19,23,-4,23
FK Rubin,4051,8,5,6,9,23,21,2,21
Amkar,4051,9,5,4,11,11,25,-14,19
Rostov,4051,10,4,6,10,10,18,-8,18
Anzhi,4051,11,2,5,13,14,39,-25,11
Loko Moscow,4052,1,13,5,2,33,12,21,44
Spart Moscow,4052,2,10,5,5,38,28,10,35
CSKA Moscow,4052,3,10,5,5,29,21,8,35
Krasnodar,4052,4,9,4,7,31,26,5,31
Zenit,4052,5,7,9,4,22,16,6,30
Terek Grozny,4052,6,7,5,8,22,27,-5,26
FK Rubin,4052,7,6,5,9,26,21,5,23
Rostov,4052,8,5,6,9,11,17,-6,21
Din Moscow,4052,9,5,6,9,20,29,-9,21
Amkar,4052,10,5,4,11,10,24,-14,19
Anzhi,4052,11,3,6,11,21,42,-21,15
Loko Moscow,4053,1,11,5,4,30,18,12,38
CSKA Moscow,4053,2,11,4,5,29,19,10,37
Spart Moscow,4053,3,10,5,5,40,27,13,35
Krasnodar,4053,4,10,4,6,34,25,9,34
Zenit,4053,5,8,9,3,24,14,10,33
Terek Grozny,4053,6,7,5,8,20,24,-4,26
Din Moscow,4053,7,5,7,8,19,27,-8,22
Amkar,4053,8,6,4,10,12,23,-11,22
FK Rubin,4053,9,5,6,9,23,21,2,21
Rostov,4053,10,4,6,10,10,19,-9,18
Anzhi,4053,11,3,5,12,16,40,-24,14
Loko Moscow,4054,1,11,5,4,29,14,15,38
CSKA Moscow,4054,2,11,4,5,27,18,9,37
Spart Moscow,4054,3,10,6,4,38,28,10,36
Zenit,4054,4,8,8,4,24,15,9,32
Krasnodar,4054,5,9,4,7,28,25,3,31
Terek Grozny,4054,6,8,6,6,21,22,-1,30
Din Moscow,4054,7,6,6,8,21,24,-3,24
FK Rubin,4054,8,6,5,9,22,19,3,23
Rostov,4054,9,4,6,10,11,19,-8,18
Amkar,4054,10,4,6,10,9,22,-13,18
Anzhi,4054,11,2,6,12,14,38,-24,12
Loko Moscow,4055,1,12,5,3,31,13,18,41
Spart Moscow,4055,2,11,5,4,41,26,15,38
CSKA Moscow,4055,3,11,3,6,28,20,8,36
Krasnodar,4055,4,10,4,6,29,24,5,34
Zenit,4055,5,7,8,5,23,18,5,29
Terek Grozny,4055,6,7,6,7,21,24,-3,27
Din Moscow,4055,7,6,6,8,19,24,-5,24
FK Rubin,4055,8,5,5,10,21,20,1,20
Amkar,4055,9,5,4,11,11,24,-13,19
