team,n,rank,w,d,l,gf,ga,gd,pts
Melbourne C,54,3,14,5,10,44,34,10,47
Melbourne V,54,4,13,5,11,45,40,5,44
Adelaide Utd,54,5,11,6,11,37,40,-3,39
Brisbane,54,6,10,5,13,33,42,-9,35
Western Sydn,54,7,8,9,10,38,47,-9,33
Perth Glory,54,8,10,2,15,37,50,-13,32
Wellington P,54,9,5,6,16,31,55,-24,21
CC Mariners,54,10,4,8,15,28,49,-21,20
Sydney FC,55,1,20,5,3,64,22,42,65
N'castle Jet,55,2,16,5,7,60,38,22,53
Melbourne C,55,3,14,4,11,44,36,8,46
Melbourne V,55,4,13,6,10,45,38,7,45
Adelaide Utd,55,5,11,6,11,37,40,-3,39
Brisbane,55,6,10,5,13,33,42,-9,35
Western Sydn,55,7,8,9,10,38,47,-9,33
Perth Glory,55,8,10,2,15,37,50,-13,32
Wellington P,55,9,5,6,16,31,55,-24,21
CC Mariners,55,10,4,8,15,28,49,-21,20
Sydney FC,56,1,21,4,3,68,24,44,67
N'castle Jet,56,2,15,5,8,58,41,17,50
Melbourne C,56,3,15,4,10,47,34,13,49
Melbourne V,56,4,13,5,11,47,42,5,44
Adelaide Utd,56,5,11,6,11,37,40,-3,39
Brisbane,56,6,10,5,13,33,42,-9,35
Western Sydn,56,7,8,9,10,38,47,-9,33
Perth Glory,56,8,10,2,15,37,50,-13,32
Wellington P,56,9,5,6,16,31,55,-24,21
CC Mariners,56,10,4,8,15,28,49,-21,20
Sydney FC,57,1,21,4,3,68,22,46,67
N'castle Jet,57,2,15,5,8,57,39,18,50
Melbourne C,57,3,15,4,10,45,33,12,49
Melbourne V,57,4,13,5,11,45,42,3,44
Adelaide Utd,57,5,11,6,11,37,40,-3,39
Brisbane,57,6,10,5,13,33,42,-9,35
Western Sydn,57,7,8,9,10,38,47,-9,33
Perth Glory,57,8,10,2,15,37,50,-13,32
Wellington P,57,9,5,6,16,31,55,-24,21
CC Mariners,57,10,4,8,15,28,49,-21,20
Sydney FC,58,1,21,4,3,66,23,43,67
N'castle Jet,58,2,15,6,7,58,38,20,51
Melbourne C,58,3,14,5,10,44,34,10,47
Melbourne V,58,4,13,5,11,46,40,6,44
Adelaide Utd,58,5,11,6,11,37,40,-3,39
Brisbane,58,6,10,5,13,33,42,-9,35
Western Sydn,58,7,8,9,10,38,47,-9,33
Perth Glory,58,8,10,2,15,37,50,-13,32
Wellington P,58,9,5,6,16,31,55,-24,21
CC Mariners,58,10,4,8,15,28,49,-21,20
Sydney FC,59,1,20,4,4,65,24,41,64
N'castle Jet,59,2,15,5,8,57,39,18,50
Melbourne C,59,3,15,4,10,45,33,12,49
Melbourne V,59,4,14,5,10,47,39,8,47
Adelaide Utd,59,5,11,6,11,37,40,-3,39
Brisbane,59,6,10,5,13,33,42,-9,35
Western Sydn,59,7,8,9,10,38,47,-9,33
Perth Glory,59,8,10,2,15,37,50,-13,32
Wellington P,59,9,5,6,16,31,55,-24,21
CC Mariners,59,10,4,8,15,28,49,-21,20
Sydney FC,60,1,20,4,4,65,26,39,64
N'castle Jet,60,2,16,5,7,60,39,21,53
Melbourne V,60,3,14,5,10,49,39,10,47
Melbourne C,60,4,14,4,11,45,36,9,46
Adelaide Utd,60,5,11,6,11,37,40,-3,39
Brisbane,60,6,10,5,13,33,42,-9,35
Western Sydn,60,7,8,9,10,38,47,-9,33
Perth Glory,60,8,10,2,15,37,50,-13,32
Wellington P,60,9,5,6,16,31,55,-24,21
CC Mariners,60,10,4,8,15,28,49,-21,20
Sydney FC,61,1,20,4,4,65,24,41,64
N'castle Jet,61,2,16,5,7,59,37,22,53
Melbourne V,61,3,14,5,10,47,39,8,47
Melbourne C,61,4,14,4,11,43,35,8,46
Adelaide Utd,61,5,11,6,11,37,40,-3,39
Brisbane,61,6,10,5,13,33,42,-9,35
Western Sydn,61,7,8,9,10,38,47,-9,33
Perth Glory,61,8,10,2,15,37,50,-13,32
Wellington P,61,9,5,6,16,31,55,-24,21
CC Mariners,61,10,4,8,15,28,49,-21,20
Sydney FC,62,1,20,5,3,65,23,42,65
N'castle Jet,62,2,15,5,8,57,40,17,50
Melbourne C,62,3,15,4,10,46,33,13,49
Melbourne V,62,4,13,6,10,46,39,7,45
Adelaide Utd,62,5,11,6,11,37,40,-3,39
Brisbane,62,6,10,5,13,33,42,-9,35
Western Sydn,62,7,8,9,10,38,47,-9,33
Perth Glory,62,8,10,2,15,37,50,-13,32
Wellington P,62,9,5,6,16,31,55,-24,21
CC Mariners,62,10,4,8,15,28,49,-21,20
Sydney FC,63,1,20,4,4,65,25,40,64
N'castle Jet,63,2,16,5,7,59,37,22,53
Melbourne V,63,3,14,5,10,48,39,9,47
Melbourne C,63,4,14,4,11,43,35,8,46
Adelaide Utd,63,5,11,6,11,37,40,-3,39
Brisbane,63,6,10,5,13,33,42,-9,35
Western Sydn,63,7,8,9,10,38,47,-9,33
Perth Glory,63,8,10,2,15,37,50,-13,32
Wellington P,63,9,5,6,16,31,55,-24,21
CC Mariners,63,10,4,8,15,28,49,-21,20
Sydney FC,64,1,21,4,3,66,22,44,67
N'castle Jet,64,2,15,5,8,57,39,18,50
Melbourne C,64,3,15,4,10,45,33,12,49
Melbourne V,64,4,13,5,11,45,40,5,44
Adelaide Utd,64,5,11,6,11,37,40,-3,39
Brisbane,64,6,10,5,13,33,42,-9,35
Western Sydn,64,7,8,9,10,38,47,-9,33
Perth Glory,64,8,10,2,15,37,50,-13,32
Wellington P,64,9,5,6,16,31,55,-24,21
CC Mariners,64,10,4,8,15,28,49,-21,20
Sydney FC,65,1,21,4,3,66,22,44,67
N'castle Jet,65,2,15,5,8,58,39,19,50
Melbourne C,65,3,15,4,10,45,34,11,49
Melbourne V,65,4,13,5,11,45,40,5,44
Adelaide Utd,65,5,11,6,11,37,40,-3,39
Brisbane,65,6,10,5,13,33,42,-9,35
Western Sydn,65,7,8,9,10,38,47,-9,33
Perth Glory,65,8,10,2,15,37,50,-13,32
Wellington P,65,9,5,6,16,31,55,-24,21
CC Mariners,65,10,4,8,15,28,49,-21,20
Sydney FC,66,1,20,5,3,65,23,42,65
N'castle Jet,66,2,16,5,7,61,37,24,53
Melbourne C,66,3,14,4,11,43,37,6,46
Melbourne V,66,4,13,6,10,46,39,7,45
Adelaide Utd,66,5,11,6,11,37,40,-3,39
Brisbane,66,6,10,5,13,33,42,-9,35
Western Sydn,66,7,8,9,10,38,47,-9,33
Perth Glory,66,8,10,2,15,37,50,-13,32
Wellington P,66,9,5,6,16,31,55,-24,21
CC Mariners,66,10,4,8,15,28,49,-21,20
Sydney FC,67,1,20,4,4,65,25,40,64
N'castle Jet,67,2,16,5,7,59,37,22,53
Melbourne V,67,3,14,5,10,48,39,9,47
Melbourne C,67,4,14,4,11,43,35,8,46
Adelaide Utd,67,5,11,6,11,37,40,-3,39
Brisbane,67,6,10,5,13,33,42,-9,35
Western Sydn,67,7,8,9,10,38,47,-9,33
Perth Glory,67,8,10,2,15,37,50,-13,32
Wellington P,67,9,5,6,16,31,55,-24,21
CC Mariners,67,10,4,8,15,28,49,-21,20
Sydney FC,68,1,21,4,3,67,22,45,67
N'castle Jet,68,2,15,6,7,60,40,20,51
Melbourne C,68,3,14,5,10,46,36,10,47
Melbourne V,68,4,13,5,11,45,41,4,44
Adelaide Utd,68,5,11,6,11,37,40,-3,39
Brisbane,68,6,10,5,13,33,42,-9,35
Western Sydn,68,7,8,9,10,38,47,-9,33
Perth Glory,68,8,10,2,15,37,50,-13,32
Wellington P,68,9,5,6,16,31,55,-24,21
CC Mariners,68,10,4,8,15,28,49,-21,20
Sydney FC,69,1,21,4,3,68,23,45,67
N'castle Jet,69,2,16,5,7,59,37,22,53
Melbourne C,69,3,14,4,11,43,35,8,46
Melbourne V,69,4,13,5,11,46,42,4,44
Adelaide Utd,69,5,11,6,11,37,40,-3,39
Brisbane,69,6,10,5,13,33,42,-9,35
Western Sydn,69,7,8,9,10,38,47,-9,33
Perth Glory,69,8,10,2,15,37,50,-13,32
Wellington P,69,9,5,6,16,31,55,-24,21
CC Mariners,69,10,4,8,15,28,49,-21,20
Sydney FC,70,1,20,4,4,64,23,41,64
N'castle Jet,70,2,15,6,7,57,37,20,51
Melbourne C,70,3,14,5,10,43,33,10,47
Melbourne V,70,4,14,5,10,46,38,8,47
Adelaide Utd,70,5,11,6,11,37,40,-3,39
Brisbane,70,6,10,5,13,33,42,-9,35
Western Sydn,70,7,8,9,10,38,47,-9,33
Perth Glory,70,8,10,2,15,37,50,-13,32
Wellington P,70,9,5,6,16,31,55,-24,21
CC Mariners,70,10,4,8,15,28,49,-21,20
Sydney FC,71,1,21,4,3,65,22,43,67
N'castle Jet,71,2,15,5,8,58,41,17,50
Melbourne C,71,3,15,4,10,47,34,13,49
Melbourne V,71,4,13,5,11,45,39,6,44
Adelaide Utd,71,5,11,6,11,37,40,-3,39
Brisbane,71,6,10,5,13,33,42,-9,35
Western Sydn,71,7,8,9,10,38,47,-9,33
Perth Glory,71,8,10,2,15,37,50,-13,32
Wellington P,71,9,5,6,16,31,55,-24,21
CC Mariners,71,10,4,8,15,28,49,-21,20
Sydney FC,72,1,21,4,3,67,23,44,67
N'castle Jet,72,2,15,6,7,57,37,20,51
Melbourne C,72,3,14,5,10,43,33,10,47
Melbourne V,72,4,13,5,11,46,41,5,44
Adelaide Utd,72,5,11,6,11,37,40,-3,39
Brisbane,72,6,10,5,13,33,42,-9,35
Western Sydn,72,7,8,9,10,38,47,-9,33
Perth Glory,72,8,10,2,15,37,50,-13,32
Wellington P,72,9,5,6,16,31,55,-24,21
CC Mariners,72,10,4,8,15,28,49,-21,20
Sydney FC,73,1,21,4,3,66,23,43,67
N'castle Jet,73,2,15,5,8,58,39,19,50
Melbourne C,73,3,15,4,10,45,34,11,49
Melbourne V,73,4,13,5,11,46,40,6,44
Adelaide Utd,73,5,11,6,11,37,40,-3,39
Brisbane,73,6,10,5,13,33,42,-9,35
Western Sydn,73,7,8,9,10,38,47,-9,33
Perth Glory,73,8,10,2,15,37,50,-13,32
Wellington P,73,9,5,6,16,31,55,-24,21
CC Mariners,73,10,4,8,15,28,49,-21,20
Sydney FC,74,1,20,5,3,66,24,42,65
N'castle Jet,74,2,15,5,8,58,39,19,50
Melbourne C,74,3,15,4,10,45,34,11,49
Melbourne V,74,4,13,6,10,47,40,7,45
Adelaide Utd,74,5,11,6,11,37,40,-3,39
Brisbane,74,6,10,5,13,33,42,-9,35
Western Sydn,74,7,8,9,10,38,47,-9,33
Perth Glory,74,8,10,2,15,37,50,-13,32
Wellington P,74,9,5,6,16,31,55,-24,21
CC Mariners,74,10,4,8,15,28,49,-21,20
Sydney FC,75,1,21,4,3,67,22,45,67
N'castle Jet,75,2,15,6,7,58,38,20,51
Melbourne C,75,3,14,5,10,44,34,10,47
Melbourne V,75,4,13,5,11,45,41,4,44
Adelaide Utd,75,5,11,6,11,37,40,-3,39
Brisbane,75,6,10,5,13,33,42,-9,35
Western Sydn,75,7,8,9,10,38,47,-9,33
Perth Glory,75,8,10,2,15,37,50,-13,32
Wellington P,75,9,5,6,16,31,55,-24,21
CC Mariners,75,10,4,8,15,28,49,-21,20
Sydney FC,76,1,21,4,3,66,23,43,67
N'castle Jet,76,2,15,6,7,60,40,20,51
Melbourne C,76,3,14,5,10,46,36,10,47
Melbourne V,76,4,13,5,11,46,40,6,44
Adelaide Utd,76,5,11,6,11,37,40,-3,39
Brisbane,76,6,10,5,13,33,42,-9,35
Western Sydn,76,7,8,9,10,38,47,-9,33
Perth Glory,76,8,10,2,15,37,50,-13,32
Wellington P,76,9,5,6,16,31,55,-24,21
CC Mariners,76,10,4,8,15,28,49,-21,20
Sydney FC,77,1,20,4,4,65,24,41,64
N'castle Jet,77,2,16,5,7,60,37,23,53
Melbourne V,77,3,14,5,10,47,39,8,47
Melbourne C,77,4,14,4,11,43,36,7,46
Adelaide Utd,77,5,11,6,11,37,40,-3,39
Brisbane,77,6,10,5,13,33,42,-9,35
Western Sydn,77,7,8,9,10,38,47,-9,33
Perth Glory,77,8,10,2,15,37,50,-13,32
Wellington P,77,9,5,6,16,31,55,-24,21
CC Mariners,77,10,4,8,15,28,49,-21,20
Sydney FC,78,1,21,4,3,66,23,43,67
N'castle Jet,78,2,16,5,7,58,37,21,53
Melbourne C,78,3,14,4,11,43,34,9,46
Melbourne V,78,4,13,5,11,46,40,6,44
Adelaide Utd,78,5,11,6,11,37,40,-3,39
Brisbane,78,6,10,5,13,33,42,-9,35
Western Sydn,78,7,8,9,10,38,47,-9,33
Perth Glory,78,8,10,2,15,37,50,-13,32
Wellington P,78,9,5,6,16,31,55,-24,21
CC Mariners,78,10,4,8,15,28,49,-21,20
Sydney FC,79,1,21,4,3,66,23,43,67
N'castle Jet,79,2,16,5,7,59,37,22,53
Melbourne C,79,3,14,4,11,43,35,8,46
Melbourne V,79,4,13,5,11,46,40,6,44
Adelaide Utd,79,5,11,6,11,37,40,-3,39
Brisbane,79,6,10,5,13,33,42,-9,35
Western Sydn,79,7,8,9,10,38,47,-9,33
Perth Glory,79,8,10,2,15,37,50,-13,32
Wellington P,79,9,5,6,16,31,55,-24,21
CC Mariners,79,10,4,8,15,28,49,-21,20
Sydney FC,80,1,20,5,3,64,22,42,65
N'castle Jet,80,2,15,5,8,57,38,19,50
Melbourne C,80,3,15,4,10,44,33,11,49
Melbourne V,80,4,13,6,10,45,38,7,45
Adelaide Utd,80,5,11,6,11,37,40,-3,39
Brisbane,80,6,10,5,13,33,42,-9,35
Western Sydn,80,7,8,9,10,38,47,-9,33
Perth Glory,80,8,10,2,15,37,50,-13,32
Wellington P,80,9,5,6,16,31,55,-24,21
CC Mariners,80,10,4,8,15,28,49,-21,20
Sydney FC,81,1,20,4,4,64,23,41,64
N'castle Jet,81,2,16,5,7,59,37,22,53
Melbourne V,81,3,14,5,10,46,38,8,47
Melbourne C,81,4,14,4,11,43,35,8,46
Adelaide Utd,81,5,11,6,11,37,40,-3,39
Brisbane,81,6,10,5,13,33,42,-9,35
Western Sydn,81,7,8,9,10,38,47,-9,33
Perth Glory,81,8,10,2,15,37,50,-13,32
Wellington P,81,9,5,6,16,31,55,-24,21
CC Mariners,81,10,4,8,15,28,49,-21,20
Sydney FC,82,1,20,5,3,66,24,42,65
N'castle Jet,82,2,15,5,8,58,39,19,50
Melbourne C,82,3,15,4,10,45,34,11,49
Melbourne V,82,4,13,6,10,47,40,7,45
Adelaide Utd,82,5,11,6,11,37,40,-3,39
Brisbane,82,6,10,5,13,33,42,-9,35
Western Sydn,82,7,8,9,10,38,47,-9,33
Perth Glory,82,8,10,2,15,37,50,-13,32
Wellington P,82,9,5,6,16,31,55,-24,21
CC Mariners,82,10,4,8,15,28,49,-21,20
Sydney FC,83,1,21,4,3,68,22,46,67
N'castle Jet,83,2,15,6,7,57,37,20,51
Melbourne C,83,3,14,5,10,43,33,10,47
Melbourne V,83,4,13,5,11,45,42,3,44
Adelaide Utd,83,5,11,6,11,37,40,-3,39
Brisbane,83,6,10,5,13,33,42,-9,35
Western Sydn,83,7,8,9,10,38,47,-9,33
Perth Glory,83,8,10,2,15,37,50,-13,32
Wellington P,83,9,5,6,16,31,55,-24,21
CC Mariners,83,10,4,8,15,28,49,-21,20
Sydney FC,84,1,21,4,3,67,24,43,67
N'castle Jet,84,2,16,5,7,61,39,22,53
Melbourne C,84,3,14,4,11,45,37,8,46
Melbourne V,84,4,13,5,11,47,41,6,44
Adelaide Utd,84,5,11,6,11,37,40,-3,39
Brisbane,84,6,10,5,13,33,42,-9,35
Western Sydn,84,7,8,9,10,38,47,-9,33
Perth Glory,84,8,10,2,15,37,50,-13,32
Wellington P,84,9,5,6,16,31,55,-24,21
CC Mariners,84,10,4,8,15,28,49,-21,20
Sydney FC,85,1,20,4,4,64,23,41,64
N'castle Jet,85,2,15,6,7,58,38,20,51
Melbourne C,85,3,14,5,10,44,34,10,47
Melbourne V,85,4,14,5,10,46,38,8,47
Adelaide Utd,85,5,11,6,11,37,40,-3,39
Brisbane,85,6,10,5,13,33,42,-9,35
Western Sydn,85,7,8,9,10,38,47,-9,33
Perth Glory,85,8,10,2,15,37,50,-13,32
Wellington P,85,9,5,6,16,31,55,-24,21
CC Mariners,85,10,4,8,15,28,49,-21,20
Sydney FC,86,1,20,5,3,65,23,42,65
N'castle Jet,86,2,15,5,8,57,38,19,50
Melbourne C,86,3,15,4,10,44,33,11,49
Melbourne V,86,4,13,6,10,46,39,7,45
Adelaide Utd,86,5,11,6,11,37,40,-3,39
Brisbane,86,6,10,5,13,33,42,-9,35
Western Sydn,86,7,8,9,10,38,47,-9,33
Perth Glory,86,8,10,2,15,37,50,-13,32
Wellington P,86,9,5,6,16,31,55,-24,21
CC Mariners,86,10,4,8,15,28,49,-21,20
Sydney FC,87,1,20,4,4,64,27,37,64
N'castle Jet,87,2,15,5,8,58,39,19,50
Melbourne C,87,3,15,4,10,45,34,11,49
Melbourne V,87,4,14,5,10,50,38,12,47
Adelaide Utd,87,5,11,6,11,37,40,-3,39
Brisbane,87,6,10,5,13,33,42,-9,35
Western Sydn,87,7,8,9,10,38,47,-9,33
Perth Glory,87,8,10,2,15,37,50,-13,32
Wellington P,87,9,5,6,16,31,55,-24,21
CC Mariners,87,10,4,8,15,28,49,-21,20
Sydney FC,88,1,20,5,3,67,25,42,65
N'castle Jet,88,2,16,5,7,60,39,21,53
Melbourne C,88,3,14,4,11,45,36,9,46
Melbourne V,88,4,13,6,10,48,41,7,45
Adelaide Utd,88,5,11,6,11,37,40,-3,39
Brisbane,88,6,10,5,13,33,42,-9,35
Western Sydn,88,7,8,9,10,38,47,-9,33
Perth Glory,88,8,10,2,15,37,50,-13,32
Wellington P,88,9,5,6,16,31,55,-24,21
CC Mariners,88,10,4,8,15,28,49,-21,20
Sydney FC,89,1,21,4,3,66,23,43,67
N'castle Jet,89,2,16,5,7,62,37,25,53
Melbourne C,89,3,14,4,11,43,38,5,46
Melbourne V,89,4,13,5,11,46,40,6,44
Adelaide Utd,89,5,11,6,11,37,40,-3,39
Brisbane,89,6,10,5,13,33,42,-9,35
Western Sydn,89,7,8,9,10,38,47,-9,33
Perth Glory,89,8,10,2,15,37,50,-13,32
Wellington P,89,9,5,6,16,31,55,-24,21
CC Mariners,89,10,4,8,15,28,49,-21,20
Sydney FC,90,1,21,4,3,66,23,43,67
N'castle Jet,90,2,16,5,7,59,37,22,53
Melbourne C,90,3,14,4,11,43,35,8,46
Melbourne V,90,4,13,5,11,46,40,6,44
Adelaide Utd,90,5,11,6,11,37,40,-3,39
Brisbane,90,6,10,5,13,33,42,-9,35
Western Sydn,90,7,8,9,10,38,47,-9,33
Perth Glory,90,8,10,2,15,37,50,-13,32
Wellington P,90,9,5,6,16,31,55,-24,21
CC Mariners,90,10,4,8,15,28,49,-21,20
Sydney FC,91,1,21,4,3,67,24,43,67
N'castle Jet,91,2,15,5,8,57,40,17,50
Melbourne C,91,3,15,4,10,46,33,13,49
Melbourne V,91,4,13,5,11,47,41,6,44
Adelaide Utd,91,5,11,6,11,37,40,-3,39
Brisbane,91,6,10,5,13,33,42,-9,35
Western Sydn,91,7,8,9,10,38,47,-9,33
Perth Glory,91,8,10,2,15,37,50,-13,32
Wellington P,91,9,5,6,16,31,55,-24,21
CC Mariners,91,10,4,8,15,28,49,-21,20
Sydney FC,92,1,20,5,3,64,22,42,65
N'castle Jet,92,2,16,5,7,59,37,22,53
Melbourne C,92,3,14,4,11,43,35,8,46
Melbourne V,92,4,13,6,10,45,38,7,45
Adelaide Utd,92,5,11,6,11,37,40,-3,39
Brisbane,92,6,10,5,13,33,42,-9,35
Western Sydn,92,7,8,9,10,38,47,-9,33
Perth Glory,92,8,10,2,15,37,50,-13,32
Wellington P,92,9,5,6,16,31,55,-24,21
CC Mariners,92,10,4,8,15,28,49,-21,20
Sydney FC,93,1,21,4,3,66,22,44,67
N'castle Jet,93,2,16,5,7,60,37,23,53
Melbourne C,93,3,14,4,11,43,36,7,46
Melbourne V,93,4,13,5,11,45,40,5,44
Adelaide Utd,93,5,11,6,11,37,40,-3,39
Brisbane,93,6,10,5,13,33,42,-9,35
Western Sydn,93,7,8,9,10,38,47,-9,33
Perth Glory,93,8,10,2,15,37,50,-13,32
Wellington P,93,9,5,6,16,31,55,-24,21
CC Mariners,93,10,4,8,15,28,49,-21,20
Sydney FC,94,1,20,5,3,65,23,42,65
N'castle Jet,94,2,15,5,8,57,39,18,50
Melbourne C,94,3,15,4,10,45,33,12,49
Melbourne V,94,4,13,6,10,46,39,7,45
Adelaide Utd,94,5,11,6,11,37,40,-3,39
Brisbane,94,6,10,5,13,33,42,-9,35
Western Sydn,94,7,8,9,10,38,47,-9,33
Perth Glory,94,8,10,2,15,37,50,-13,32
Wellington P,94,9,5,6,16,31,55,-24,21
CC Mariners,94,10,4,8,15,28,49,-21,20
Sydney FC,95,1,21,4,3,70,23,47,67
N'castle Jet,95,2,16,5,7,59,38,21,53
Melbourne C,95,3,14,4,11,44,35,9,46
Melbourne V,95,4,13,5,11,46,44,2,44
Adelaide Utd,95,5,11,6,11,37,40,-3,39
Brisbane,95,6,10,5,13,33,42,-9,35
Western Sydn,95,7,8,9,10,38,47,-9,33
Perth Glory,95,8,10,2,15,37,50,-13,32
Wellington P,95,9,5,6,16,31,55,-24,21
CC Mariners,95,10,4,8,15,28,49,-21,20
Sydney FC,96,1,20,4,4,64,23,41,64
N'castle Jet,96,2,16,5,7,60,37,23,53
Melbourne V,96,3,14,5,10,46,38,8,47
Melbourne C,96,4,14,4,11,43,36,7,46
Adelaide Utd,96,5,11,6,11,37,40,-3,39
Brisbane,96,6,10,5,13,33,42,-9,35
Western Sydn,96,7,8,9,10,38,47,-9,33
Perth Glory,96,8,10,2,15,37,50,-13,32
Wellington P,96,9,5,6,16,31,55,-24,21
CC Mariners,96,10,4,8,15,28,49,-21,20
Sydney FC,97,1,21,4,3,69,23,46,67
N'castle Jet,97,2,16,5,7,60,37,23,53
Melbourne C,97,3,14,4,11,43,36,7,46
Melbourne V,97,4,13,5,11,46,43,3,44
Adelaide Utd,97,5,11,6,11,37,40,-3,39
Brisbane,97,6,10,5,13,33,42,-9,35
Western Sydn,97,7,8,9,10,38,47,-9,33
Perth Glory,97,8,10,2,15,37,50,-13,32
Wellington P,97,9,5,6,16,31,55,-24,21
CC Mariners,97,10,4,8,15,28,49,-21,20
Sydney FC,98,1,21,4,3,65,22,43,67
N'castle Jet,98,2,15,5,8,57,40,17,50
Melbourne C,98,3,15,4,10,46,33,13,49
Melbourne V,98,4,13,5,11,45,39,6,44
Adelaide Utd,98,5,11,6,11,37,40,-3,39
Brisbane,98,6,10,5,13,33,42,-9,35
Western Sydn,98,7,8,9,10,38,47,-9,33
Perth Glory,98,8,10,2,15,37,50,-13,32
Wellington P,98,9,5,6,16,31,55,-24,21
CC Mariners,98,10,4,8,15,28,49,-21,20
Sydney FC,99,1,20,5,3,65,23,42,65
N'castle Jet,99,2,15,6,7,58,38,20,51
Melbourne C,99,3,14,5,10,44,34,10,47
Melbourne V,99,4,13,6,10,46,39,7,45
Adelaide Utd,99,5,11,6,11,37,40,-3,39
Brisbane,99,6,10,5,13,33,42,-9,35
Western Sydn,99,7,8,9,10,38,47,-9,33
Perth Glory,99,8,10,2,15,37,50,-13,32
Wellington P,99,9,5,6,16,31,55,-24,21
CC Mariners,99,10,4,8,15,28,49,-21,20
Sydney FC,100,1,21,4,3,65,22,43,67
N'castle Jet,100,2,16,5,7,59,38,21,53
Melbourne C,100,3,14,4,11,44,35,9,46
Melbourne V,100,4,13,5,11,45,39,6,44
Adelaide Utd,100,5,11,6,11,37,40,-3,39
Brisbane,100,6,10,5,13,33,42,-9,35
Western Sydn,100,7,8,9,10,38,47,-9,33
Perth Glory,100,8,10,2,15,37,50,-13,32
Wellington P,100,9,5,6,16,31,55,-24,21
CC Mariners,100,10,4,8,15,28,49,-21,20
Sydney FC,101,1,21,4,3,67,23,44,67
N'castle Jet,101,2,16,5,7,61,37,24,53
Melbourne C,101,3,14,4,11,43,37,6,46
Melbourne V,101,4,13,5,11,46,41,5,44
Adelaide Utd,101,5,11,6,11,37,40,-3,39
Brisbane,101,6,10,5,13,33,42,-9,35
Western Sydn,101,7,8,9,10,38,47,-9,33
Perth Glory,101,8,10,2,15,37,50,-13,32
Wellington P,101,9,5,6,16,31,55,-24,21
CC Mariners,101,10,4,8,15,28,49,-21,20
Sydney FC,102,1,21,4,3,66,22,44,67
N'castle Jet,102,2,16,5,7,60,38,22,53
Melbourne C,102,3,14,4,11,44,36,8,46
Melbourne V,102,4,13,5,11,45,40,5,44
Adelaide Utd,102,5,11,6,11,37,40,-3,39
Brisbane,102,6,10,5,13,33,42,-9,35
Western Sydn,102,7,8,9,10,38,47,-9,33
Perth Glory,102,8,10,2,15,37,50,-13,32
Wellington P,102,9,5,6,16,31,55,-24,21
CC Mariners,102,10,4,8,15,28,49,-21,20
Sydney FC,103,1,21,4,3,66,22,44,67
N'castle Jet,103,2,16,5,7,58,37,21,53
Melbourne C,103,3,14,4,11,43,34,9,46
Melbourne V,103,4,13,5,11,45,40,5,44
Adelaide Utd,103,5,11,6,11,37,40,-3,39
Brisbane,103,6,10,5,13,33,42,-9,35
Western Sydn,103,7,8,9,10,38,47,-9,33
Perth Glory,103,8,10,2,15,37,50,-13,32
Wellington P,103,9,5,6,16,31,55,-24,21
CC Mariners,103,10,4,8,15,28,49,-21,20
Sydney FC,104,1,21,4,3,67,22,45,67
N'castle Jet,104,2,16,5,7,64,39,25,53
Melbourne C,104,3,14,4,11,45,40,5,46
Melbourne V,104,4,13,5,11,45,41,4,44
Adelaide Utd,104,5,11,6,11,37,40,-3,39
Brisbane,104,6,10,5,13,33,42,-9,35
Western Sydn,104,7,8,9,10,38,47,-9,33
Perth Glory,104,8,10,2,15,37,50,-13,32
Wellington P,104,9,5,6,16,31,55,-24,21
CC Mariners,104,10,4,8,15,28,49,-21,20
Sydney FC,105,1,21,4,3,67,22,45,67
N'castle Jet,105,2,16,5,7,62,37,25,53
Melbourne C,105,3,14,4,11,43,38,5,46
Melbourne V,105,4,13,5,11,45,41,4,44
Adelaide Utd,105,5,11,6,11,37,40,-3,39
Brisbane,105,6,10,5,13,33,42,-9,35
Western Sydn,105,7,8,9,10,38,47,-9,33
Perth Glory,105,8,10,2,15,37,50,-13,32
Wellington P,105,9,5,6,16,31,55,-24,21
CC Mariners,105,10,4,8,15,28,49,-21,20
Sydney FC,106,1,21,4,3,66,22,44,67
N'castle Jet,106,2,16,5,7,59,38,21,53
Melbourne C,106,3,14,4,11,44,35,9,46
Melbourne V,106,4,13,5,11,45,40,5,44
Adelaide Utd,106,5,11,6,11,37,40,-3,39
Brisbane,106,6,10,5,13,33,42,-9,35
Western Sydn,106,7,8,9,10,38,47,-9,33
Perth Glory,106,8,10,2,15,37,50,-13,32
Wellington P,106,9,5,6,16,31,55,-24,21
CC Mariners,106,10,4,8,15,28,49,-21,20
Sydney FC,107,1,20,5,3,65,23,42,65
N'castle Jet,107,2,15,6,7,57,37,20,51
Melbourne C,107,3,14,5,10,43,33,10,47
Melbourne V,107,4,13,6,10,46,39,7,45
Adelaide Utd,107,5,11,6,11,37,40,-3,39
Brisbane,107,6,10,5,13,33,42,-9,35
Western Sydn,107,7,8,9,10,38,47,-9,33
Perth Glory,107,8,10,2,15,37,50,-13,32
Wellington P,107,9,5,6,16,31,55,-24,21
CC Mariners,107,10,4,8,15,28,49,-21,20
Sydney FC,108,1,20,4,4,64,23,41,64
N'castle Jet,108,2,15,6,7,57,37,20,51
Melbourne C,108,3,14,5,10,43,33,10,47
Melbourne V,108,4,14,5,10,46,38,8,47
Adelaide Utd,108,5,11,6,11,37,40,-3,39
